resourceNum,consumerNum,INITIALS,consumerName,consumerCat,consumerStage,resourceName,resourceCat,resourceStage,interaction.type,confidence,justification,incl.code,ref_num,localities,zone,pools_exposed_interstitial,MorrisHaderlie,epibiota_consumed,notes,link.ID,date_added
88,347,ZZ,Doto amyra,nudibranch,1,Amphisbetia furcata,hydroid,5,3,NA,3,NA,"Morris, Abbott, & Haderlie; Light & Smith",NA,low,pools,NA,no,NA,2927,29-Mar-24
88,1923,ZZ,Dendronotus frondosus,nudibranch,1,Amphisbetia furcata,hydroid,5,3,NA,6,NA,Light & Smith,NA,low,pools,NA,no,NA,2928,29-Mar-24
959,1921,ZZ,Dendronotus albus,nudibranch,1,Sertularia argentea,hydroid,5,3,NA,3,NA,Light & Smith,NA,all,pools,NA,no,NA,2936,29-Mar-24
959,1923,ZZ,Dendronotus frondosus,nudibranch,1,Sertularia argentea,hydroid,5,3,NA,6,NA,Light & Smith,NA,low,pools,NA,no,NA,2929,29-Mar-24
959,1923,ZZ,Dendronotus frondosus,nudibranch,1,Sertularia argentea,hydroid,5,3,NA,3,NA,Light & Smith,NA,all,pools,NA,no,NA,2937,29-Mar-24
834,343,EMH,Triopha maculata,nudibranch,1,Tricellaria circumternata,bryozoan,1,3,2,6,NA,RIZ Lit Seach: 162,"CA, USA",low,NA,NA,y,NA,10171,23-Apr-24
834,1929,ZZ,Janolus fuscus,nudibranch,1,Tricellaria circumternata,bryozoan,1,3,NA,6,NA,Light & Smith,NA,low,pools,NA,no,NA,2942,29-Mar-24
935,560,ZZ,Hermissenda crassicornis,nudibranch,1,Tubularia harrimani,hydroid,5,3,NA,6,NA,Light & Smith,NA,low,pools,NA,no,NA,2956,29-Mar-24
935,1921,ZZ,Dendronotus albus,nudibranch,1,Tubularia harrimani,hydroid,5,3,NA,6,NA,Light & Smith,NA,low,pools,NA,no,NA,2954,29-Mar-24
935,1923,ZZ,Dendronotus frondosus,nudibranch,1,Tubularia harrimani,hydroid,5,3,NA,6,NA,Light & Smith,NA,low,pools,NA,no,NA,2957,29-Mar-24
935,1933,ZZ,Flabellina trilineata,nudibranch,1,Tubularia harrimani,hydroid,5,3,NA,6,NA,Light & Smith,NA,low,pools,NA,no,NA,2955,29-Mar-24
2308,203,ZZ,Lottia limatula,true limpet,1,Lithothamnion sp.,coralline algae,1,3,NA,3,NA,"Morris, Abbott, & Haderlie",NA,low,both,NA,no,NA,2970,1-Apr-24
2308,244,ZZ,Megastraea undosa,snail,1,Lithothamnion sp.,coralline algae,1,3,1,3,NA,276,NA,low,pools,NA,no,NA,3923,8-Apr-24
2308,196,ZZ,Acmaea mitra,true limpet,1,Lithothamnion sp.,coralline algae,1,3,NA,3,NA,"Morris, Abbott, & Haderlie",NA,low,both,NA,no,NA,2966,1-Apr-24
2309,1986,ZZ,Ophionereis diabloensis,brittle star,1,Gigartina sp.,red algae,1,3,4,10,2,310,NA,low,pools,NA,yes,NA,4301,18-Apr-24
2309,1987,ZZ,Ophionereis diabloensis,brittle star,4,Gigartina sp.,red algae,1,3,4,10,2,310,NA,low,pools,NA,yes,NA,4332,18-Apr-24
2310,203,ZZ,Lottia limatula,true limpet,1,Lithophyllum sp.,coralline algae,1,3,NA,3,NA,"Morris, Abbott, & Haderlie",NA,low,both,NA,no,NA,2969,1-Apr-24
2310,196,ZZ,Acmaea mitra,true limpet,1,Lithophyllum sp.,coralline algae,1,3,NA,3,NA,"Morris, Abbott, & Haderlie",NA,low,both,NA,no,NA,2968,1-Apr-24
2305,232,ZZ,Calliostoma ligatum,snail,1,Nereocystis luetkeana,brown algae,1,3,2,6,NA,274,NA,low,both,NA,yes,NA,4003,13-Apr-24
2305,483,ZZ,Limnoria algarum,isopod,1,Nereocystis luetkeana,brown algae,1,3,NA,6,NA,"Morris, Abbott, & Haderlie; Light & Smith",NA,low,pools,NA,no,NA,2971,1-Apr-24
2305,488,ZZ,Idotea stenops,isopod,1,Nereocystis luetkeana,brown algae,1,3,3,6; 10,NA,"Morris, Abbott, & Haderlie; Light & Smith",NA,middle to low,pools,NA,yes,NA,4097,14-Apr-24
2305,145,ZZ,Patiria miniata,sea star,1,Nereocystis luetkeana,brown algae,1,3,2,6,NA,RIZ Lit Search: 23,NA,low,pools,NA,y,"expanded from ""phaeophyta""",10159,23-Apr-24
2305,230,ZZ,Calliostoma annulatum,snail,1,Nereocystis luetkeana,brown algae,1,3,2,6,NA,274,NA,low,both,NA,yes,NA,3973,13-Apr-24
2305,231,ZZ,Calliostoma canaliculatum,snail,1,Nereocystis luetkeana,brown algae,1,3,2,6,NA,274,NA,low,both,NA,yes,NA,3988,13-Apr-24
2305,428,ZZ,Ophiodromus pugettensis,polychaete,1,Nereocystis luetkeana,brown algae,1,3,2,6,NA,RIZ Lit Search: 23,NA,low,pools,y,y,"copied from Patiria diet reports, Phaeophyta algae",10186,23-Apr-24
2305,241,ZZ,Tegula montereyi,snail,1,Nereocystis luetkeana,brown algae,1,3,4,6,NA,"Morris, Abbott, & Haderlie; Light & Smith",NA,low,both,NA,yes,NA,4201,17-Apr-24
2311,405,ZZ,Cyanoplax hartwegii,chiton,1,Petrocelis franciscana,coralline algae,1,3,NA,6,NA,"Morris, Abbott, & Haderlie; Light & Smith",NA,high,pools,NA,no,NA,2972,1-Apr-24
2312,405,ZZ,Cyanoplax hartwegii,chiton,1,Petrocelis haematis,coralline algae,1,3,NA,6,NA,"Morris, Abbott, & Haderlie; Light & Smith",NA,high,pools,NA,no,NA,2973,1-Apr-24
2313,203,ZZ,Lottia limatula,true limpet,1,Peyssonnelia sp.,red algae,1,3,NA,6,NA,"Morris, Abbott, & Haderlie; Light & Smith",NA,middle to low,both,NA,no,NA,2974,1-Apr-24
2313,1986,ZZ,Ophionereis diabloensis,brittle star,1,Peyssonnelia sp.,red algae,1,3,4,10,2,310,NA,low,pools,NA,yes,NA,4310,18-Apr-24
2313,1987,ZZ,Ophionereis diabloensis,brittle star,4,Peyssonnelia sp.,red algae,1,3,4,10,2,310,NA,low,pools,NA,yes,NA,4341,18-Apr-24
2314,417,ZZ,Cryptochiton stelleri,chiton,1,Plocamium cartilagineum,red algae,1,3,NA,6,NA,"Morris, Abbott, & Haderlie; Light & Smith",NA,middle,exposed,NA,no,NA,2978,1-Apr-24
2314,491,ZZ,Idotea montereyensis,isopod,1,Plocamium cartilagineum,red algae,1,3,NA,6,NA,"Morris, Abbott, & Haderlie; Light & Smith",NA,middle,exposed,NA,no,NA,2980,1-Apr-24
2314,1986,ZZ,Ophionereis diabloensis,brittle star,1,Plocamium cartilagineum,red algae,1,3,4,10,2,310,NA,low,pools,NA,yes,NA,4311,18-Apr-24
2314,1987,ZZ,Ophionereis diabloensis,brittle star,4,Plocamium cartilagineum,red algae,1,3,4,10,2,310,NA,low,pools,NA,yes,NA,4342,18-Apr-24
2315,417,ZZ,Cryptochiton stelleri,chiton,1,Plocamium oregonum,red algae,1,3,NA,6,NA,"Morris, Abbott, & Haderlie; Light & Smith",NA,low,exposed,NA,no,NA,2979,1-Apr-24
2315,491,ZZ,Idotea montereyensis,isopod,1,Plocamium oregonum,red algae,1,3,NA,6,NA,"Morris, Abbott, & Haderlie; Light & Smith",NA,low,exposed,NA,no,NA,2981,1-Apr-24
2315,1986,ZZ,Ophionereis diabloensis,brittle star,1,Plocamium oregonum,red algae,1,3,4,10,2,310,NA,low,pools,NA,yes,NA,4312,18-Apr-24
2315,1987,ZZ,Ophionereis diabloensis,brittle star,4,Plocamium oregonum,red algae,1,3,4,10,2,310,NA,low,pools,NA,yes,NA,4343,18-Apr-24
2316,1986,ZZ,Ophionereis diabloensis,brittle star,1,Polysiphonia hendryi,red algae,1,3,4,10,2,310,NA,low,pools,NA,yes,NA,4314,18-Apr-24
2316,1987,ZZ,Ophionereis diabloensis,brittle star,4,Polysiphonia hendryi,red algae,1,3,4,10,2,310,NA,low,pools,NA,yes,NA,4345,18-Apr-24
644,208,ZZ,Lottia pelta,true limpet,1,Postelsia palmaeformis,brown algae,1,3,NA,6,NA,"Morris, Abbott, & Haderlie; Light & Smith",NA,low,pools,NA,no,NA,2984,1-Apr-24
644,232,ZZ,Calliostoma ligatum,snail,1,Postelsia palmaeformis,brown algae,1,3,2,6,NA,274,NA,low,both,NA,yes,NA,4005,13-Apr-24
644,483,ZZ,Limnoria algarum,isopod,1,Postelsia palmaeformis,brown algae,1,3,NA,6,NA,"Morris, Abbott, & Haderlie; Light & Smith",NA,low,pools,NA,no,NA,2985,1-Apr-24
644,488,ZZ,Idotea stenops,isopod,1,Postelsia palmaeformis,brown algae,1,3,3,6; 10,NA,"Morris, Abbott, & Haderlie; Light & Smith",NA,middle to low,pools,NA,yes,NA,4099,14-Apr-24
644,145,ZZ,Patiria miniata,sea star,1,Postelsia palmaeformis,brown algae,1,3,2,6,NA,RIZ Lit Search: 23,NA,low,pools,NA,y,"expanded from ""phaeophyta""",10162,23-Apr-24
644,230,ZZ,Calliostoma annulatum,snail,1,Postelsia palmaeformis,brown algae,1,3,2,6,NA,274,NA,low,both,NA,yes,NA,3975,13-Apr-24
644,231,ZZ,Calliostoma canaliculatum,snail,1,Postelsia palmaeformis,brown algae,1,3,2,6,NA,274,NA,low,both,NA,yes,NA,3990,13-Apr-24
644,428,ZZ,Ophiodromus pugettensis,polychaete,1,Postelsia palmaeformis,brown algae,1,3,2,6,NA,RIZ Lit Search: 23,NA,low,pools,y,y,"copied from Patiria diet reports, Phaeophyta algae",10189,23-Apr-24
2317,558,ZZ,Paraxanthias taylori,true crab,1,Pterocladiella media,red algae,1,3,3,6,NA,293,NA,middle to low,both,NA,yes,NA,4024,13-Apr-24
2317,1001,ZZ,Lophopanopeus bellus digensis,true crab,1,Pterocladiella media,red algae,1,3,3,6,NA,293,NA,low,both,NA,yes,NA,4040,13-Apr-24
2317,557,ZZ,Lophopanopeus leucomanus leucomanus,true crab,1,Pterocladiella media,red algae,1,3,3,6,NA,293,NA,low,both,NA,yes,NA,4032,13-Apr-24
2317,556,ZZ,Cycloxanthops novemdentatus,true crab,1,Pterocladiella media,red algae,1,3,3,6,NA,293,NA,low,pools,NA,yes,NA,4016,13-Apr-24
2317,1986,ZZ,Ophionereis diabloensis,brittle star,1,Pterocladiella media,red algae,1,3,4,10,2,310,NA,low,pools,NA,yes,NA,4317,18-Apr-24
2317,1987,ZZ,Ophionereis diabloensis,brittle star,4,Pterocladiella media,red algae,1,3,4,10,2,310,NA,low,pools,NA,yes,NA,4348,18-Apr-24
2319,145,ZZ,Patiria miniata,sea star,1,Rhizoclonium riparium,green algae,1,3,2,6,NA,RIZ Lit Search: 23,NA,low,pools,NA,y,"expanded from ""chlorophyta""",10149,23-Apr-24
2319,428,ZZ,Ophiodromus pugettensis,polychaete,1,Rhizoclonium riparium,green algae,1,3,2,6,NA,RIZ Lit Search: 23,NA,low,pools,y,y,"copied from Patiria diet reports, Chlorophyta algae",10176,23-Apr-24
2319,303,ZZ,Aplysiopsis enteromorphae,nudibranch,1,Rhizoclonium riparium,green algae,1,3,NA,6,NA,Light & Smith,NA,high to middle,pools,NA,no,NA,2991,1-Apr-24
2319,1986,ZZ,Ophionereis diabloensis,brittle star,1,Rhizoclonium riparium,green algae,1,3,4,10,2,310,NA,low,pools,NA,yes,NA,4292,18-Apr-24
2319,1987,ZZ,Ophionereis diabloensis,brittle star,4,Rhizoclonium riparium,green algae,1,3,4,10,2,310,NA,low,pools,NA,yes,NA,4323,18-Apr-24
2320,208,ZZ,Lottia pelta,true limpet,1,Rhodoglossum sp.,red algae,1,3,NA,3,NA,"Morris, Abbott, & Haderlie; Light & Smith",NA,middle to low,both,NA,no,NA,2992,1-Apr-24
2320,566,ZZ,Pachygrapsus crassipes,true crab,1,Rhodoglossum sp.,red algae,1,3,NA,3,NA,"Morris, Abbott, & Haderlie; Light & Smith",NA,high to middle,both,NA,no,NA,2993,1-Apr-24
2320,1986,ZZ,Ophionereis diabloensis,brittle star,1,Rhodoglossum sp.,red algae,1,3,4,10,2,310,NA,low,pools,NA,yes,NA,4318,18-Apr-24
2320,1987,ZZ,Ophionereis diabloensis,brittle star,4,Rhodoglossum sp.,red algae,1,3,4,10,2,310,NA,low,pools,NA,yes,NA,4349,18-Apr-24
2321,361,ZZ,Onchidella borealis,snail,1,Odonthalia floccosa,red algae,1,3,NA,3,NA,"Morris, Abbott, & Haderlie",NA,high to middle,both,NA,no,NA,2994,1-Apr-24
2321,1986,ZZ,Ophionereis diabloensis,brittle star,1,Odonthalia floccosa,red algae,1,3,4,10,2,310,NA,low,pools,NA,yes,NA,4309,18-Apr-24
2321,1987,ZZ,Ophionereis diabloensis,brittle star,4,Odonthalia floccosa,red algae,1,3,4,10,2,310,NA,low,pools,NA,yes,NA,4340,18-Apr-24
1454,1528,ZZ,Aegialites fuchsi,insect,1,Agaue californica,mite,1,1,NA,6,NA,Light & Smith,NA,middle,both,NA,yes,NA,3005,1-Apr-24
1454,1529,ZZ,Aegialites subopacus,insect,1,Agaue californica,mite,1,1,NA,6,NA,Light & Smith,NA,middle,both,NA,yes,NA,3019,1-Apr-24
1454,573,ZZ,Nyctunguis heathi,other arthropod,1,Agaue californica,mite,1,1,4,6,NA,"Morris, Abbott, & Haderlie",NA,high,exposed,NA,yes,NA,3549,2-Apr-24
1454,573,ZZ,Nyctunguis heathi,other arthropod,1,Agaue californica,mite,1,1,4,6,NA,"Morris, Abbott, & Haderlie",NA,high,exposed,NA,yes,NA,3563,2-Apr-24
1455,1528,ZZ,Aegialites fuchsi,insect,1,Agaue variabilis,mite,1,1,NA,6,NA,Light & Smith,NA,middle,both,NA,yes,NA,3006,1-Apr-24
1455,1529,ZZ,Aegialites subopacus,insect,1,Agaue variabilis,mite,1,1,NA,6,NA,Light & Smith,NA,middle,both,NA,yes,NA,3020,1-Apr-24
1455,573,ZZ,Nyctunguis heathi,other arthropod,1,Agaue variabilis,mite,1,1,4,6,NA,"Morris, Abbott, & Haderlie",NA,high,exposed,NA,yes,NA,3550,2-Apr-24
1455,573,ZZ,Nyctunguis heathi,other arthropod,1,Agaue variabilis,mite,1,1,4,6,NA,"Morris, Abbott, & Haderlie",NA,high,exposed,NA,yes,NA,3564,2-Apr-24
1448,1528,ZZ,Aegialites fuchsi,insect,1,Agauopsis curvata,mite,1,1,NA,6,NA,Light & Smith,NA,middle,both,NA,yes,NA,3007,1-Apr-24
1448,1529,ZZ,Aegialites subopacus,insect,1,Agauopsis curvata,mite,1,1,NA,6,NA,Light & Smith,NA,middle,both,NA,yes,NA,3021,1-Apr-24
1448,573,ZZ,Nyctunguis heathi,other arthropod,1,Agauopsis curvata,mite,1,1,4,6,NA,"Morris, Abbott, & Haderlie",NA,high,exposed,NA,yes,NA,3551,2-Apr-24
1448,573,ZZ,Nyctunguis heathi,other arthropod,1,Agauopsis curvata,mite,1,1,4,6,NA,"Morris, Abbott, & Haderlie",NA,high,exposed,NA,yes,NA,3565,2-Apr-24
1453,1528,ZZ,Aegialites fuchsi,insect,1,Agauopsis filirostris,mite,1,1,NA,6,NA,Light & Smith,NA,middle,both,NA,yes,NA,3008,1-Apr-24
1453,1529,ZZ,Aegialites subopacus,insect,1,Agauopsis filirostris,mite,1,1,NA,6,NA,Light & Smith,NA,middle,both,NA,yes,NA,3022,1-Apr-24
1453,573,ZZ,Nyctunguis heathi,other arthropod,1,Agauopsis filirostris,mite,1,1,4,6,NA,"Morris, Abbott, & Haderlie",NA,high,exposed,NA,yes,NA,3552,2-Apr-24
1453,573,ZZ,Nyctunguis heathi,other arthropod,1,Agauopsis filirostris,mite,1,1,4,6,NA,"Morris, Abbott, & Haderlie",NA,high,exposed,NA,yes,NA,3566,2-Apr-24
1449,1528,ZZ,Aegialites fuchsi,insect,1,Agauopsis newelli,mite,1,1,NA,6,NA,Light & Smith,NA,middle,both,NA,yes,NA,3009,1-Apr-24
1449,1529,ZZ,Aegialites subopacus,insect,1,Agauopsis newelli,mite,1,1,NA,6,NA,Light & Smith,NA,middle,both,NA,yes,NA,3023,1-Apr-24
1449,573,ZZ,Nyctunguis heathi,other arthropod,1,Agauopsis newelli,mite,1,1,4,6,NA,"Morris, Abbott, & Haderlie",NA,high,exposed,NA,yes,NA,3553,2-Apr-24
1449,573,ZZ,Nyctunguis heathi,other arthropod,1,Agauopsis newelli,mite,1,1,4,6,NA,"Morris, Abbott, & Haderlie",NA,high,exposed,NA,yes,NA,3567,2-Apr-24
1458,1528,ZZ,Aegialites fuchsi,insect,1,Ameronothroiid mites,mite,1,1,NA,6,NA,Light & Smith,NA,middle,both,NA,yes,NA,3010,1-Apr-24
1458,1529,ZZ,Aegialites subopacus,insect,1,Ameronothroiid mites,mite,1,1,NA,6,NA,Light & Smith,NA,middle,both,NA,yes,NA,3024,1-Apr-24
1458,573,ZZ,Nyctunguis heathi,other arthropod,1,Ameronothroiid mites,mite,1,1,4,6,NA,"Morris, Abbott, & Haderlie",NA,high,exposed,NA,yes,NA,3554,2-Apr-24
1458,573,ZZ,Nyctunguis heathi,other arthropod,1,Ameronothroiid mites,mite,1,1,4,6,NA,"Morris, Abbott, & Haderlie",NA,high,exposed,NA,yes,NA,3568,2-Apr-24
1456,1528,ZZ,Aegialites fuchsi,insect,1,Copidognathus curtus,mite,1,1,NA,6,NA,Light & Smith,NA,middle,both,NA,yes,NA,3011,1-Apr-24
1456,1529,ZZ,Aegialites subopacus,insect,1,Copidognathus curtus,mite,1,1,NA,6,NA,Light & Smith,NA,middle,both,NA,yes,NA,3025,1-Apr-24
1456,573,ZZ,Nyctunguis heathi,other arthropod,1,Copidognathus curtus,mite,1,1,4,6,NA,"Morris, Abbott, & Haderlie",NA,high,exposed,NA,yes,NA,3555,2-Apr-24
1456,573,ZZ,Nyctunguis heathi,other arthropod,1,Copidognathus curtus,mite,1,1,4,6,NA,"Morris, Abbott, & Haderlie",NA,high,exposed,NA,yes,NA,3569,2-Apr-24
1450,1528,ZZ,Aegialites fuchsi,insect,1,Halacarus magniporus,mite,1,1,NA,6,NA,Light & Smith,NA,middle,both,NA,yes,NA,3012,1-Apr-24
1450,1529,ZZ,Aegialites subopacus,insect,1,Halacarus magniporus,mite,1,1,NA,6,NA,Light & Smith,NA,middle,both,NA,yes,NA,3026,1-Apr-24
1450,573,ZZ,Nyctunguis heathi,other arthropod,1,Halacarus magniporus,mite,1,1,4,6,NA,"Morris, Abbott, & Haderlie",NA,high,exposed,NA,yes,NA,3556,2-Apr-24
1450,573,ZZ,Nyctunguis heathi,other arthropod,1,Halacarus magniporus,mite,1,1,4,6,NA,"Morris, Abbott, & Haderlie",NA,high,exposed,NA,yes,NA,3570,2-Apr-24
1457,1528,ZZ,Aegialites fuchsi,insect,1,Hyadesiid mites,mite,1,1,NA,6,NA,Light & Smith,NA,middle,both,NA,yes,NA,3013,1-Apr-24
1457,1529,ZZ,Aegialites subopacus,insect,1,Hyadesiid mites,mite,1,1,NA,6,NA,Light & Smith,NA,middle,both,NA,yes,NA,3027,1-Apr-24
1457,573,ZZ,Nyctunguis heathi,other arthropod,1,Hyadesiid mites,mite,1,1,4,6,NA,"Morris, Abbott, & Haderlie",NA,high,exposed,NA,yes,NA,3557,2-Apr-24
1457,573,ZZ,Nyctunguis heathi,other arthropod,1,Hyadesiid mites,mite,1,1,4,6,NA,"Morris, Abbott, & Haderlie",NA,high,exposed,NA,yes,NA,3571,2-Apr-24
575,1528,ZZ,Aegialites fuchsi,insect,1,Neomolgus littoralis,mite,1,1,NA,6,NA,Light & Smith,NA,middle,both,NA,yes,NA,3015,1-Apr-24
575,1529,ZZ,Aegialites subopacus,insect,1,Neomolgus littoralis,mite,1,1,NA,6,NA,Light & Smith,NA,middle,both,NA,yes,NA,3029,1-Apr-24
575,573,ZZ,Nyctunguis heathi,other arthropod,1,Neomolgus littoralis,mite,1,1,4,6,NA,"Morris, Abbott, & Haderlie",NA,high,exposed,NA,yes,NA,3559,2-Apr-24
575,573,ZZ,Nyctunguis heathi,other arthropod,1,Neomolgus littoralis,mite,1,1,4,6,NA,"Morris, Abbott, & Haderlie",NA,high,exposed,NA,yes,NA,3573,2-Apr-24
468,1471,ZZ,Oedoparena glauca,insect,3,Balanus regalis,barnacle,1,1,NA,6,NA,Light & Smith,NA,high,exposed,NA,no,pupae require empty barnacle test,3043,1-Apr-24
2322,609,ZZ,Protohyale (Protohyale) frequens,gammarid,1,cyanobacteria,microorganism,1,1,3,3,NA,304; Light & Smith,NA,all,pools,NA,yes,NA,4133,17-Apr-24
2322,501,ZZ_coded,Ampithoe plumulosa,gammarid,1,cyanobacteria,microorganism,1,1,4,4,NA,NA,NA,low,both,NA,yes,NA,8274,22-Apr-24
2322,764,ZZ,Pseudodiala acuta,snail,1,cyanobacteria,microorganism,1,1,4,10,NA,NA,NA,middle,pools,NA,yes,NA,4508,22-Apr-24
2322,240,ZZ_coded,Tegula eiseni,snail,1,cyanobacteria,microorganism,1,1,4,4,NA,NA,NA,NA,both,NA,yes,NA,8607,22-Apr-24
2322,200,ZZ_coded,Lottia fenestrata,true limpet,1,cyanobacteria,microorganism,1,1,4,4,NA,NA,NA,middle to low,both,NA,yes,NA,8634,22-Apr-24
2322,206,ZZ_coded,Lottia strigatella,true limpet,1,cyanobacteria,microorganism,1,1,4,4,NA,NA,NA,middle to low,both,NA,yes,NA,8652,22-Apr-24
2322,209,ZZ_coded,Lottia persona,true limpet,1,cyanobacteria,microorganism,1,1,4,4,NA,NA,NA,high to middle,both,NA,yes,NA,8643,22-Apr-24
2322,641,ZZ,Teinostoma supravallatum,microsnail,1,cyanobacteria,microorganism,1,1,4,10,NA,NA,NA,middle,both,NA,yes,NA,4506,22-Apr-24
2322,245,ZZ_coded,Homalopoma luridum,topsnail,1,cyanobacteria,microorganism,1,1,4,4,NA,NA,NA,middle to low,both,NA,yes,NA,8616,22-Apr-24
2322,1239,ZZ_coded,Dynamenella sheareri,isopod,1,cyanobacteria,microorganism,1,1,4,4,NA,NA,NA,all,both,NA,yes,NA,8472,22-Apr-24
2322,477,ZZ_coded,Exosphaeroma amplicauda,isopod,1,cyanobacteria,microorganism,1,1,4,4,NA,NA,NA,all,both,NA,yes,NA,8481,22-Apr-24
2322,1758,ZZ_coded,Lepidozona radians,chiton,1,cyanobacteria,microorganism,1,1,4,4,NA,NA,NA,low,both,NA,yes,NA,8031,22-Apr-24
2322,1878,ZZ_coded,Littorina plena,limpet,1,cyanobacteria,microorganism,1,1,4,4,NA,NA,NA,all,both,NA,yes,NA,8562,22-Apr-24
2322,1771,ZZ_coded,Tonicella lokii,chiton,1,cyanobacteria,microorganism,1,1,4,4,NA,NA,NA,middle to low,both,NA,yes,NA,8184,22-Apr-24
2322,1458,ZZ_coded,Ameronothroiid mites,mite,1,cyanobacteria,microorganism,1,1,4,4,NA,NA,NA,high,both,NA,yes,NA,8598,22-Apr-24
2322,506,ZZ_coded,Caprella sp.,caprellid,1,cyanobacteria,microorganism,1,1,4,4,NA,NA,NA,all,both,NA,yes,NA,7977,22-Apr-24
2322,1403,ZZ_coded,Caprella alaskana,caprellid,1,cyanobacteria,microorganism,1,1,4,4,NA,NA,NA,all,both,NA,yes,NA,7887,22-Apr-24
2322,1404,ZZ_coded,Caprella brevirostris,caprellid,1,cyanobacteria,microorganism,1,1,4,4,NA,NA,NA,all,both,NA,yes,NA,7896,22-Apr-24
2322,1407,ZZ_coded,Caprella ferrea,caprellid,1,cyanobacteria,microorganism,1,1,4,4,NA,NA,NA,all,both,NA,yes,NA,7905,22-Apr-24
2322,1408,ZZ_coded,Caprella greenleyi,caprellid,1,cyanobacteria,microorganism,1,1,4,4,NA,NA,NA,all,both,NA,yes,NA,7914,22-Apr-24
2322,1409,ZZ_coded,Caprella incisa,caprellid,1,cyanobacteria,microorganism,1,1,4,4,NA,NA,NA,all,both,NA,yes,NA,7923,22-Apr-24
2322,1410,ZZ_coded,Caprella kennerlyi,caprellid,1,cyanobacteria,microorganism,1,1,4,4,NA,NA,NA,all,both,NA,yes,NA,7932,22-Apr-24
2322,1411,ZZ_coded,Caprella laeviuscula,caprellid,1,cyanobacteria,microorganism,1,1,4,4,NA,NA,NA,all,both,NA,yes,NA,7941,22-Apr-24
2322,1412,ZZ_coded,Caprella natalensis,caprellid,1,cyanobacteria,microorganism,1,1,4,4,NA,NA,NA,all,both,NA,yes,NA,7950,22-Apr-24
2322,1413,ZZ_coded,Caprella penantis,caprellid,1,cyanobacteria,microorganism,1,1,4,4,NA,NA,NA,all,both,NA,yes,NA,7959,22-Apr-24
2322,1414,ZZ_coded,Caprella pilipalma,caprellid,1,cyanobacteria,microorganism,1,1,4,4,NA,NA,NA,all,both,NA,yes,NA,7968,22-Apr-24
2322,1415,ZZ_coded,Caprella verrucosa,caprellid,1,cyanobacteria,microorganism,1,1,4,4,NA,NA,NA,all,both,NA,yes,NA,7986,22-Apr-24
2322,1419,ZZ_coded,Cercops compactus,caprellid,1,cyanobacteria,microorganism,1,1,4,4,NA,NA,NA,all,both,NA,yes,NA,7995,22-Apr-24
2322,1417,ZZ_coded,Tritella laevis,caprellid,1,cyanobacteria,microorganism,1,1,4,4,NA,NA,NA,all,both,NA,yes,NA,8004,22-Apr-24
2322,1418,ZZ_coded,Tritella pilimana,caprellid,1,cyanobacteria,microorganism,1,1,4,4,NA,NA,NA,all,both,NA,yes,NA,8013,22-Apr-24
2322,491,ZZ,Idotea montereyensis,isopod,1,cyanobacteria,microorganism,1,3,4,4,NA,"Morris, Abbott, & Haderlie; Light & Smith",NA,all,both,NA,yes,NA,4246,18-Apr-24
2322,169,ZZ_coded,Strongylocentrotus franciscanus,urchin,1,cyanobacteria,microorganism,1,1,4,4,NA,NA,NA,very low,both,NA,yes,NA,8661,22-Apr-24
2322,142,ZZ,Linckia columbiae,asteroid,1,cyanobacteria,microorganism,1,3,1,3,NA,"Morris, Abbott, & Haderlie; Light & Smith",NA,low,pools,NA,yes,other species of the genus feed on microalgae and substrate film,4284,18-Apr-24
2322,482,ZZ,Paracerceis gilliana,isopod,1,cyanobacteria,microorganism,1,1,4,4,NA,"Morris, Abbott, & Haderlie",NA,low,pools,NA,yes,NA,4187,17-Apr-24
2322,252,ZZ,Bittium eschrichtii,snail,1,cyanobacteria,microorganism,1,3,4,4,NA,"Morris, Abbott, & Haderlie",NA,low,both,NA,yes,NA,4230,18-Apr-24
2322,1252,ZZ,Idotea ochotensis,isopod,1,cyanobacteria,microorganism,1,3,4,4,NA,Light & Smith,NA,all,both,NA,yes,NA,4254,18-Apr-24
2322,1809,ZZ,Caecum californicum,microsnail,1,cyanobacteria,microorganism,1,1,4,10,NA,NA,NA,middle to low,both,NA,yes,NA,4494,22-Apr-24
2322,1812,ZZ,Fartulum orcutti,microsnail,1,cyanobacteria,microorganism,1,1,4,10,NA,NA,NA,high,both,NA,yes,NA,4497,22-Apr-24
2322,1800,ZZ,Eatonina sp.,microsnail,1,cyanobacteria,microorganism,1,1,4,10,NA,NA,NA,all,both,NA,yes,NA,4498,22-Apr-24
2322,1777,ZZ_coded,Mopalia kennerleyi,chiton,1,cyanobacteria,microorganism,1,1,4,4,NA,NA,NA,middle to low,both,NA,yes,NA,8085,22-Apr-24
2322,1778,ZZ_coded,Mopalia lionota,chiton,1,cyanobacteria,microorganism,1,1,4,4,NA,NA,NA,low,both,NA,yes,NA,8094,22-Apr-24
2322,1779,ZZ_coded,Mopalia plumosa,chiton,1,cyanobacteria,microorganism,1,1,4,4,NA,NA,NA,low,both,NA,yes,NA,8103,22-Apr-24
2322,1763,ZZ_coded,Cyanoplax berryana,chiton,1,cyanobacteria,microorganism,1,1,4,4,NA,NA,NA,middle to low,both,NA,yes,NA,8112,22-Apr-24
