resourceNum,resourceName,resourceCat,resourceStage,consumerNum,consumerName,consumerCat,consumerStage,interaction.type,confidence,justification,incl.code,ref_num,localities,zone,habitat,MorrisHaderlie,epibiota_consumed,notes,link.ID
758,small crustaceans,microorganism,6,1379,Thorlaksonius subcarinatus,gammarid,1,1,1,3,1,435,,all,both,NA,yes,NA,9921
758,small crustaceans,microorganism,6,1380,Trachypleustes trevori,gammarid,1,1,1,3,1,435,,all,both,NA,yes,NA,9935
758,small crustaceans,microorganism,6,1381,Calliopius carinatus,gammarid,1,1,1,3,1,435,,all,both,NA,yes,NA,9179
758,small crustaceans,microorganism,6,1383,Pontogeneia melanophthalma,gammarid,1,1,1,3,1,435,,all,both,NA,yes,NA,10033
758,small crustaceans,microorganism,6,1384,Accedomoera vagor,gammarid,1,1,1,3,1,435,,all,both,NA,yes,NA,9963
758,small crustaceans,microorganism,6,1385,Paramoera mohri,gammarid,1,1,1,3,1,435,,all,both,NA,yes,NA,9977
758,small crustaceans,microorganism,6,1386,Paramoera suchaneki,gammarid,1,1,1,3,1,435,,all,both,NA,yes,NA,9991
758,small crustaceans,microorganism,6,1387,Pontogeneia inermis,gammarid,1,1,1,3,1,435,,all,both,NA,yes,NA,10005
758,small crustaceans,microorganism,6,1388,Pontogeneia intermedia,gammarid,1,1,1,3,1,435,,all,both,NA,yes,NA,10019
758,small crustaceans,microorganism,6,1390,Netamelita cortada,gammarid,1,1,1,3,1,435,,all,both,NA,yes,NA,9319
758,small crustaceans,microorganism,6,1391,Ceradocus spinicauda,gammarid,1,1,1,3,1,435,,all,both,NA,yes,NA,9543
758,small crustaceans,microorganism,6,1392,Dulichiella spinosa,gammarid,1,1,1,3,1,435,,all,both,NA,yes,NA,9627
758,small crustaceans,microorganism,6,1396,Megamoera dentata,gammarid,1,1,1,3,1,435,,all,both,NA,yes,NA,9641
758,small crustaceans,microorganism,6,1397,Megamoera subtener,gammarid,1,1,1,3,1,435,,all,both,NA,yes,NA,9655
758,small crustaceans,microorganism,6,1398,Melita oregonensis,gammarid,1,1,1,3,1,435,,all,both,NA,yes,NA,9669
758,small crustaceans,microorganism,6,1399,Melita sulca,gammarid,1,1,1,3,1,435,,all,both,NA,yes,NA,9683
758,small crustaceans,microorganism,6,1400,Quadrimaera vigota,gammarid,1,1,1,3,1,435,,all,both,NA,yes,NA,9599
758,small crustaceans,microorganism,6,1311,Jassa borowskyae,gammarid,1,1,1,3,1,435,,low,both,NA,yes,NA,9389
758,small crustaceans,microorganism,6,1313,Jassa morinoi,gammarid,1,1,1,3,1,435,,low,both,NA,yes,NA,9417
758,small crustaceans,microorganism,6,1314,Jassa shawi,gammarid,1,1,1,3,1,435,,low,both,NA,yes,NA,9431
758,small crustaceans,microorganism,6,1315,Jassa slatteryi,gammarid,1,1,1,3,1,435,,low,both,NA,yes,NA,9445
758,small crustaceans,microorganism,6,1375,Pleusirus secorrus,gammarid,1,1,1,3,1,435,,low,both,NA,yes,NA,9865
758,small crustaceans,microorganism,6,1201,Mesanthura occidentalis,isopod,1,1,4,4,1,436,,all,pools,no,y,NA,20209
758,small crustaceans,microorganism,6,1203,Colanthura bruscai,isopod,1,1,4,4,1,435,,all,pools,no,y,NA,20215
758,small crustaceans,microorganism,6,1225,Excorallana tricornis occidentalis,isopod,1,1,4,4,2,"435, 423",Costa Rica,all,pools,no,y,NA,20222
758,small crustaceans,microorganism,6,1226,Excorallana truncata,isopod,1,1,4,4,2,"435, 423",Costa Rica,all,pools,no,y,NA,20228
758,small crustaceans,microorganism,6,1248,Cleantioides occidentalis,isopod,1,1,4,4,1,426,Brazil,all,pools,no,n,NA,20245
758,small crustaceans,microorganism,6,1200,Cyathura munda,isopod,1,1,4,4,1,436,,low,pools,no,y,NA,20203
758,small crustaceans,microorganism,6,509,Betaeus macginitieae,shrimp,1,1,3,4,1,433,,low,pools,n,y,"pigment indicative of ""generalist omnivore diet""",20479
758,small crustaceans,microorganism,6,518,Hippolyte clarki,shrimp,1,1,3,13,1,436,,all,pools,NA,NA,NA,1642
758,small crustaceans,microorganism,6,516,Lysmata californica,shrimp,1,1,3,13,1,436,,all,pools,NA,NA,NA,1640
758,small crustaceans,microorganism,6,519,Spirontocaris prionota,shrimp,1,1,3,13,1,436,,all,pools,NA,NA,NA,1643
758,small crustaceans,microorganism,6,102,Epiactis prolifera,anemone,1,1,4,13,1,436,,all,pools,NA,NA,NA,1694
758,small crustaceans,microorganism,6,1454,Agaue californica,mite,1,1,4,10,2,"345, 346",,high,both,NA,yes,NA,10693
758,small crustaceans,microorganism,6,1455,Agaue variabilis,mite,1,1,4,10,2,"345, 346",,high,both,NA,yes,NA,10662
758,small crustaceans,microorganism,6,1448,Agauopsis curvata,mite,1,1,4,10,2,"345, 346",,high,both,NA,yes,NA,10631
758,small crustaceans,microorganism,6,1453,Agauopsis filirostris,mite,1,1,4,10,2,"345, 346",,high,both,NA,yes,NA,10600
758,small crustaceans,microorganism,6,1449,Agauopsis newelli,mite,1,1,4,10,2,"345, 346",,high,both,NA,yes,NA,10569
758,small crustaceans,microorganism,6,1456,Copidognathus curtus,mite,1,1,4,10,2,"345, 346",,high,both,NA,yes,NA,10724
758,small crustaceans,microorganism,6,1450,Halacarus magniporus,mite,1,1,4,10,2,"345, 346",,high,both,NA,yes,NA,10538
758,small crustaceans,microorganism,6,136,Celleporaria brunnea,bryozoan,1,1,4,13,1,436,,all,pools,NA,NA,NA,1724
758,small crustaceans,microorganism,6,89,Xingyurella turgida,hydroid,5,1,4,13,1,436,,all,pools,NA,NA,NA,1682
758,small crustaceans,microorganism,6,93,Kirchenpaueria plumularioides,hydroid,5,1,4,13,1,436,,all,pools,NA,NA,NA,1688
758,small crustaceans,microorganism,6,574,Garypus californicus,other arthropod,1,1,2,3,1,436,,high,pools,yes,NA,NA,2495
758,small crustaceans,microorganism,6,520,Neotrypaea biffari,shrimp,1,1,3,13,1,436,,all,pools,NA,NA,NA,1644
758,small crustaceans,microorganism,6,523,Cryptolithodes sitchensis,anomuran,1,1,3,13,1,436,,all,both,NA,NA,NA,1645
758,small crustaceans,microorganism,6,415,Placiphorella velata,chiton,1,1,2,3,1,436; 435,,very low,both,yes,NA,NA,2457
757,Free living ciliates,microorganism,6,1329,Allorchestes rickeri,gammarid,1,1,1,3,1,435,,all,both,NA,yes,NA,9281
757,Free living ciliates,microorganism,6,1330,Allorchestes bellabella,gammarid,1,1,1,3,1,435,,all,both,NA,yes,NA,9267
757,Free living ciliates,microorganism,6,1331,Allorchestes angustus,gammarid,1,1,1,3,1,435,,all,both,NA,yes,NA,9253
757,Free living ciliates,microorganism,6,769,free living nematodes,microorganism,6,1,4,4,1,436; 435,,all,both,NA,yes,NA,10142
757,Free living ciliates,microorganism,6,2348,rotifers,microorganism,1,1,1,3,1,347; 435,,all,pools,NA,yes,NA,10726
757,Free living ciliates,microorganism,6,1597,Nereis latescens,polychaete,1,1,4,4,1,"338, 337, 342",,all,both,no,yes,NA,10436
757,Free living ciliates,microorganism,6,1598,Nereis pelagica,polychaete,1,1,4,4,1,"338, 337, 342",,all,both,no,yes,NA,10447
757,Free living ciliates,microorganism,6,1599,Nereis procera,polychaete,1,1,4,4,1,"338, 337, 342",,all,both,no,yes,NA,10458
757,Free living ciliates,microorganism,6,2352,Desdimelita californica,gammarid,1,1,1,3,1,435,,all,both,NA,yes,NA,9617
757,Free living ciliates,microorganism,6,1297,Ampithoe simulans,gammarid,1,1,1,3,1,435,,all,both,NA,yes,NA,9043
757,Free living ciliates,microorganism,6,1348,Atylus tridens,gammarid,1,1,1,3,1,435,,all,both,NA,yes,NA,9169
757,Free living ciliates,microorganism,6,2344,Holmesimysis sculpta,mysid,1,1,4,4,1,306,Antarctic Peninsula,low,pools,no,yes,NA,10493
757,Free living ciliates,microorganism,6,757,Free living ciliates,microorganism,6,1,1,4,1,435,,all,pools,NA,yes,NA,10731
757,Free living ciliates,microorganism,6,2341,Alienacanthomysis macropsis,mysid,1,1,4,4,1,306,Antarctic Peninsula,all,pools,no,yes,NA,10471
757,Free living ciliates,microorganism,6,2343,Holmesimysis costata,mysid,1,1,4,4,1,306,Antarctic Peninsula,low,pools,no,yes,NA,10482
757,Free living ciliates,microorganism,6,3001,Calanoida,copepod,1,1,1,3,1,371,California,all,pools,NA,yes,NA,11356
757,Free living ciliates,microorganism,6,1204,Paranthura elegans,isopod,1,3,2,6,1,435,,all,both,NA,yes,NA,11391
757,Free living ciliates,microorganism,6,1393,Elasmopus antennatus,gammarid,1,1,1,3,1,435,,all,both,NA,yes,NA,9561
757,Free living ciliates,microorganism,6,1394,Elasmopus mutatus,gammarid,1,1,1,3,1,435,,all,both,NA,yes,NA,9575
757,Free living ciliates,microorganism,6,1395,Elasmopus serricatus,gammarid,1,1,1,3,1,435,,all,both,NA,yes,NA,9589
757,Free living ciliates,microorganism,6,1594,Neanthes brandti,polychaete,1,1,4,4,1,"338, 337, 342",,all,both,no,yes,NA,10425
757,Free living ciliates,microorganism,6,1270,Lignophliantis pyrifera,gammarid,1,1,1,3,1,435,,all,both,NA,yes,NA,9309
757,Free living ciliates,microorganism,6,1271,Pariphinotus escabrosus,gammarid,1,1,1,3,1,435,,all,both,NA,yes,NA,9715
757,Free living ciliates,microorganism,6,1272,Dulichia rhabdoplastis,gammarid,1,1,1,3,1,435,,all,both,NA,yes,NA,9295
757,Free living ciliates,microorganism,6,1273,Podocerus spongicolus,gammarid,1,1,1,3,1,435,,all,both,NA,yes,NA,9953
757,Free living ciliates,microorganism,6,1274,Aoroides exilis,gammarid,1,1,1,3,1,435,,all,both,NA,yes,NA,9057
757,Free living ciliates,microorganism,6,1275,Aoroides inermis,gammarid,1,1,1,3,1,435,,all,both,NA,yes,NA,9071
757,Free living ciliates,microorganism,6,1276,Aoroides intermedius,gammarid,1,1,1,3,1,435,,all,both,NA,yes,NA,9085
757,Free living ciliates,microorganism,6,1277,Bemlos concavus,gammarid,1,1,1,3,1,435,,all,both,NA,yes,NA,9099
757,Free living ciliates,microorganism,6,1278,Columbaora cyclocoxa,gammarid,1,1,1,3,1,435,,all,both,NA,yes,NA,9113
757,Free living ciliates,microorganism,6,1279,Paramicrodeutopus schmitti,gammarid,1,1,1,3,1,435,,all,both,NA,yes,NA,9127
757,Free living ciliates,microorganism,6,1306,Cerapus spp.,gammarid,1,1,1,3,1,435,,all,both,NA,yes,NA,9337
757,Free living ciliates,microorganism,6,1307,Ericthonius brasiliensis,gammarid,1,1,1,3,1,435,,all,both,NA,yes,NA,9351
757,Free living ciliates,microorganism,6,1308,Ericthonius rubricornis,gammarid,1,1,1,3,1,435,,all,both,NA,yes,NA,9365
757,Free living ciliates,microorganism,6,1310,Ischyrocerus parvus,gammarid,1,1,1,3,1,435,,all,both,NA,yes,NA,9379
757,Free living ciliates,microorganism,6,1312,Jassa carltoni,gammarid,1,1,1,3,1,435,,all,both,NA,yes,NA,9407
757,Free living ciliates,microorganism,6,1317,Microjassa barnardi,gammarid,1,1,1,3,1,435,,all,both,NA,yes,NA,9463
757,Free living ciliates,microorganism,6,1318,Microjassa litotes,gammarid,1,1,1,3,1,435,,all,both,NA,yes,NA,9477
757,Free living ciliates,microorganism,6,1320,Monocorophium insidiosum,gammarid,1,1,1,3,1,435,,all,both,NA,yes,NA,9225
757,Free living ciliates,microorganism,6,1321,Monocorophium uenoi,gammarid,1,1,1,3,1,435,,all,both,NA,yes,NA,9239
757,Free living ciliates,microorganism,6,1347,Atylus georgianus,gammarid,1,1,1,3,1,435,,all,both,NA,yes,NA,9155
757,Free living ciliates,microorganism,6,1349,Hartmanodes hartmanae,gammarid,1,1,1,3,1,435,,all,both,NA,yes,NA,9701
757,Free living ciliates,microorganism,6,1350,Tiron biocellata,gammarid,1,1,1,3,1,435,,all,both,NA,yes,NA,10051
757,Free living ciliates,microorganism,6,1351,Leucothoides pacifica,gammarid,1,1,1,3,1,435,,all,both,NA,yes,NA,9491
757,Free living ciliates,microorganism,6,1355,Aristias veleronis,gammarid,1,1,1,3,1,435,,all,both,NA,yes,NA,9141
757,Free living ciliates,microorganism,6,1356,Dissiminassa dissimilis,gammarid,1,1,1,3,1,435,,all,both,NA,yes,NA,9505
757,Free living ciliates,microorganism,6,1357,Macronassa macromera,gammarid,1,1,1,3,1,435,,all,both,NA,yes,NA,9519
757,Free living ciliates,microorganism,6,1358,Macronassa pariter,gammarid,1,1,1,3,1,435,,all,both,NA,yes,NA,9533
757,Free living ciliates,microorganism,6,1359,Ocosingo borlus,gammarid,1,1,1,3,1,435,,all,both,NA,yes,NA,9197
757,Free living ciliates,microorganism,6,1360,Orchomenella recondita,gammarid,1,1,1,3,1,435,,all,both,NA,yes,NA,10065
757,Free living ciliates,microorganism,6,1361,Cephalophoxoides homilis,gammarid,1,1,1,4,1,435,,all,pools,no,y,NA,20191
757,Free living ciliates,microorganism,6,1362,Eyakia robusta,gammarid,1,1,1,4,1,435,,all,pools,no,y,NA,20197
757,Free living ciliates,microorganism,6,1364,Foxiphalus obtusidens,gammarid,1,1,1,3,1,435,,all,both,NA,yes,NA,9743
757,Free living ciliates,microorganism,6,1367,Commensipleustes commensalis,gammarid,1,1,1,3,1,435,,all,both,NA,yes,NA,9757
757,Free living ciliates,microorganism,6,1368,Dactylopleustes echionoides,gammarid,1,1,1,3,1,435,,all,both,NA,yes,NA,9771
757,Free living ciliates,microorganism,6,1369,Gnathopleustes pachychaetus,gammarid,1,1,1,3,1,435,,all,both,NA,yes,NA,9785
757,Free living ciliates,microorganism,6,1370,Gnathopleustes pugettensis,gammarid,1,1,1,3,1,435,,all,both,NA,yes,NA,9799
757,Free living ciliates,microorganism,6,1371,Gnathopleustes serratus,gammarid,1,1,1,3,1,435,,all,both,NA,yes,NA,9813
757,Free living ciliates,microorganism,6,1372,Heteropleustes setosus,gammarid,1,1,1,3,1,435,,all,both,NA,yes,NA,9827
757,Free living ciliates,microorganism,6,1373,Micropleustes nautiloides,gammarid,1,1,1,3,1,435,,all,both,NA,yes,NA,9841
757,Free living ciliates,microorganism,6,1374,Micropleustes nautilus,gammarid,1,1,1,3,1,435,,all,both,NA,yes,NA,9855
757,Free living ciliates,microorganism,6,1376,Thorlaksonius brevirostris,gammarid,1,1,1,3,1,435,,all,both,NA,yes,NA,9883
757,Free living ciliates,microorganism,6,1377,Thorlaksonius depressus,gammarid,1,1,1,3,1,435,,all,both,NA,yes,NA,9897
757,Free living ciliates,microorganism,6,1378,Thorlaksonius grandirostris,gammarid,1,1,1,3,1,435,,all,both,NA,yes,NA,9911
757,Free living ciliates,microorganism,6,1379,Thorlaksonius subcarinatus,gammarid,1,1,1,3,1,435,,all,both,NA,yes,NA,9925
757,Free living ciliates,microorganism,6,1380,Trachypleustes trevori,gammarid,1,1,1,3,1,435,,all,both,NA,yes,NA,9939
757,Free living ciliates,microorganism,6,1381,Calliopius carinatus,gammarid,1,1,1,3,1,435,,all,both,NA,yes,NA,9183
757,Free living ciliates,microorganism,6,1383,Pontogeneia melanophthalma,gammarid,1,1,1,3,1,435,,all,both,NA,yes,NA,10037
757,Free living ciliates,microorganism,6,1384,Accedomoera vagor,gammarid,1,1,1,3,1,435,,all,both,NA,yes,NA,9967
757,Free living ciliates,microorganism,6,1385,Paramoera mohri,gammarid,1,1,1,3,1,435,,all,both,NA,yes,NA,9981
757,Free living ciliates,microorganism,6,1386,Paramoera suchaneki,gammarid,1,1,1,3,1,435,,all,both,NA,yes,NA,9995
757,Free living ciliates,microorganism,6,1387,Pontogeneia inermis,gammarid,1,1,1,3,1,435,,all,both,NA,yes,NA,10009
757,Free living ciliates,microorganism,6,1388,Pontogeneia intermedia,gammarid,1,1,1,3,1,435,,all,both,NA,yes,NA,10023
757,Free living ciliates,microorganism,6,1390,Netamelita cortada,gammarid,1,1,1,3,1,435,,all,both,NA,yes,NA,9323
757,Free living ciliates,microorganism,6,1391,Ceradocus spinicauda,gammarid,1,1,1,3,1,435,,all,both,NA,yes,NA,9547
757,Free living ciliates,microorganism,6,1392,Dulichiella spinosa,gammarid,1,1,1,3,1,435,,all,both,NA,yes,NA,9631
757,Free living ciliates,microorganism,6,1396,Megamoera dentata,gammarid,1,1,1,3,1,435,,all,both,NA,yes,NA,9645
757,Free living ciliates,microorganism,6,1397,Megamoera subtener,gammarid,1,1,1,3,1,435,,all,both,NA,yes,NA,9659
757,Free living ciliates,microorganism,6,1398,Melita oregonensis,gammarid,1,1,1,3,1,435,,all,both,NA,yes,NA,9673
757,Free living ciliates,microorganism,6,1399,Melita sulca,gammarid,1,1,1,3,1,435,,all,both,NA,yes,NA,9687
757,Free living ciliates,microorganism,6,1400,Quadrimaera vigota,gammarid,1,1,1,3,1,435,,all,both,NA,yes,NA,9603
757,Free living ciliates,microorganism,6,1311,Jassa borowskyae,gammarid,1,1,1,3,1,435,,low,both,NA,yes,NA,9393
757,Free living ciliates,microorganism,6,1313,Jassa morinoi,gammarid,1,1,1,3,1,435,,low,both,NA,yes,NA,9421
757,Free living ciliates,microorganism,6,1314,Jassa shawi,gammarid,1,1,1,3,1,435,,low,both,NA,yes,NA,9435
757,Free living ciliates,microorganism,6,1315,Jassa slatteryi,gammarid,1,1,1,3,1,435,,low,both,NA,yes,NA,9449
757,Free living ciliates,microorganism,6,1375,Pleusirus secorrus,gammarid,1,1,1,3,1,435,,low,both,NA,yes,NA,9869
757,Free living ciliates,microorganism,6,1201,Mesanthura occidentalis,isopod,1,1,4,4,1,436,,all,pools,no,y,NA,20210
757,Free living ciliates,microorganism,6,1203,Colanthura bruscai,isopod,1,1,4,4,1,435,,all,pools,no,y,NA,20216
757,Free living ciliates,microorganism,6,1200,Cyathura munda,isopod,1,1,4,4,1,436,,low,pools,no,y,NA,20204
757,Free living ciliates,microorganism,6,509,Betaeus macginitieae,shrimp,1,1,3,4,1,433,,low,pools,n,y,"pigment indicative of ""generalist omnivore diet""",20483
757,Free living ciliates,microorganism,6,1454,Agaue californica,mite,1,1,4,4,2,"345, 346",,high,both,NA,yes,NA,10694
757,Free living ciliates,microorganism,6,1455,Agaue variabilis,mite,1,1,4,4,2,"345, 346",,high,both,NA,yes,NA,10663
757,Free living ciliates,microorganism,6,1448,Agauopsis curvata,mite,1,1,4,4,2,"345, 346",,high,both,NA,yes,NA,10632
757,Free living ciliates,microorganism,6,1453,Agauopsis filirostris,mite,1,1,4,4,2,"345, 346",,high,both,NA,yes,NA,10601
757,Free living ciliates,microorganism,6,1449,Agauopsis newelli,mite,1,1,4,4,2,"345, 346",,high,both,NA,yes,NA,10570
757,Free living ciliates,microorganism,6,1456,Copidognathus curtus,mite,1,1,4,4,2,"345, 346",,high,both,NA,yes,NA,10725
757,Free living ciliates,microorganism,6,1450,Halacarus magniporus,mite,1,1,4,4,2,"345, 346",,high,both,NA,yes,NA,10539
2322,cyanobacteria,microorganism,1,609,Protohyale (Protohyale) frequens,gammarid,1,1,3,3,1,304; 435,,all,pools,NA,yes,NA,4133
2322,cyanobacteria,microorganism,1,501,Ampithoe plumulosa,gammarid,1,1,4,4,1,436; 435,,low,both,NA,yes,NA,8274
2322,cyanobacteria,microorganism,1,2399,Nocticanace arnaudi,insect,3,3,1,3,1,349; 350,Central California,high,exposed,NA,yes,NA,10744
2322,cyanobacteria,microorganism,1,240,Tegula eiseni,snail,1,1,4,4,1,436; 435,,all,both,NA,yes,NA,8607
2322,cyanobacteria,microorganism,1,206,Lottia strigatella,limpet,1,1,4,4,1,436; 435,,middle,both,NA,yes,NA,8652
2322,cyanobacteria,microorganism,1,206,Lottia strigatella,limpet,1,1,4,3,1,"438, 435, 530",,middle,both,NA,yes,NA,11349
2322,cyanobacteria,microorganism,1,245,Homalopoma luridum,snail,1,1,4,4,1,436; 435,,middle,both,NA,yes,NA,8616
2322,cyanobacteria,microorganism,1,1239,Dynamenella sheareri,isopod,1,1,4,4,1,436; 435,,all,both,NA,yes,NA,8472
2322,cyanobacteria,microorganism,1,477,Exosphaeroma amplicauda,isopod,1,1,4,4,1,436; 435,,all,both,NA,yes,NA,8481
2322,cyanobacteria,microorganism,1,209,Lottia persona,limpet,1,1,4,4,1,436; 435,,high,both,NA,yes,NA,8643
2322,cyanobacteria,microorganism,1,200,Lottia fenestrata,limpet,1,1,4,4,1,436; 435,,middle,both,NA,yes,NA,8634
2322,cyanobacteria,microorganism,1,491,Idotea montereyensis,isopod,1,3,4,4,1,436; 435,,all,both,NA,yes,NA,4246
2322,cyanobacteria,microorganism,1,506,Caprella sp.,caprellid,1,1,4,4,1,436; 435,,all,both,NA,yes,NA,7977
2322,cyanobacteria,microorganism,1,1403,Caprella alaskana,caprellid,1,1,4,4,1,436; 435,,all,both,NA,yes,NA,7887
2322,cyanobacteria,microorganism,1,1404,Caprella brevirostris,caprellid,1,1,4,4,1,436; 435,,all,both,NA,yes,NA,7896
2322,cyanobacteria,microorganism,1,1407,Caprella ferrea,caprellid,1,1,4,4,1,436; 435,,all,both,NA,yes,NA,7905
2322,cyanobacteria,microorganism,1,1408,Caprella greenleyi,caprellid,1,1,4,4,1,436; 435,,all,both,NA,yes,NA,7914
2322,cyanobacteria,microorganism,1,1409,Caprella incisa,caprellid,1,1,4,4,1,436; 435,,all,both,NA,yes,NA,7923
2322,cyanobacteria,microorganism,1,1410,Caprella kennerlyi,caprellid,1,1,4,4,1,436; 435,,all,both,NA,yes,NA,7932
2322,cyanobacteria,microorganism,1,1411,Caprella laeviuscula,caprellid,1,1,4,4,1,436; 435,,all,both,NA,yes,NA,7941
2322,cyanobacteria,microorganism,1,1412,Caprella natalensis,caprellid,1,1,4,4,1,436; 435,,all,both,NA,yes,NA,7950
2322,cyanobacteria,microorganism,1,1413,Caprella penantis,caprellid,1,1,4,4,1,436; 435,,all,both,NA,yes,NA,7959
2322,cyanobacteria,microorganism,1,1414,Caprella pilipalma,caprellid,1,1,4,4,1,436; 435,,all,both,NA,yes,NA,7968
2322,cyanobacteria,microorganism,1,1415,Caprella verrucosa,caprellid,1,1,4,4,1,436; 435,,all,both,NA,yes,NA,7986
2322,cyanobacteria,microorganism,1,1419,Cercops compactus,caprellid,1,1,4,4,1,436; 435,,all,both,NA,yes,NA,7995
2322,cyanobacteria,microorganism,1,1417,Tritella laevis,caprellid,1,1,4,4,1,436; 435,,all,both,NA,yes,NA,8004
2322,cyanobacteria,microorganism,1,1418,Tritella pilimana,caprellid,1,1,4,4,1,436; 435,,all,both,NA,yes,NA,8013
2322,cyanobacteria,microorganism,1,1252,Idotea ochotensis,isopod,1,3,4,4,1,435,,all,both,NA,yes,NA,4254
2322,cyanobacteria,microorganism,1,1254,Idotea rufescens,isopod,1,1,4,4,1,436; 435,,all,both,NA,yes,NA,8436
2322,cyanobacteria,microorganism,1,1295,Ampithoe ramondi,gammarid,1,1,4,4,1,436; 435,,all,both,NA,yes,NA,8292
2322,cyanobacteria,microorganism,1,1296,Ampithoe sectimanus,gammarid,1,1,4,4,1,436; 435,,all,both,NA,yes,NA,8301
2322,cyanobacteria,microorganism,1,1291,Ampithoe dalli,gammarid,1,1,4,4,1,436; 435,,all,both,NA,yes,NA,8256
2322,cyanobacteria,microorganism,1,1292,Ampithoe lacertosa,gammarid,1,1,4,4,1,436; 435,,all,both,NA,yes,NA,8265
2322,cyanobacteria,microorganism,1,169,Strongylocentrotus franciscanus,urchin,1,1,4,4,1,436; 435,,very low,both,NA,yes,NA,8661
2322,cyanobacteria,microorganism,1,1778,Mopalia lionota,chiton,1,1,4,4,1,436; 435,,low,both,NA,yes,NA,8094
2322,cyanobacteria,microorganism,1,1779,Mopalia plumosa,chiton,1,1,4,4,1,436; 435,,low,both,NA,yes,NA,8103
2322,cyanobacteria,microorganism,1,1777,Mopalia kennerleyi,chiton,1,1,4,4,1,436; 435,,middle,both,NA,yes,NA,8085
2322,cyanobacteria,microorganism,1,1470,Nocticanace arnaudi,insect,1,3,1,3,1,349; 350,Central California,high,exposed,NA,yes,NA,10746
2322,cyanobacteria,microorganism,1,537,Epialtoides hiltoni,true crab,1,1,4,4,1,436; 435,,low,both,NA,yes,NA,8625
2322,cyanobacteria,microorganism,1,1290,Ampithoe corallina,gammarid,1,1,4,4,1,436; 435,,all,both,NA,yes,NA,8247
2322,cyanobacteria,microorganism,1,1294,Ampithoe pollex,gammarid,1,1,4,4,1,436; 435,,all,both,NA,yes,NA,8283
2322,cyanobacteria,microorganism,1,1876,Lottia digitalis situs,limpet,1,1,4,4,1,436; 435,,all,both,NA,yes,NA,8571
2322,cyanobacteria,microorganism,1,1878,Littorina plena,limpet,1,1,4,4,1,436; 435,,all,both,NA,yes,NA,8562
2322,cyanobacteria,microorganism,1,1301,Peramphithoe lindbergi,gammarid,1,1,4,4,1,436; 435,,all,both,NA,yes,NA,8310
2322,cyanobacteria,microorganism,1,1303,Peramphithoe plea,gammarid,1,1,4,4,1,436; 435,,all,both,NA,yes,NA,8328
2322,cyanobacteria,microorganism,1,1305,Peramphithoe tea,gammarid,1,1,4,4,1,436; 435,,all,both,NA,yes,NA,8337
2322,cyanobacteria,microorganism,1,1332,Apohyale anceps,gammarid,1,1,4,4,1,436; 435,,all,both,NA,yes,NA,8346
2322,cyanobacteria,microorganism,1,1333,Apohyale californica,gammarid,1,1,4,4,1,436; 435,,all,both,NA,yes,NA,8355
2322,cyanobacteria,microorganism,1,1335,Parallorchestes americana,gammarid,1,1,4,4,1,436; 435,,all,both,NA,yes,NA,8373
2322,cyanobacteria,microorganism,1,1338,Protohyale (Leptohyale) longipalpa,gammarid,1,1,4,4,1,436; 435,,all,both,NA,yes,NA,8400
2322,cyanobacteria,microorganism,1,1334,Apohyale pugettensis,gammarid,1,1,4,4,1,436; 435,,high,both,NA,yes,NA,8364
2322,cyanobacteria,microorganism,1,1339,Ptilohyale littoralis,gammarid,1,1,4,4,1,436; 435,,high,both,NA,yes,NA,8409
2322,cyanobacteria,microorganism,1,1336,Parallorchestes cowani,gammarid,1,1,4,4,1,436; 435,,low,both,NA,yes,NA,8382
2322,cyanobacteria,microorganism,1,1337,Parallorchestes leblondi,gammarid,1,1,4,4,1,436; 435,,low,both,NA,yes,NA,8391
2322,cyanobacteria,microorganism,1,1235,Ancinus granulatus,isopod,1,1,4,4,1,436; 435,,all,both,NA,yes,NA,8427
2322,cyanobacteria,microorganism,1,1236,Dynamene benedicti,isopod,1,1,4,4,1,436; 435,,all,both,NA,yes,NA,8445
2322,cyanobacteria,microorganism,1,1237,Dynamenella dilatata,isopod,1,1,4,4,1,436; 435,,all,both,NA,yes,NA,8454
2322,cyanobacteria,microorganism,1,1238,Dynamenella glabra,isopod,1,1,4,4,1,436; 435,,all,both,NA,yes,NA,8463
2322,cyanobacteria,microorganism,1,1241,Exosphaeroma inornata,isopod,1,1,4,4,1,436; 435,,all,both,NA,yes,NA,8490
2322,cyanobacteria,microorganism,1,1243,Paradella dianae,isopod,1,1,4,4,1,436; 435,,all,both,NA,yes,NA,8526
2322,cyanobacteria,microorganism,1,1244,Sphaeroma quoianum,isopod,1,1,4,4,1,436; 435,,all,both,NA,yes,NA,8535
2322,cyanobacteria,microorganism,1,1245,Sphaeroma walkeri,isopod,1,1,4,4,1,436; 435,,all,both,NA,yes,NA,8544
2322,cyanobacteria,microorganism,1,1242,Gnorimosphaeroma noblei,isopod,1,1,4,4,1,436; 435,,high,both,NA,yes,NA,8517
2322,cyanobacteria,microorganism,1,478,Exosphaeroma octoncum,isopod,1,1,4,4,1,436; 435,,low,both,NA,yes,NA,8499
2322,cyanobacteria,microorganism,1,479,Exosphaeroma rhomburum,isopod,1,1,4,4,1,436; 435,,low,both,NA,yes,NA,8508
2322,cyanobacteria,microorganism,1,482,Paracerceis gilliana,isopod,1,1,4,4,1,436,,low,pools,NA,yes,NA,4187
