resourceNum,resourceName,resourceCat,resourceStage,consumerNum,consumerName,consumerCat,consumerStage,interaction.type,ref_num,justification,localities,confidence,parasitic
2075,Apodichthys flavidus,fish,1,3017,Larus argentatus,bird,1,1,414,4,Mandarte Island; BC,4,n
2075,Apodichthys flavidus,fish,1,3019,Larus glaucescens,bird,1,1,392,6,Kopachuck State Park; WA,2,n
2075,Apodichthys flavidus,fish,1,3043,Egretta thula,bird,1,1,393,6,"Tampa Bay; FL; Florida; Tampa Bay, FL",2,n
2075,Apodichthys flavidus,fish,1,3048,Nannopterum auritum,bird,1,1,414,3,Mandarte Island; BC,2,n
2076,Artedius corallinus,fish,1,420,Enteroctopus dofleini,octopus,4,1,436,6,low,3,n
2076,Artedius corallinus,fish,1,660,Larus occidentalis,bird,1,1,418,4,"California; Alcatraz Island; CA; California; East Anacapa Island, CA; Moss Landing, CA; Southeast Farallon Islands, CA; Santa Barbara Island, CA",4,n
2076,Artedius corallinus,fish,1,717,Ardea herodias,bird,1,1,379,6,British Columbia; Strait of Georgia; BC,3,n
2076,Artedius corallinus,fish,1,1129,Holobomolochus spinulus,copepod,1,7,435,6,NA,3,y
2076,Artedius corallinus,fish,1,1192,Clavella parva,copepod,1,7,435,6,NA,3,y
2076,Artedius corallinus,fish,1,1193,Naobranchia occidentalis,copepod,1,7,435,6,NA,3,y
2076,Artedius corallinus,fish,1,1264,Gnathia steveni,isopod,3,3,"427, 428",4,NA,4,n
2076,Artedius corallinus,fish,1,1745,Enteroctopus dofleini,octopus,1,1,436,6,low,3,n
2076,Artedius corallinus,fish,1,3017,Larus argentatus,bird,1,1,414,4,Mandarte Island; BC,4,n
2076,Artedius corallinus,fish,1,3019,Larus glaucescens,bird,1,1,392,6,Kopachuck State Park; WA,2,n
2076,Artedius corallinus,fish,1,3031,Tringa melanoleuca,bird,1,1,409,5,Alaska; Alaska,2,n
2076,Artedius corallinus,fish,1,3043,Egretta thula,bird,1,1,393,6,"Tampa Bay; FL; Florida; Tampa Bay, FL",2,n
2077,Artedius harringtoni,fish,1,420,Enteroctopus dofleini,octopus,4,1,436,6,low,3,n
2077,Artedius harringtoni,fish,1,660,Larus occidentalis,bird,1,1,418,4,"California; Alcatraz Island; CA; California; East Anacapa Island, CA; Moss Landing, CA; Southeast Farallon Islands, CA; Santa Barbara Island, CA",4,n
2077,Artedius harringtoni,fish,1,717,Ardea herodias,bird,1,1,379,6,British Columbia; Strait of Georgia; BC,3,n
2077,Artedius harringtoni,fish,1,721,Haemobaphes intermedius,copepod,1,7,205,3,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island Mexico; Gulf of California; Southern California; New York Aquarium; Northern Californa; Northern California; Oregon, California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Washington, Oregon; Northeast Pacific",1,y
2077,Artedius harringtoni,fish,1,1129,Holobomolochus spinulus,copepod,1,7,435,6,NA,3,y
2077,Artedius harringtoni,fish,1,1192,Clavella parva,copepod,1,7,"205, 435",3,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island Mexico; Gulf of California; Southern California; New York Aquarium; Northern Californa; Northern California; Oregon, California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Washington, Oregon; Northeast Pacific;",1,y
2077,Artedius harringtoni,fish,1,1193,Naobranchia occidentalis,copepod,1,7,435,6,NA,3,y
2077,Artedius harringtoni,fish,1,1264,Gnathia steveni,isopod,3,3,"427, 428",4,NA,4,n
2077,Artedius harringtoni,fish,1,1745,Enteroctopus dofleini,octopus,1,1,436,6,low,3,n
2077,Artedius harringtoni,fish,1,2118,Bothriocephalus scorpii,cestode,1,6,205,3,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island Mexico; Gulf of California; Southern California; New York Aquarium; Northern Californa; Northern California; Oregon, California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Washington, Oregon; Northeast Pacific",1,y
2077,Artedius harringtoni,fish,1,2123,Contracaecum sp.,nematode,5,6,205,3,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island Mexico; Gulf of California; Southern California; New York Aquarium; Northern Californa; Northern California; Oregon, California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Washington, Oregon; Northeast Pacific",1,y
2077,Artedius harringtoni,fish,1,2132,Ascarophis sebastodis,nematode,1,6,205,3,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island Mexico; Gulf of California; Southern California; New York Aquarium; Northern Californa; Northern California; Oregon, California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Washington, Oregon; Northeast Pacific",1,y
2077,Artedius harringtoni,fish,1,2279,Stephanostomum californicum,trematode,1,6,205,3,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island Mexico; Gulf of California; Southern California; New York Aquarium; Northern Californa; Northern California; Oregon, California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Washington, Oregon; Northeast Pacific",1,y
2077,Artedius harringtoni,fish,1,3017,Larus argentatus,bird,1,1,414,4,Mandarte Island; BC,4,n
2077,Artedius harringtoni,fish,1,3019,Larus glaucescens,bird,1,1,392,6,Kopachuck State Park; WA,2,n
2077,Artedius harringtoni,fish,1,3031,Tringa melanoleuca,bird,1,1,409,5,Alaska; Alaska,2,n
2077,Artedius harringtoni,fish,1,3043,Egretta thula,bird,1,1,393,6,"Tampa Bay; FL; Florida; Tampa Bay, FL",2,n
2078,Artedius lateralis,fish,1,420,Enteroctopus dofleini,octopus,4,1,436,6,low,3,n
2078,Artedius lateralis,fish,1,660,Larus occidentalis,bird,1,1,418,4,"California; Alcatraz Island; CA; California; East Anacapa Island, CA; Moss Landing, CA; Southeast Farallon Islands, CA; Santa Barbara Island, CA",4,n
2078,Artedius lateralis,fish,1,717,Ardea herodias,bird,1,1,379,6,British Columbia; Strait of Georgia; BC,3,n
2078,Artedius lateralis,fish,1,1129,Holobomolochus spinulus,copepod,1,7,435,6,NA,3,y
2078,Artedius lateralis,fish,1,1192,Clavella parva,copepod,1,7,435,6,NA,3,y
2078,Artedius lateralis,fish,1,1193,Naobranchia occidentalis,copepod,1,7,435,6,NA,3,y
2078,Artedius lateralis,fish,1,1264,Gnathia steveni,isopod,3,3,"427, 428",4,NA,4,n
2078,Artedius lateralis,fish,1,1745,Enteroctopus dofleini,octopus,1,1,436,6,low,3,n
2078,Artedius lateralis,fish,1,2148,Ceratomyxa noblei,myxozoan,1,6,205,3,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island Mexico; Gulf of California; Southern California; New York Aquarium; Northern Californa; Northern California; Oregon, California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Washington, Oregon; Northeast Pacific",1,y
2078,Artedius lateralis,fish,1,2277,Sphaeromyxa lateralis,myxozoan,1,6,205,3,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island Mexico; Gulf of California; Southern California; New York Aquarium; Northern Californa; Northern California; Oregon, California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Washington, Oregon; Northeast Pacific",1,y
2078,Artedius lateralis,fish,1,3017,Larus argentatus,bird,1,1,414,4,Mandarte Island; BC,4,n
2078,Artedius lateralis,fish,1,3019,Larus glaucescens,bird,1,1,392,6,Kopachuck State Park; WA,2,n
2078,Artedius lateralis,fish,1,3031,Tringa melanoleuca,bird,1,1,409,5,Alaska; Alaska,2,n
2078,Artedius lateralis,fish,1,3043,Egretta thula,bird,1,1,393,6,"Tampa Bay; FL; Florida; Tampa Bay, FL",2,n
2079,Ascelichthys rhodorus,fish,1,420,Enteroctopus dofleini,octopus,4,1,436,6,low,3,n
2079,Ascelichthys rhodorus,fish,1,660,Larus occidentalis,bird,1,1,418,4,"California; Alcatraz Island; CA; California; East Anacapa Island, CA; Moss Landing, CA; Southeast Farallon Islands, CA; Santa Barbara Island, CA",4,n
2079,Ascelichthys rhodorus,fish,1,717,Ardea herodias,bird,1,1,379,6,British Columbia; Strait of Georgia; BC,3,n
2079,Ascelichthys rhodorus,fish,1,1129,Holobomolochus spinulus,copepod,1,7,435,6,NA,3,y
2079,Ascelichthys rhodorus,fish,1,1192,Clavella parva,copepod,1,7,435,6,NA,3,y
2079,Ascelichthys rhodorus,fish,1,1193,Naobranchia occidentalis,copepod,1,7,435,6,NA,3,y
2079,Ascelichthys rhodorus,fish,1,1264,Gnathia steveni,isopod,3,3,"427, 428",4,NA,4,n
2079,Ascelichthys rhodorus,fish,1,1745,Enteroctopus dofleini,octopus,1,1,436,6,low,3,n
2079,Ascelichthys rhodorus,fish,1,2113,Podocotyle californica,trematode,1,6,205,3,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island Mexico; Gulf of California; Southern California; New York Aquarium; Northern Californa; Northern California; Oregon, California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Washington, Oregon; Northeast Pacific",1,y
2079,Ascelichthys rhodorus,fish,1,2120,Podocotyle sp.,trematode,1,6,205,3,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island Mexico; Gulf of California; Southern California; New York Aquarium; Northern Californa; Northern California; Oregon, California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Washington, Oregon; Northeast Pacific",1,y
2079,Ascelichthys rhodorus,fish,1,2121,Podocotyle enophrysi,trematode,1,6,205,3,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island Mexico; Gulf of California; Southern California; New York Aquarium; Northern Californa; Northern California; Oregon, California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Washington, Oregon; Northeast Pacific",1,y
2079,Ascelichthys rhodorus,fish,1,2147,Myxidium incurvatum,myxozoan,1,6,205,3,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island Mexico; Gulf of California; Southern California; New York Aquarium; Northern Californa; Northern California; Oregon, California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Washington, Oregon; Northeast Pacific",1,y
2079,Ascelichthys rhodorus,fish,1,3017,Larus argentatus,bird,1,1,414,4,Mandarte Island; BC,4,n
2079,Ascelichthys rhodorus,fish,1,3019,Larus glaucescens,bird,1,1,392,6,Kopachuck State Park; WA,2,n
2079,Ascelichthys rhodorus,fish,1,3031,Tringa melanoleuca,bird,1,1,409,5,Alaska; Alaska,2,n
2079,Ascelichthys rhodorus,fish,1,3043,Egretta thula,bird,1,1,393,6,"Tampa Bay; FL; Florida; Tampa Bay, FL",2,n
2080,Cebidichthys violaceus,fish,1,660,Larus occidentalis,bird,1,1,418,4,"California; Alcatraz Island; CA; California; East Anacapa Island, CA; Moss Landing, CA; Southeast Farallon Islands, CA; Santa Barbara Island, CA",4,n
2080,Cebidichthys violaceus,fish,1,717,Ardea herodias,bird,1,1,379,6,British Columbia; Strait of Georgia; BC,3,n
2080,Cebidichthys violaceus,fish,1,1264,Gnathia steveni,isopod,3,3,"427, 428",4,NA,4,n
2080,Cebidichthys violaceus,fish,1,2258,Opisthadena bodegensis,trematode,1,6,205,3,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island Mexico; Gulf of California; Southern California; New York Aquarium; Northern Californa; Northern California; Oregon, California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Washington, Oregon; Northeast Pacific",1,y
2080,Cebidichthys violaceus,fish,1,3017,Larus argentatus,bird,1,1,414,4,Mandarte Island; BC,4,n
2080,Cebidichthys violaceus,fish,1,3019,Larus glaucescens,bird,1,1,392,6,Kopachuck State Park; WA,2,n
2080,Cebidichthys violaceus,fish,1,3043,Egretta thula,bird,1,1,393,6,"Tampa Bay; FL; Florida; Tampa Bay, FL",2,n
2081,Clinocottus acuticeps,fish,1,420,Enteroctopus dofleini,octopus,4,1,436,6,low,3,n
2081,Clinocottus acuticeps,fish,1,660,Larus occidentalis,bird,1,1,418,4,"California; Alcatraz Island; CA; California; East Anacapa Island, CA; Moss Landing, CA; Southeast Farallon Islands, CA; Santa Barbara Island, CA",4,n
2081,Clinocottus acuticeps,fish,1,717,Ardea herodias,bird,1,1,379,6,British Columbia; Strait of Georgia; BC,3,n
2081,Clinocottus acuticeps,fish,1,1129,Holobomolochus spinulus,copepod,1,7,435,6,NA,3,y
2081,Clinocottus acuticeps,fish,1,1192,Clavella parva,copepod,1,7,435,6,NA,3,y
2081,Clinocottus acuticeps,fish,1,1193,Naobranchia occidentalis,copepod,1,7,435,6,NA,3,y
2081,Clinocottus acuticeps,fish,1,1264,Gnathia steveni,isopod,3,3,"427, 428",4,NA,4,n
2081,Clinocottus acuticeps,fish,1,1745,Enteroctopus dofleini,octopus,1,1,436,6,low,3,n
2081,Clinocottus acuticeps,fish,1,2115,Lecithaster gibbosus,trematode,1,6,205,3,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island Mexico; Gulf of California; Southern California; New York Aquarium; Northern Californa; Northern California; Oregon, California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Washington, Oregon; Northeast Pacific",1,y
2081,Clinocottus acuticeps,fish,1,2217,Gyrodactylus bodegensis,monogene,1,7,205,3,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island Mexico; Gulf of California; Southern California; New York Aquarium; Northern Californa; Northern California; Oregon, California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Washington, Oregon; Northeast Pacific",1,y
2081,Clinocottus acuticeps,fish,1,3017,Larus argentatus,bird,1,1,414,4,Mandarte Island; BC,4,n
2081,Clinocottus acuticeps,fish,1,3019,Larus glaucescens,bird,1,1,392,6,Kopachuck State Park; WA,2,n
2081,Clinocottus acuticeps,fish,1,3031,Tringa melanoleuca,bird,1,1,409,5,Alaska; Alaska,2,n
2081,Clinocottus acuticeps,fish,1,3043,Egretta thula,bird,1,1,393,6,"Tampa Bay; FL; Florida; Tampa Bay, FL",2,n
2082,Clinocottus embryum,fish,1,420,Enteroctopus dofleini,octopus,4,1,436,6,low,3,n
2082,Clinocottus embryum,fish,1,660,Larus occidentalis,bird,1,1,418,4,"California; Alcatraz Island; CA; California; East Anacapa Island, CA; Moss Landing, CA; Southeast Farallon Islands, CA; Santa Barbara Island, CA",4,n
2082,Clinocottus embryum,fish,1,717,Ardea herodias,bird,1,1,379,6,British Columbia; Strait of Georgia; BC,3,n
2082,Clinocottus embryum,fish,1,1129,Holobomolochus spinulus,copepod,1,7,435,6,NA,3,y
2082,Clinocottus embryum,fish,1,1192,Clavella parva,copepod,1,7,435,6,NA,3,y
2082,Clinocottus embryum,fish,1,1193,Naobranchia occidentalis,copepod,1,7,435,6,NA,3,y
2082,Clinocottus embryum,fish,1,1264,Gnathia steveni,isopod,3,3,"427, 428",4,NA,4,n
2082,Clinocottus embryum,fish,1,1745,Enteroctopus dofleini,octopus,1,1,436,6,low,3,n
2082,Clinocottus embryum,fish,1,2115,Lecithaster gibbosus,trematode,1,6,205,3,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island Mexico; Gulf of California; Southern California; New York Aquarium; Northern Californa; Northern California; Oregon, California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Washington, Oregon; Northeast Pacific",1,y
2082,Clinocottus embryum,fish,1,2131,Derogenes varicus,trematode,1,6,205,3,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island Mexico; Gulf of California; Southern California; New York Aquarium; Northern Californa; Northern California; Oregon, California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Washington, Oregon; Northeast Pacific",1,y
2082,Clinocottus embryum,fish,1,3017,Larus argentatus,bird,1,1,414,4,Mandarte Island; BC,4,n
2082,Clinocottus embryum,fish,1,3019,Larus glaucescens,bird,1,1,"385, 392",3,"Tatoosh Island; WA; Kopachuck State Park, WA",2,n
2082,Clinocottus embryum,fish,1,3031,Tringa melanoleuca,bird,1,1,409,5,Alaska; Alaska,2,n
2082,Clinocottus embryum,fish,1,3043,Egretta thula,bird,1,1,393,6,"Tampa Bay; FL; Florida; Tampa Bay, FL",2,n
2083,Clinocottus globiceps,fish,1,420,Enteroctopus dofleini,octopus,4,1,436,6,low,3,n
2083,Clinocottus globiceps,fish,1,660,Larus occidentalis,bird,1,1,418,4,"California; Alcatraz Island; CA; California; East Anacapa Island, CA; Moss Landing, CA; Southeast Farallon Islands, CA; Santa Barbara Island, CA",4,n
2083,Clinocottus globiceps,fish,1,717,Ardea herodias,bird,1,1,379,6,British Columbia; Strait of Georgia; BC,3,n
2083,Clinocottus globiceps,fish,1,762,Podocotyle reflexa,trematode,1,6,205,3,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island Mexico; Gulf of California; Southern California; New York Aquarium; Northern Californa; Northern California; Oregon, California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Washington, Oregon; Northeast Pacific",1,y
2083,Clinocottus globiceps,fish,1,1129,Holobomolochus spinulus,copepod,1,7,435,6,NA,3,y
2083,Clinocottus globiceps,fish,1,1192,Clavella parva,copepod,1,7,435,6,NA,3,y
2083,Clinocottus globiceps,fish,1,1193,Naobranchia occidentalis,copepod,1,7,435,6,NA,3,y
2083,Clinocottus globiceps,fish,1,1264,Gnathia steveni,isopod,3,3,"427, 428",4,NA,4,n
2083,Clinocottus globiceps,fish,1,1745,Enteroctopus dofleini,octopus,1,1,436,6,low,3,n
2083,Clinocottus globiceps,fish,1,2112,Genolinea laticauda,trematode,1,6,205,3,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island Mexico; Gulf of California; Southern California; New York Aquarium; Northern Californa; Northern California; Oregon, California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Washington, Oregon; Northeast Pacific",1,y
2083,Clinocottus globiceps,fish,1,2113,Podocotyle californica,trematode,1,6,205,3,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island Mexico; Gulf of California; Southern California; New York Aquarium; Northern Californa; Northern California; Oregon, California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Washington, Oregon; Northeast Pacific",1,y
2083,Clinocottus globiceps,fish,1,2115,Lecithaster gibbosus,trematode,1,6,205,3,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island Mexico; Gulf of California; Southern California; New York Aquarium; Northern Californa; Northern California; Oregon, California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Washington, Oregon; Northeast Pacific",1,y
2083,Clinocottus globiceps,fish,1,2121,Podocotyle enophrysi,trematode,1,6,205,3,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island Mexico; Gulf of California; Southern California; New York Aquarium; Northern Californa; Northern California; Oregon, California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Washington, Oregon; Northeast Pacific",1,y
2083,Clinocottus globiceps,fish,1,2126,Podocotyle atomon,trematode,1,6,205,3,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island Mexico; Gulf of California; Southern California; New York Aquarium; Northern Californa; Northern California; Oregon, California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Washington, Oregon; Northeast Pacific",1,y
2083,Clinocottus globiceps,fish,1,2183,Zoogonoides viviparus,trematode,1,6,205,3,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island Mexico; Gulf of California; Southern California; New York Aquarium; Northern Californa; Northern California; Oregon, California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Washington, Oregon; Northeast Pacific",1,y
2083,Clinocottus globiceps,fish,1,3017,Larus argentatus,bird,1,1,414,4,Mandarte Island; BC,4,n
2083,Clinocottus globiceps,fish,1,3019,Larus glaucescens,bird,1,1,"385, 392",3,"Tatoosh Island; WA; Kopachuck State Park, WA",2,n
2083,Clinocottus globiceps,fish,1,3031,Tringa melanoleuca,bird,1,1,409,5,Alaska; Alaska,2,n
2083,Clinocottus globiceps,fish,1,3043,Egretta thula,bird,1,1,393,6,"Tampa Bay; FL; Florida; Tampa Bay, FL",2,n
2084,Clinocottus recalvus,fish,1,420,Enteroctopus dofleini,octopus,4,1,436,6,low,3,n
2084,Clinocottus recalvus,fish,1,660,Larus occidentalis,bird,1,1,418,4,"California; Alcatraz Island; CA; California; East Anacapa Island, CA; Moss Landing, CA; Southeast Farallon Islands, CA; Santa Barbara Island, CA",4,n
2084,Clinocottus recalvus,fish,1,717,Ardea herodias,bird,1,1,379,6,British Columbia; Strait of Georgia; BC,3,n
2084,Clinocottus recalvus,fish,1,1129,Holobomolochus spinulus,copepod,1,7,435,6,NA,3,y
2084,Clinocottus recalvus,fish,1,1192,Clavella parva,copepod,1,7,435,6,NA,3,y
2084,Clinocottus recalvus,fish,1,1193,Naobranchia occidentalis,copepod,1,7,435,6,NA,3,y
2084,Clinocottus recalvus,fish,1,1264,Gnathia steveni,isopod,3,3,"427, 428",4,NA,4,n
2084,Clinocottus recalvus,fish,1,1745,Enteroctopus dofleini,octopus,1,1,436,6,low,3,n
2084,Clinocottus recalvus,fish,1,3017,Larus argentatus,bird,1,1,414,4,Mandarte Island; BC,4,n
2084,Clinocottus recalvus,fish,1,3019,Larus glaucescens,bird,1,1,392,6,Kopachuck State Park; WA,2,n
2084,Clinocottus recalvus,fish,1,3031,Tringa melanoleuca,bird,1,1,409,5,Alaska; Alaska,2,n
2084,Clinocottus recalvus,fish,1,3043,Egretta thula,bird,1,1,393,6,"Tampa Bay; FL; Florida; Tampa Bay, FL",2,n
2085,Clinocottus spp.,fish,1,420,Enteroctopus dofleini,octopus,4,1,436,6,low,3,n
2085,Clinocottus spp.,fish,1,660,Larus occidentalis,bird,1,1,418,4,"California; Alcatraz Island; CA; California; East Anacapa Island, CA; Moss Landing, CA; Southeast Farallon Islands, CA; Santa Barbara Island, CA",4,n
2085,Clinocottus spp.,fish,1,717,Ardea herodias,bird,1,1,379,6,British Columbia; Strait of Georgia; BC,3,n
2085,Clinocottus spp.,fish,1,1129,Holobomolochus spinulus,copepod,1,7,435,6,NA,3,y
2085,Clinocottus spp.,fish,1,1192,Clavella parva,copepod,1,7,435,6,NA,3,y
2085,Clinocottus spp.,fish,1,1193,Naobranchia occidentalis,copepod,1,7,435,6,NA,3,y
2085,Clinocottus spp.,fish,1,1264,Gnathia steveni,isopod,3,3,"427, 428",4,NA,4,n
2085,Clinocottus spp.,fish,1,1745,Enteroctopus dofleini,octopus,1,1,436,6,low,3,n
2085,Clinocottus spp.,fish,1,3017,Larus argentatus,bird,1,1,414,4,Mandarte Island; BC,4,n
2085,Clinocottus spp.,fish,1,3019,Larus glaucescens,bird,1,1,392,6,Kopachuck State Park; WA,2,n
2085,Clinocottus spp.,fish,1,3031,Tringa melanoleuca,bird,1,1,409,5,Alaska; Alaska,2,n
2085,Clinocottus spp.,fish,1,3043,Egretta thula,bird,1,1,393,6,"Tampa Bay; FL; Florida; Tampa Bay, FL",2,n
2086,Enophrys bison,fish,1,420,Enteroctopus dofleini,octopus,4,1,436,6,low,3,n
2086,Enophrys bison,fish,1,660,Larus occidentalis,bird,1,1,418,4,"California; Alcatraz Island; CA; California; East Anacapa Island, CA; Moss Landing, CA; Southeast Farallon Islands, CA; Santa Barbara Island, CA",4,n
2086,Enophrys bison,fish,1,717,Ardea herodias,bird,1,1,379,6,British Columbia; Strait of Georgia; BC,3,n
2086,Enophrys bison,fish,1,733,Lepeophtheirus parviventris,copepod,1,7,205,3,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island Mexico; Gulf of California; Southern California; New York Aquarium; Northern Californa; Northern California; Oregon, California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Washington, Oregon; Northeast Pacific",1,y
2086,Enophrys bison,fish,1,1129,Holobomolochus spinulus,copepod,1,7,435,6,NA,3,y
2086,Enophrys bison,fish,1,1136,Chondracanthus irregularis,copepod,1,7,205,3,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island Mexico; Gulf of California; Southern California; New York Aquarium; Northern Californa; Northern California; Oregon, California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Washington, Oregon; Northeast Pacific",1,y
2086,Enophrys bison,fish,1,1184,Lepeophtheirus bifidus,copepod,1,7,435,3,NA,2,y
2086,Enophrys bison,fish,1,1192,Clavella parva,copepod,1,7,435,6,NA,3,y
2086,Enophrys bison,fish,1,1193,Naobranchia occidentalis,copepod,1,7,435,6,NA,3,y
2086,Enophrys bison,fish,1,1264,Gnathia steveni,isopod,3,3,"427, 428",4,NA,4,n
2086,Enophrys bison,fish,1,1745,Enteroctopus dofleini,octopus,1,1,436,6,low,3,n
2086,Enophrys bison,fish,1,2112,Genolinea laticauda,trematode,1,6,205,3,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island Mexico; Gulf of California; Southern California; New York Aquarium; Northern Californa; Northern California; Oregon, California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Washington, Oregon; Northeast Pacific",1,y
2086,Enophrys bison,fish,1,2113,Podocotyle californica,trematode,1,7,205,3,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island Mexico; Gulf of California; Southern California; New York Aquarium; Northern Californa; Northern California; Oregon, California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Washington, Oregon; Northeast Pacific",1,y
2086,Enophrys bison,fish,1,2114,Tubulovesicula lindbergi,trematode,1,6,205,3,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island Mexico; Gulf of California; Southern California; New York Aquarium; Northern Californa; Northern California; Oregon, California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Washington, Oregon; Northeast Pacific",1,y
2086,Enophrys bison,fish,1,2118,Bothriocephalus scorpii,cestode,1,6,205,3,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island Mexico; Gulf of California; Southern California; New York Aquarium; Northern Californa; Northern California; Oregon, California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Washington, Oregon; Northeast Pacific",1,y
2086,Enophrys bison,fish,1,2121,Podocotyle enophrysi,trematode,1,6,205,3,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island Mexico; Gulf of California; Southern California; New York Aquarium; Northern Californa; Northern California; Oregon, California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Washington, Oregon; Northeast Pacific",1,y
