resource,resourceNum,resourceName,resourceCat,resourceStage,consumer,consumerNum,consumerName,consumerCat,consumerStage,interactionType,referenceNum,justification,confidence,ref_location_code,localities,interactionZone,habitat,parasitic
2325_drift algae,2325,drift algae,algae,0,1251_Erichsonella pseudoculata,1251,Erichsonella pseudoculata,isopod,1,3,317,4,4,1,Southern California Bight,all,both,n
2325_drift algae,2325,drift algae,algae,0,1252_Idotea ochotensis,1252,Idotea ochotensis,isopod,1,30,435,4,4,1,NA,all,both,n
2325_drift algae,2325,drift algae,algae,0,1254_Idotea rufescens,1254,Idotea rufescens,isopod,1,1,436; 435,4,4,1,NA,all,both,n
2325_drift algae,2325,drift algae,algae,0,1255_Pentidotea schmitti,1255,Pentidotea schmitti,isopod,1,3,317,4,4,1,Southern California Bight,all,both,n
2325_drift algae,2325,drift algae,algae,0,1256_Synidotea berolzheimeri,1256,Synidotea berolzheimeri,isopod,1,3,317,4,4,1,Southern California Bight,all,both,n
2325_drift algae,2325,drift algae,algae,0,1257_Synidotea consolidata,1257,Synidotea consolidata,isopod,1,3,317,4,4,1,Southern California Bight,all,both,n
2325_drift algae,2325,drift algae,algae,0,1258_Synidotea harfordi,1258,Synidotea harfordi,isopod,1,3,317,4,4,1,Southern California Bight,all,both,n
2325_drift algae,2325,drift algae,algae,0,1259_Synidotea pettiboneae,1259,Synidotea pettiboneae,isopod,1,3,317,4,4,1,Southern California Bight,all,both,n
2325_drift algae,2325,drift algae,algae,0,1260_Synidotea ritteri,1260,Synidotea ritteri,isopod,1,3,317,4,4,1,Southern California Bight,all,both,n
2325_drift algae,2325,drift algae,algae,0,1270_Lignophliantis pyrifera,1270,Lignophliantis pyrifera,gammarid,1,3,435,3,1,1,NA,all,both,n
2325_drift algae,2325,drift algae,algae,0,1271_Pariphinotus escabrosus,1271,Pariphinotus escabrosus,gammarid,1,3,435,3,1,1,NA,all,both,n
2325_drift algae,2325,drift algae,algae,0,1272_Dulichia rhabdoplastis,1272,Dulichia rhabdoplastis,gammarid,1,3,435,3,1,1,NA,all,both,n
2325_drift algae,2325,drift algae,algae,0,1273_Podocerus spongicolus,1273,Podocerus spongicolus,gammarid,1,3,435,3,1,1,NA,all,both,n
2325_drift algae,2325,drift algae,algae,0,1274_Aoroides exilis,1274,Aoroides exilis,gammarid,1,3,435,3,1,1,NA,all,both,n
2325_drift algae,2325,drift algae,algae,0,1275_Aoroides inermis,1275,Aoroides inermis,gammarid,1,3,435,3,1,1,NA,all,both,n
2325_drift algae,2325,drift algae,algae,0,1276_Aoroides intermedius,1276,Aoroides intermedius,gammarid,1,3,435,3,1,1,NA,all,both,n
2325_drift algae,2325,drift algae,algae,0,1277_Bemlos concavus,1277,Bemlos concavus,gammarid,1,3,435,3,1,1,NA,all,both,n
2325_drift algae,2325,drift algae,algae,0,1278_Columbaora cyclocoxa,1278,Columbaora cyclocoxa,gammarid,1,3,435,3,1,1,NA,all,both,n
2325_drift algae,2325,drift algae,algae,0,1279_Paramicrodeutopus schmitti,1279,Paramicrodeutopus schmitti,gammarid,1,3,435,3,1,1,NA,all,both,n
2325_drift algae,2325,drift algae,algae,0,1290_Ampithoe corallina,1290,Ampithoe corallina,gammarid,1,1,436; 435,4,4,1,NA,all,both,n
2325_drift algae,2325,drift algae,algae,0,1291_Ampithoe dalli,1291,Ampithoe dalli,gammarid,1,1,436; 435,4,4,1,NA,all,both,n
2325_drift algae,2325,drift algae,algae,0,1292_Ampithoe lacertosa,1292,Ampithoe lacertosa,gammarid,1,1,436; 435,4,4,1,NA,all,both,n
2325_drift algae,2325,drift algae,algae,0,1294_Ampithoe pollex,1294,Ampithoe pollex,gammarid,1,1,436; 435,4,4,1,NA,all,both,n
2325_drift algae,2325,drift algae,algae,0,1295_Ampithoe ramondi,1295,Ampithoe ramondi,gammarid,1,1,436; 435,4,4,1,NA,all,both,n
2325_drift algae,2325,drift algae,algae,0,1296_Ampithoe sectimanus,1296,Ampithoe sectimanus,gammarid,1,1,436; 435,4,4,1,NA,all,both,n
2325_drift algae,2325,drift algae,algae,0,1297_Ampithoe simulans,1297,Ampithoe simulans,gammarid,1,3,435,3,1,1,NA,all,both,n
2325_drift algae,2325,drift algae,algae,0,1301_Peramphithoe lindbergi,1301,Peramphithoe lindbergi,gammarid,1,1,436; 435,4,4,1,NA,all,both,n
2325_drift algae,2325,drift algae,algae,0,1303_Peramphithoe plea,1303,Peramphithoe plea,gammarid,1,1,436; 435,4,4,1,NA,all,both,n
2325_drift algae,2325,drift algae,algae,0,1305_Peramphithoe tea,1305,Peramphithoe tea,gammarid,1,1,436; 435,4,4,1,NA,all,both,n
2325_drift algae,2325,drift algae,algae,0,1306_Cerapus spp.,1306,Cerapus spp.,gammarid,1,3,435,3,1,1,NA,all,both,n
2325_drift algae,2325,drift algae,algae,0,1307_Ericthonius brasiliensis,1307,Ericthonius brasiliensis,gammarid,1,3,435,3,1,1,NA,all,both,n
2325_drift algae,2325,drift algae,algae,0,1308_Ericthonius rubricornis,1308,Ericthonius rubricornis,gammarid,1,3,435,3,1,1,NA,all,both,n
2325_drift algae,2325,drift algae,algae,0,1310_Ischyrocerus parvus,1310,Ischyrocerus parvus,gammarid,1,3,435,3,1,1,NA,all,both,n
2325_drift algae,2325,drift algae,algae,0,1311_Jassa borowskyae,1311,Jassa borowskyae,gammarid,1,3,435,3,1,1,NA,low,both,n
2325_drift algae,2325,drift algae,algae,0,1312_Jassa carltoni,1312,Jassa carltoni,gammarid,1,3,435,3,1,1,NA,all,both,n
2325_drift algae,2325,drift algae,algae,0,1313_Jassa morinoi,1313,Jassa morinoi,gammarid,1,3,435,3,1,1,NA,low,both,n
2325_drift algae,2325,drift algae,algae,0,1314_Jassa shawi,1314,Jassa shawi,gammarid,1,3,435,3,1,1,NA,low,both,n
2325_drift algae,2325,drift algae,algae,0,1315_Jassa slatteryi,1315,Jassa slatteryi,gammarid,1,3,435,3,1,1,NA,low,both,n
2325_drift algae,2325,drift algae,algae,0,1317_Microjassa barnardi,1317,Microjassa barnardi,gammarid,1,3,435,3,1,1,NA,all,both,n
2325_drift algae,2325,drift algae,algae,0,1318_Microjassa litotes,1318,Microjassa litotes,gammarid,1,3,435,3,1,1,NA,all,both,n
2325_drift algae,2325,drift algae,algae,0,1320_Monocorophium insidiosum,1320,Monocorophium insidiosum,gammarid,1,3,435,3,1,1,NA,all,both,n
2325_drift algae,2325,drift algae,algae,0,1321_Monocorophium uenoi,1321,Monocorophium uenoi,gammarid,1,3,435,3,1,1,NA,all,both,n
2325_drift algae,2325,drift algae,algae,0,1329_Allorchestes rickeri,1329,Allorchestes rickeri,gammarid,1,3,435,3,1,1,NA,all,both,n
2325_drift algae,2325,drift algae,algae,0,1330_Allorchestes bellabella,1330,Allorchestes bellabella,gammarid,1,3,435,3,1,1,NA,all,both,n
2325_drift algae,2325,drift algae,algae,0,1331_Allorchestes angustus,1331,Allorchestes angustus,gammarid,1,3,435,3,1,1,NA,all,both,n
2325_drift algae,2325,drift algae,algae,0,1332_Apohyale anceps,1332,Apohyale anceps,gammarid,1,1,436; 435,4,4,1,NA,all,both,n
2325_drift algae,2325,drift algae,algae,0,1333_Apohyale californica,1333,Apohyale californica,gammarid,1,1,436; 435,4,4,1,NA,all,both,n
2325_drift algae,2325,drift algae,algae,0,1334_Apohyale pugettensis,1334,Apohyale pugettensis,gammarid,1,1,436; 435,4,4,1,NA,high,both,n
2325_drift algae,2325,drift algae,algae,0,1335_Parallorchestes americana,1335,Parallorchestes americana,gammarid,1,1,436; 435,4,4,1,NA,all,both,n
2325_drift algae,2325,drift algae,algae,0,1336_Parallorchestes cowani,1336,Parallorchestes cowani,gammarid,1,1,436; 435,4,4,1,NA,low,both,n
2325_drift algae,2325,drift algae,algae,0,1337_Parallorchestes leblondi,1337,Parallorchestes leblondi,gammarid,1,1,436; 435,4,4,1,NA,low,both,n
2325_drift algae,2325,drift algae,algae,0,1338_Protohyale (Leptohyale) longipalpa,1338,Protohyale (Leptohyale) longipalpa,gammarid,1,1,436; 435,4,4,1,NA,all,both,n
2325_drift algae,2325,drift algae,algae,0,1339_Ptilohyale littoralis,1339,Ptilohyale littoralis,gammarid,1,1,436; 435,4,4,1,NA,high,both,n
2325_drift algae,2325,drift algae,algae,0,1348_Atylus tridens,1348,Atylus tridens,gammarid,1,3,435,3,1,1,NA,all,both,n
2325_drift algae,2325,drift algae,algae,0,1349_Hartmanodes hartmanae,1349,Hartmanodes hartmanae,gammarid,1,3,435,3,1,1,NA,all,both,n
2325_drift algae,2325,drift algae,algae,0,1350_Tiron biocellata,1350,Tiron biocellata,gammarid,1,3,435,3,1,1,NA,all,both,n
2325_drift algae,2325,drift algae,algae,0,1351_Leucothoides pacifica,1351,Leucothoides pacifica,gammarid,1,3,435,3,1,1,NA,all,both,n
2325_drift algae,2325,drift algae,algae,0,1355_Aristias veleronis,1355,Aristias veleronis,gammarid,1,3,435,3,1,1,NA,all,both,n
2325_drift algae,2325,drift algae,algae,0,1356_Dissiminassa dissimilis,1356,Dissiminassa dissimilis,gammarid,1,3,435,3,1,1,NA,all,both,n
2325_drift algae,2325,drift algae,algae,0,1357_Macronassa macromera,1357,Macronassa macromera,gammarid,1,3,435,3,1,1,NA,all,both,n
2325_drift algae,2325,drift algae,algae,0,1358_Macronassa pariter,1358,Macronassa pariter,gammarid,1,3,435,3,1,1,NA,all,both,n
2325_drift algae,2325,drift algae,algae,0,1359_Ocosingo borlus,1359,Ocosingo borlus,gammarid,1,3,435,3,1,1,NA,all,both,n
2325_drift algae,2325,drift algae,algae,0,1360_Orchomenella recondita,1360,Orchomenella recondita,gammarid,1,3,435,3,1,1,NA,all,both,n
2325_drift algae,2325,drift algae,algae,0,1364_Foxiphalus obtusidens,1364,Foxiphalus obtusidens,gammarid,1,3,435,3,1,1,NA,all,both,n
2325_drift algae,2325,drift algae,algae,0,1367_Commensipleustes commensalis,1367,Commensipleustes commensalis,gammarid,1,3,435,3,1,1,NA,all,both,n
2325_drift algae,2325,drift algae,algae,0,1368_Dactylopleustes echionoides,1368,Dactylopleustes echionoides,gammarid,1,3,435,3,1,1,NA,all,both,n
2325_drift algae,2325,drift algae,algae,0,1369_Gnathopleustes pachychaetus,1369,Gnathopleustes pachychaetus,gammarid,1,3,435,3,1,1,NA,all,both,n
2325_drift algae,2325,drift algae,algae,0,1370_Gnathopleustes pugettensis,1370,Gnathopleustes pugettensis,gammarid,1,3,435,3,1,1,NA,all,both,n
2325_drift algae,2325,drift algae,algae,0,1371_Gnathopleustes serratus,1371,Gnathopleustes serratus,gammarid,1,3,435,3,1,1,NA,all,both,n
2325_drift algae,2325,drift algae,algae,0,1372_Heteropleustes setosus,1372,Heteropleustes setosus,gammarid,1,3,435,3,1,1,NA,all,both,n
2325_drift algae,2325,drift algae,algae,0,1373_Micropleustes nautiloides,1373,Micropleustes nautiloides,gammarid,1,3,435,3,1,1,NA,all,both,n
2325_drift algae,2325,drift algae,algae,0,1374_Micropleustes nautilus,1374,Micropleustes nautilus,gammarid,1,3,435,3,1,1,NA,all,both,n
2325_drift algae,2325,drift algae,algae,0,1375_Pleusirus secorrus,1375,Pleusirus secorrus,gammarid,1,3,435,3,1,1,NA,low,both,n
2325_drift algae,2325,drift algae,algae,0,1376_Thorlaksonius brevirostris,1376,Thorlaksonius brevirostris,gammarid,1,3,435,3,1,1,NA,all,both,n
2325_drift algae,2325,drift algae,algae,0,1377_Thorlaksonius depressus,1377,Thorlaksonius depressus,gammarid,1,3,435,3,1,1,NA,all,both,n
2325_drift algae,2325,drift algae,algae,0,1378_Thorlaksonius grandirostris,1378,Thorlaksonius grandirostris,gammarid,1,3,435,3,1,1,NA,all,both,n
2325_drift algae,2325,drift algae,algae,0,1379_Thorlaksonius subcarinatus,1379,Thorlaksonius subcarinatus,gammarid,1,3,435,3,1,1,NA,all,both,n
2325_drift algae,2325,drift algae,algae,0,1380_Trachypleustes trevori,1380,Trachypleustes trevori,gammarid,1,3,435,3,1,1,NA,all,both,n
2325_drift algae,2325,drift algae,algae,0,1381_Calliopius carinatus,1381,Calliopius carinatus,gammarid,1,3,435,3,1,1,NA,all,both,n
2325_drift algae,2325,drift algae,algae,0,1383_Pontogeneia melanophthalma,1383,Pontogeneia melanophthalma,gammarid,1,3,435,3,1,1,NA,all,both,n
2325_drift algae,2325,drift algae,algae,0,1384_Accedomoera vagor,1384,Accedomoera vagor,gammarid,1,3,435,3,1,1,NA,all,both,n
2325_drift algae,2325,drift algae,algae,0,1385_Paramoera mohri,1385,Paramoera mohri,gammarid,1,3,435,3,1,1,NA,all,both,n
2325_drift algae,2325,drift algae,algae,0,1386_Paramoera suchaneki,1386,Paramoera suchaneki,gammarid,1,3,435,3,1,1,NA,all,both,n
2325_drift algae,2325,drift algae,algae,0,1387_Pontogeneia inermis,1387,Pontogeneia inermis,gammarid,1,3,435,3,1,1,NA,all,both,n
2325_drift algae,2325,drift algae,algae,0,1388_Pontogeneia intermedia,1388,Pontogeneia intermedia,gammarid,1,3,435,3,1,1,NA,all,both,n
2325_drift algae,2325,drift algae,algae,0,1390_Netamelita cortada,1390,Netamelita cortada,gammarid,1,3,435,3,1,1,NA,all,both,n
2325_drift algae,2325,drift algae,algae,0,1391_Ceradocus spinicauda,1391,Ceradocus spinicauda,gammarid,1,3,435,3,1,1,NA,all,both,n
2325_drift algae,2325,drift algae,algae,0,1392_Dulichiella spinosa,1392,Dulichiella spinosa,gammarid,1,3,435,3,1,1,NA,all,both,n
2325_drift algae,2325,drift algae,algae,0,1393_Elasmopus antennatus,1393,Elasmopus antennatus,gammarid,1,3,435,3,1,1,NA,all,both,n
2325_drift algae,2325,drift algae,algae,0,1394_Elasmopus mutatus,1394,Elasmopus mutatus,gammarid,1,3,435,3,1,1,NA,all,both,n
2325_drift algae,2325,drift algae,algae,0,1395_Elasmopus serricatus,1395,Elasmopus serricatus,gammarid,1,3,435,3,1,1,NA,all,both,n
2325_drift algae,2325,drift algae,algae,0,1396_Megamoera dentata,1396,Megamoera dentata,gammarid,1,3,435,3,1,1,NA,all,both,n
2325_drift algae,2325,drift algae,algae,0,1397_Megamoera subtener,1397,Megamoera subtener,gammarid,1,3,435,3,1,1,NA,all,both,n
2325_drift algae,2325,drift algae,algae,0,1398_Melita oregonensis,1398,Melita oregonensis,gammarid,1,3,435,3,1,1,NA,all,both,n
2325_drift algae,2325,drift algae,algae,0,1399_Melita sulca,1399,Melita sulca,gammarid,1,3,435,3,1,1,NA,all,both,n
2325_drift algae,2325,drift algae,algae,0,1400_Quadrimaera vigota,1400,Quadrimaera vigota,gammarid,1,3,435,3,1,1,NA,all,both,n
2325_drift algae,2325,drift algae,algae,0,1403_Caprella alaskana,1403,Caprella alaskana,caprellid,1,1,436; 435,4,4,1,NA,all,both,n
2325_drift algae,2325,drift algae,algae,0,1404_Caprella brevirostris,1404,Caprella brevirostris,caprellid,1,1,436; 435,4,4,1,NA,all,both,n
2325_drift algae,2325,drift algae,algae,0,1407_Caprella ferrea,1407,Caprella ferrea,caprellid,1,1,436; 435,4,4,1,NA,all,both,n
2325_drift algae,2325,drift algae,algae,0,1408_Caprella greenleyi,1408,Caprella greenleyi,caprellid,1,1,436; 435,4,4,1,NA,all,both,n
2325_drift algae,2325,drift algae,algae,0,1409_Caprella incisa,1409,Caprella incisa,caprellid,1,1,436; 435,4,4,1,NA,all,both,n
2325_drift algae,2325,drift algae,algae,0,1410_Caprella kennerlyi,1410,Caprella kennerlyi,caprellid,1,1,436; 435,4,4,1,NA,all,both,n
2325_drift algae,2325,drift algae,algae,0,1411_Caprella laeviuscula,1411,Caprella laeviuscula,caprellid,1,1,436; 435,4,4,1,NA,all,both,n
2325_drift algae,2325,drift algae,algae,0,1412_Caprella natalensis,1412,Caprella natalensis,caprellid,1,1,436; 435,4,4,1,NA,all,both,n
2325_drift algae,2325,drift algae,algae,0,1413_Caprella penantis,1413,Caprella penantis,caprellid,1,1,436; 435,4,4,1,NA,all,both,n
2325_drift algae,2325,drift algae,algae,0,1414_Caprella pilipalma,1414,Caprella pilipalma,caprellid,1,1,436; 435,4,4,1,NA,all,both,n
2325_drift algae,2325,drift algae,algae,0,1415_Caprella verrucosa,1415,Caprella verrucosa,caprellid,1,1,436; 435,4,4,1,NA,all,both,n
2325_drift algae,2325,drift algae,algae,0,1417_Tritella laevis,1417,Tritella laevis,caprellid,1,1,436; 435,4,4,1,NA,all,both,n
2325_drift algae,2325,drift algae,algae,0,1418_Tritella pilimana,1418,Tritella pilimana,caprellid,1,1,436; 435,4,4,1,NA,all,both,n
2325_drift algae,2325,drift algae,algae,0,1419_Cercops compactus,1419,Cercops compactus,caprellid,1,1,436; 435,4,4,1,NA,all,both,n
2325_drift algae,2325,drift algae,algae,0,1457_Hyadesiid mites,1457,Hyadesiid mites,mite,1,3,"344, 345",3,2,2,NA,high,pools,n
2325_drift algae,2325,drift algae,algae,0,1458_Ameronothroiid mites,1458,Ameronothroiid mites,mite,1,1,436; 435,4,4,1,NA,high,both,n
2325_drift algae,2325,drift algae,algae,0,1467_Chironomids,1467,Chironomids,insect,1,30,315,3,3,1,NA,all,both,n
2325_drift algae,2325,drift algae,algae,0,1548_Lepidonotus squamatus,1548,Lepidonotus squamatus,polychaete,1,1,366; 630,6,3,2,"White Sea, Russia",all,pools,n
2325_drift algae,2325,drift algae,algae,0,1597_Nereis latescens,1597,Nereis latescens,polychaete,1,3,"338, 337, 342",4,4,1,NA,all,both,n
2325_drift algae,2325,drift algae,algae,0,1598_Nereis pelagica,1598,Nereis pelagica,polychaete,1,3,"338, 337, 342",4,4,1,NA,all,both,n
2325_drift algae,2325,drift algae,algae,0,1599_Nereis procera,1599,Nereis procera,polychaete,1,3,"338, 337, 342",4,4,1,NA,all,both,n
2325_drift algae,2325,drift algae,algae,0,1758_Lepidozona radians,1758,Lepidozona radians,chiton,1,1,436; 435,4,4,1,NA,low,both,n
2325_drift algae,2325,drift algae,algae,0,1763_Cyanoplax berryana,1763,Cyanoplax berryana,chiton,1,1,436; 435,4,4,1,NA,middle,both,n
2325_drift algae,2325,drift algae,algae,0,1764_Cyanoplax caverna,1764,Cyanoplax caverna,chiton,1,1,436; 435,4,4,1,NA,middle,both,n
2325_drift algae,2325,drift algae,algae,0,1765_Cyanoplax dentiens,1765,Cyanoplax dentiens,chiton,1,1,436; 435,4,4,1,NA,middle,both,n
2325_drift algae,2325,drift algae,algae,0,1766_Cyanoplax keepiana,1766,Cyanoplax keepiana,chiton,1,1,436; 435,4,4,1,NA,middle,both,n
2325_drift algae,2325,drift algae,algae,0,1767_Cyanoplax lowei,1767,Cyanoplax lowei,chiton,1,1,436; 435,4,4,1,NA,middle,both,n
2325_drift algae,2325,drift algae,algae,0,1768_Cyanoplax cryptica,1768,Cyanoplax cryptica,chiton,1,1,436; 435,4,4,1,NA,middle,both,n
2325_drift algae,2325,drift algae,algae,0,1769_Cyanoplax thomasi,1769,Cyanoplax thomasi,chiton,1,1,436; 435,4,4,1,NA,middle,both,n
2325_drift algae,2325,drift algae,algae,0,1770_Nuttallina fluxa,1770,Nuttallina fluxa,chiton,1,1,436; 435,4,4,1,NA,middle,both,n
2325_drift algae,2325,drift algae,algae,0,1771_Tonicella lokii,1771,Tonicella lokii,chiton,1,1,436; 435,4,4,1,NA,middle,both,n
2325_drift algae,2325,drift algae,algae,0,1777_Mopalia kennerleyi,1777,Mopalia kennerleyi,chiton,1,1,436; 435,4,4,1,NA,middle,both,n
2325_drift algae,2325,drift algae,algae,0,1778_Mopalia lionota,1778,Mopalia lionota,chiton,1,1,436; 435,4,4,1,NA,low,both,n
2325_drift algae,2325,drift algae,algae,0,1779_Mopalia plumosa,1779,Mopalia plumosa,chiton,1,1,436; 435,4,4,1,NA,low,both,n
2325_drift algae,2325,drift algae,algae,0,1875_Williamia peltoides,1875,Williamia peltoides,limpet,1,1,436; 435,4,4,1,NA,low,both,n
2325_drift algae,2325,drift algae,algae,0,1876_Lottia digitalis situs,1876,Lottia digitalis situs,limpet,1,1,436; 435,4,4,1,NA,all,both,n
2325_drift algae,2325,drift algae,algae,0,1877_Littorina littorea,1877,Littorina littorea,limpet,1,30,435,3,2,1,NA,all,both,n
2325_drift algae,2325,drift algae,algae,0,1878_Littorina plena,1878,Littorina plena,limpet,1,1,436; 435,4,4,1,NA,all,both,n
2325_drift algae,2325,drift algae,algae,0,1881_Runcina macfarlandi,1881,Runcina macfarlandi,limpet,1,1,436; 435,4,4,1,NA,high,both,n
2325_drift algae,2325,drift algae,algae,0,2340_Acanthomysis sp.,2340,Acanthomysis sp.,mysid,1,30,306,6,4,1,Antarctic Peninsula,all,pools,n
2325_drift algae,2325,drift algae,algae,0,2341_Alienacanthomysis macropsis,2341,Alienacanthomysis macropsis,mysid,1,3,306,4,4,1,Antarctic Peninsula,all,pools,n
2325_drift algae,2325,drift algae,algae,0,2343_Holmesimysis costata,2343,Holmesimysis costata,mysid,1,3,306,4,4,1,Antarctic Peninsula,low,pools,n
2325_drift algae,2325,drift algae,algae,0,2344_Holmesimysis sculpta,2344,Holmesimysis sculpta,mysid,1,3,306,4,4,1,Antarctic Peninsula,low,pools,n
2325_drift algae,2325,drift algae,algae,0,2352_Desdimelita californica,2352,Desdimelita californica,gammarid,1,3,435,3,1,1,NA,all,both,n
2325_drift algae,2325,drift algae,algae,0,3018_Larus brachyrhynchus,3018,Larus brachyrhynchus,bird,1,1,407,6,2,1,"Active Pass, BC",all,both,n
2326_Fucellia sp.,2326,Fucellia sp.,insect,1,1448_Agauopsis curvata,1448,Agauopsis curvata,mite,1,1,"345, 346",10,4,2,NA,high,both,n
2326_Fucellia sp.,2326,Fucellia sp.,insect,1,1449_Agauopsis newelli,1449,Agauopsis newelli,mite,1,1,"345, 346",10,4,2,NA,high,both,n
2326_Fucellia sp.,2326,Fucellia sp.,insect,1,1450_Halacarus magniporus,1450,Halacarus magniporus,mite,1,1,"345, 346",10,4,2,NA,high,both,n
2326_Fucellia sp.,2326,Fucellia sp.,insect,1,1453_Agauopsis filirostris,1453,Agauopsis filirostris,mite,1,1,"345, 346",10,4,2,NA,high,both,n
2326_Fucellia sp.,2326,Fucellia sp.,insect,1,1454_Agaue californica,1454,Agaue californica,mite,1,1,"345, 346",10,4,2,NA,high,both,n
2326_Fucellia sp.,2326,Fucellia sp.,insect,1,1455_Agaue variabilis,1455,Agaue variabilis,mite,1,1,"345, 346",10,4,2,NA,high,both,n
2326_Fucellia sp.,2326,Fucellia sp.,insect,1,1456_Copidognathus curtus,1456,Copidognathus curtus,mite,1,1,"345, 346",10,4,2,NA,high,both,n
2326_Fucellia sp.,2326,Fucellia sp.,insect,1,3013_Larus californicus,3013,Larus californicus,bird,1,1,410,10,4,1,"Alviso, CA; Aviso, CA",high,exposed,n
2326_Fucellia sp.,2326,Fucellia sp.,insect,1,3015_Chroicocephalus philadelphia,3015,Chroicocephalus philadelphia,bird,1,1,392,6,2,1,"Washington; Kopachuck State Park, WA","all, high",exposed,n
2326_Fucellia sp.,2326,Fucellia sp.,insect,1,3031_Tringa melanoleuca,3031,Tringa melanoleuca,bird,1,1,409,5,3,2,Alaska,all,exposed,n
2326_Fucellia sp.,2326,Fucellia sp.,insect,1,3043_Egretta thula,3043,Egretta thula,bird,1,1,393,6,2,1,"Tampa Bay, FL",high,exposed,n
2326_Fucellia sp.,2326,Fucellia sp.,insect,1,3110_Arenaria interpres,3110,Arenaria interpres,bird,1,1,577,6,3,2,global,all,exposed,n
2326_Fucellia sp.,2326,Fucellia sp.,insect,1,3111_Tringa incana,3111,Tringa incana,bird,1,1,579,6,3,2,Alaska,high,exposed,n
2326_Fucellia sp.,2326,Fucellia sp.,insect,1,3116_Tyrannus verticalis,3116,Tyrannus verticalis,bird,1,1,542; 584; 597,6,2,1,"Santa Barbara, CA",high,exposed,n
2326_Fucellia sp.,2326,Fucellia sp.,insect,1,3117_Tachycineta thalassina,3117,Tachycineta thalassina,bird,1,1,542; 584; 597,6,2,1,"Santa Barbara, CA",high,exposed,n
2326_Fucellia sp.,2326,Fucellia sp.,insect,1,3119_Petrochelidon pyrrhonota,3119,Petrochelidon pyrrhonota,bird,1,1,542; 584; 597,6,2,1,"Santa Barbara, CA",high,exposed,n
2326_Fucellia sp.,2326,Fucellia sp.,insect,1,3121_Sturnus vulgaris,3121,Sturnus vulgaris,bird,1,1,542; 584; 597,6,2,1,"Santa Barbara, CA",high,exposed,n
2326_Fucellia sp.,2326,Fucellia sp.,insect,1,3122_Zonotrichia leucophrys nuttalli,3122,Zonotrichia leucophrys nuttalli,bird,1,1,542; 584; 597,6,2,1,"Santa Barbara, CA",high,exposed,n
2327_Fucellia sp.,2327,Fucellia sp.,insect,3,8_Atherinops affinis,8,Atherinops affinis,fish,1,1,357,6,2,1,Southern California,middle,pools,n
2327_Fucellia sp.,2327,Fucellia sp.,insect,3,15_Clinocottus analis,15,Clinocottus analis,fish,1,1,72,6,2,1,"Central California; San Mateo Coast State Beaches, CA",all,pools,n
2327_Fucellia sp.,2327,Fucellia sp.,insect,3,761_Ligia pallasii,761,Ligia pallasii,isopod,1,1,280; 435,6,3,1,NA,high,exposed,n
2327_Fucellia sp.,2327,Fucellia sp.,insect,3,1448_Agauopsis curvata,1448,Agauopsis curvata,mite,1,1,"345, 346",10,4,2,NA,high,both,n
2327_Fucellia sp.,2327,Fucellia sp.,insect,3,1449_Agauopsis newelli,1449,Agauopsis newelli,mite,1,1,"345, 346",10,4,2,NA,high,both,n
2327_Fucellia sp.,2327,Fucellia sp.,insect,3,1450_Halacarus magniporus,1450,Halacarus magniporus,mite,1,1,"345, 346",10,4,2,NA,high,both,n
2327_Fucellia sp.,2327,Fucellia sp.,insect,3,1453_Agauopsis filirostris,1453,Agauopsis filirostris,mite,1,1,"345, 346",10,4,2,NA,high,both,n
2327_Fucellia sp.,2327,Fucellia sp.,insect,3,1454_Agaue californica,1454,Agaue californica,mite,1,1,"345, 346",10,4,2,NA,high,both,n
2327_Fucellia sp.,2327,Fucellia sp.,insect,3,1455_Agaue variabilis,1455,Agaue variabilis,mite,1,1,"345, 346",10,4,2,NA,high,both,n
2327_Fucellia sp.,2327,Fucellia sp.,insect,3,1456_Copidognathus curtus,1456,Copidognathus curtus,mite,1,1,"345, 346",10,4,2,NA,high,both,n
2327_Fucellia sp.,2327,Fucellia sp.,insect,3,1476_Anisolabis maritima,1476,Anisolabis maritima,insect,1,1,435,6,3,1,NA,high,exposed,n
2327_Fucellia sp.,2327,Fucellia sp.,insect,3,1483_Cercyon fimbriatus,1483,Cercyon fimbriatus,insect,3,1,436,6,3,2,NA,high,exposed,n
2327_Fucellia sp.,2327,Fucellia sp.,insect,3,1485_Cercyon luniger,1485,Cercyon luniger,insect,3,1,436,6,3,2,NA,high,exposed,n
2327_Fucellia sp.,2327,Fucellia sp.,insect,3,1497_Cafius opacus,1497,Cafius opacus,insect,1,1,435,6,3,1,NA,high,exposed,n
2327_Fucellia sp.,2327,Fucellia sp.,insect,3,1498_Cafius sulcicollis,1498,Cafius sulcicollis,insect,1,1,435,6,3,1,NA,high,exposed,n
2327_Fucellia sp.,2327,Fucellia sp.,insect,3,1499_Cafius sulcicollis,1499,Cafius sulcicollis,insect,3,1,435,6,3,1,NA,high,exposed,n
2327_Fucellia sp.,2327,Fucellia sp.,insect,3,1500_Cafius nauticus,1500,Cafius nauticus,insect,1,1,435,6,3,1,NA,high,exposed,n
2327_Fucellia sp.,2327,Fucellia sp.,insect,3,2077_Artedius harringtoni,2077,Artedius harringtoni,fish,1,1,354,6,4,2,"Puget Sound, WA; San Juan Islands, WA",all,pools,n
