STATUS,INITIALS,resourceFam,consumerFam,consumerNum,consumerName,consumerCat,consumerStage,resourceNum,resourceName,resourceCat,resourceStage,interaction.type,confidence,justification,incl.code,ref_num,localities,zone,pools_exposed,MorrisHaderlie,epibiota_consumed,notes,link.ID,date_added
only eats veg,ZZ_coded,Nereididae,Nereididae,430,Platynereis bicanaliculata,polychaete,1,1594,Neanthes brandti,polychaete,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,16412,8-Oct-24
only eats veg,ZZ_coded,Nereididae,Nereididae,430,Platynereis bicanaliculata,polychaete,1,1595,Neanthes virens,polychaete,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,16413,8-Oct-24
only eats veg,ZZ_coded,Nereididae,Nereididae,430,Platynereis bicanaliculata,polychaete,1,1597,Nereis latescens,polychaete,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,16414,8-Oct-24
only eats veg,ZZ_coded,Nereididae,Nereididae,430,Platynereis bicanaliculata,polychaete,1,1596,Nereis eakini,polychaete,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,16415,8-Oct-24
only eats veg,ZZ_coded,Nereididae,Nereididae,430,Platynereis bicanaliculata,polychaete,1,1598,Nereis pelagica,polychaete,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,16416,8-Oct-24
only eats veg,ZZ_coded,Nereididae,Nereididae,430,Platynereis bicanaliculata,polychaete,1,1599,Nereis procera,polychaete,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,16417,8-Oct-24
only eats veg,ZZ_coded,Nereididae,Nereididae,430,Platynereis bicanaliculata,polychaete,1,1600,Nereis vexillosa,polychaete,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,16418,8-Oct-24
only eats veg,ZZ_coded,Nereididae,Nereididae,430,Platynereis bicanaliculata,polychaete,1,429,Nereis grubei,polychaete,1,1,3,6,2,375,Sanak Archipelago,middle to low,NA,no,y,,16419,8-Oct-24
only eats veg,ZZ_coded,Nereididae,Nereididae,430,Platynereis bicanaliculata,polychaete,1,1601,Perinereis monterea,polychaete,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,16420,8-Oct-24
only eats veg,ZZ_coded,Nereididae,Nereididae,430,Platynereis bicanaliculata,polychaete,1,430,Platynereis bicanaliculata,polychaete,1,1,3,6,2,375,Sanak Archipelago,low,NA,no,y,,16421,8-Oct-24
orginal source (342) doesn't include polychaetes,ZZ_coded,Nereididae,Nereididae,429,Nereis grubei,polychaete,1,1589,Ceratonereis tunicatae,polychaete,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,16377,8-Oct-24
orginal source (342) doesn't include polychaetes,ZZ_coded,Nereididae,Nereididae,429,Nereis grubei,polychaete,1,1590,Cheilonereis cyclurus,polychaete,1,1,3,6,2,375,Sanak Archipelago,low,NA,no,y,,16378,8-Oct-24
orginal source (342) doesn't include polychaetes,ZZ_coded,Nereididae,Nereididae,429,Nereis grubei,polychaete,1,1591,Eunereis longipes,polychaete,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,16379,8-Oct-24
orginal source (342) doesn't include polychaetes,ZZ_coded,Nereididae,Nereididae,429,Nereis grubei,polychaete,1,1592,Micronereis nanaimoensis,polychaete,NA,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,16380,8-Oct-24
orginal source (342) doesn't include polychaetes,ZZ_coded,Nereididae,Nereididae,429,Nereis grubei,polychaete,1,1593,Micronereis nanaimoensis,polychaete,NA,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,16381,8-Oct-24
orginal source (342) doesn't include polychaetes,ZZ_coded,Nereididae,Nereididae,429,Nereis grubei,polychaete,1,1594,Neanthes brandti,polychaete,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,16382,8-Oct-24
orginal source (342) doesn't include polychaetes,ZZ_coded,Nereididae,Nereididae,429,Nereis grubei,polychaete,1,1595,Neanthes virens,polychaete,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,16383,8-Oct-24
orginal source (342) doesn't include polychaetes,ZZ_coded,Nereididae,Nereididae,429,Nereis grubei,polychaete,1,1597,Nereis latescens,polychaete,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,16384,8-Oct-24
orginal source (342) doesn't include polychaetes,ZZ_coded,Nereididae,Nereididae,429,Nereis grubei,polychaete,1,1596,Nereis eakini,polychaete,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,16385,8-Oct-24
orginal source (342) doesn't include polychaetes,ZZ_coded,Nereididae,Nereididae,429,Nereis grubei,polychaete,1,1598,Nereis pelagica,polychaete,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,16386,8-Oct-24
orginal source (342) doesn't include polychaetes,ZZ_coded,Nereididae,Nereididae,429,Nereis grubei,polychaete,1,1599,Nereis procera,polychaete,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,16387,8-Oct-24
orginal source (342) doesn't include polychaetes,ZZ_coded,Nereididae,Nereididae,429,Nereis grubei,polychaete,1,1600,Nereis vexillosa,polychaete,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,16388,8-Oct-24
orginal source (342) doesn't include polychaetes,ZZ_coded,Nereididae,Nereididae,429,Nereis grubei,polychaete,1,429,Nereis grubei,polychaete,1,1,3,6,2,375,Sanak Archipelago,middle to low,NA,no,y,,16389,8-Oct-24
orginal source (342) doesn't include polychaetes,ZZ_coded,Nereididae,Nereididae,429,Nereis grubei,polychaete,1,1601,Perinereis monterea,polychaete,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,16390,8-Oct-24
orginal source (342) doesn't include polychaetes,ZZ_coded,Nereididae,Nereididae,429,Nereis grubei,polychaete,1,430,Platynereis bicanaliculata,polychaete,1,1,3,6,2,375,Sanak Archipelago,low,NA,no,y,,16391,8-Oct-24
rare,ZZ_coded,Ulvaceae,Nereididae,1601,Perinereis monterea,polychaete,1,601,Ulva sp.,green algae,1,3,3,6,2,375,Sanak Archipelago,all,NA,no,y,,16195,8-Oct-24
rare,ZZ_coded,Nereididae,Nereididae,1601,Perinereis monterea,polychaete,1,1591,Eunereis longipes,polychaete,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,16394,8-Oct-24
rare,ZZ_coded,Nereididae,Nereididae,1601,Perinereis monterea,polychaete,1,1595,Neanthes virens,polychaete,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,16398,8-Oct-24
rare,ZZ_coded,Nereididae,Nereididae,1601,Perinereis monterea,polychaete,1,1597,Nereis latescens,polychaete,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,16399,8-Oct-24
rare,ZZ_coded,Nereididae,Nereididae,1601,Perinereis monterea,polychaete,1,1596,Nereis eakini,polychaete,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,16400,8-Oct-24
rare,ZZ_coded,Nereididae,Nereididae,1601,Perinereis monterea,polychaete,1,1598,Nereis pelagica,polychaete,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,16401,8-Oct-24
rare,ZZ_coded,Nereididae,Nereididae,1601,Perinereis monterea,polychaete,1,1599,Nereis procera,polychaete,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,16402,8-Oct-24
rare,ZZ_coded,Nereididae,Nereididae,1601,Perinereis monterea,polychaete,1,1600,Nereis vexillosa,polychaete,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,16403,8-Oct-24
rare,ZZ_coded,Nereididae,Nereididae,1601,Perinereis monterea,polychaete,1,429,Nereis grubei,polychaete,1,1,3,6,2,375,Sanak Archipelago,middle to low,NA,no,y,,16404,8-Oct-24
rare,ZZ_coded,Nereididae,Nereididae,1601,Perinereis monterea,polychaete,1,1601,Perinereis monterea,polychaete,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,16405,8-Oct-24
rare,ZZ_coded,Nereididae,Nereididae,1601,Perinereis monterea,polychaete,1,430,Platynereis bicanaliculata,polychaete,1,1,3,6,2,375,Sanak Archipelago,low,NA,no,y,,16406,8-Oct-24
"resource removed from food web, soft bottomed",ZZ_coded,Nereididae,Nereididae,1595,Neanthes virens,polychaete,1,1594,Neanthes brandti,polychaete,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,16292,8-Oct-24
"resource removed from food web, soft bottomed",ZZ_coded,Nereididae,Nereididae,1596,Nereis eakini,polychaete,1,1594,Neanthes brandti,polychaete,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,16322,8-Oct-24
"resource removed from food web, soft bottomed",ZZ_coded,Nereididae,Nereididae,1597,Nereis latescens,polychaete,1,1594,Neanthes brandti,polychaete,1,1,4,6,2,375,Sanak Archipelago,all,NA,no,y,,16307,8-Oct-24
"resource removed from food web, soft bottomed",ZZ_coded,Nereididae,Nereididae,1598,Nereis pelagica,polychaete,1,1594,Neanthes brandti,polychaete,1,1,4,6,2,375,Sanak Archipelago,all,NA,no,y,,16337,8-Oct-24
"resource removed from food web, soft bottomed",ZZ_coded,Nereididae,Nereididae,1599,Nereis procera,polychaete,1,1594,Neanthes brandti,polychaete,1,1,4,6,2,375,Sanak Archipelago,all,NA,no,y,,16352,8-Oct-24
"resource removed from food web, soft bottomed",ZZ_coded,Nereididae,Nereididae,1600,Nereis vexillosa,polychaete,1,1594,Neanthes brandti,polychaete,1,1,4,6,2,375,Sanak Archipelago,all,NA,no,y,,16367,8-Oct-24
"resource removed from food web, soft bottomed",ZZ_coded,Nereididae,Nereididae,1601,Perinereis monterea,polychaete,1,1594,Neanthes brandti,polychaete,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,16397,8-Oct-24
"resource removed from food web, soft bottomed",ZZ_coded,Nereididae,Glyceridae,1603,Glycera robusta,polychaete,1,1594,Neanthes brandti,polychaete,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,16435,8-Oct-24
"resource removed from food web, soft bottomed",ZZ_coded,Nereididae,Lineidae,1701,Cerebratulus albifrons,nemertean,1,1594,Neanthes brandti,polychaete,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,15612,8-Oct-24
"resource removed from food web, soft bottomed",ZZ_coded,Nereididae,Lineidae,1703,Euborlasia nigrocincta,nemertean,1,1594,Neanthes brandti,polychaete,1,1,4,6,2,375,Sanak Archipelago,all,NA,no,y,,15642,8-Oct-24
"resource removed from food web, soft bottomed",ZZ_coded,Nereididae,Lineidae,1704,Lineus bilineatus,nemertean,1,1594,Neanthes brandti,polychaete,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,15672,8-Oct-24
"resource removed from food web, soft bottomed",ZZ_coded,Nereididae,Lineidae,1705,Lineus flavescens,nemertean,1,1594,Neanthes brandti,polychaete,1,1,4,6,2,375,Sanak Archipelago,all,NA,no,y,,15687,8-Oct-24
"resource removed from food web, soft bottomed",ZZ_coded,Nereididae,Lineidae,1706,Lineus pictifrons,nemertean,1,1594,Neanthes brandti,polychaete,1,1,4,6,2,375,Sanak Archipelago,all,NA,no,y,,15702,8-Oct-24
"resource removed from food web, soft bottomed",ZZ_coded,Nereididae,Lineidae,1707,Lineus ruber,nemertean,1,1594,Neanthes brandti,polychaete,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,15747,8-Oct-24
"resource removed from food web, soft bottomed",ZZ_coded,Nereididae,Lineidae,1710,Lineus rubescens,nemertean,1,1594,Neanthes brandti,polychaete,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,15717,8-Oct-24
"resource removed from food web, soft bottomed",ZZ_coded,Nereididae,Lineidae,1711,Lineus torquatus,nemertean,1,1594,Neanthes brandti,polychaete,1,1,4,6,2,375,Sanak Archipelago,all,NA,no,y,,15732,8-Oct-24
"resource removed from food web, soft bottomed",ZZ_coded,Nereididae,Lineidae,1712,Micrura alaskensis,nemertean,1,1594,Neanthes brandti,polychaete,1,1,4,6,2,375,Sanak Archipelago,all,NA,no,y,,15792,8-Oct-24
"resource removed from food web, soft bottomed",ZZ_coded,Nereididae,Lineidae,1713,Micrura coei,nemertean,1,1594,Neanthes brandti,polychaete,1,1,4,6,2,375,Sanak Archipelago,all,NA,no,y,,15807,8-Oct-24
"resource removed from food web, soft bottomed",ZZ_coded,Nereididae,Lineidae,1714,Micrura olivaris,nemertean,1,1594,Neanthes brandti,polychaete,1,1,4,6,2,375,Sanak Archipelago,all,NA,no,y,,15852,8-Oct-24
"resource removed from food web, soft bottomed",ZZ_coded,Nereididae,Lineidae,1715,Micrura verrilli,nemertean,1,1594,Neanthes brandti,polychaete,1,1,4,6,2,375,Sanak Archipelago,all,NA,no,y,,15822,8-Oct-24
"resource removed from food web, soft bottomed",ZZ_coded,Nereididae,Lineidae,1716,Micrura wilsoni,nemertean,1,1594,Neanthes brandti,polychaete,1,1,4,6,2,375,Sanak Archipelago,all,NA,no,y,,15837,8-Oct-24
"resource removed from food web, soft bottomed",ZZ_coded,Nereididae,Lineidae,1717,Lineus sanguineus,nemertean,1,1594,Neanthes brandti,polychaete,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,15657,8-Oct-24
"resource removed from food web, soft bottomed",ZZ_coded,Nereididae,Emplectonematidae,1723,Emplectonema buergeri,nemertean,1,1594,Neanthes brandti,polychaete,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,15891,8-Oct-24
"resource removed from food web, zostera spp",ZZ_coded,Nereididae,Nereididae,1594,Neanthes brandti,polychaete,1,1592,Micronereis nanaimoensis,polychaete,NA,1,4,6,2,375,Sanak Archipelago,all,NA,no,y,based on family traits,16275,8-Oct-24
"resource removed from food web, zostera spp",ZZ_coded,Nereididae,Nereididae,1594,Neanthes brandti,polychaete,1,1593,Micronereis nanaimoensis,polychaete,NA,1,4,6,2,375,Sanak Archipelago,all,NA,no,y,based on family traits,16276,8-Oct-24
"resource removed from food web, zostera spp",ZZ_coded,Nereididae,Nereididae,1595,Neanthes virens,polychaete,1,1592,Micronereis nanaimoensis,polychaete,NA,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,16290,8-Oct-24
"resource removed from food web, zostera spp",ZZ_coded,Nereididae,Nereididae,1595,Neanthes virens,polychaete,1,1593,Micronereis nanaimoensis,polychaete,NA,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,16291,8-Oct-24
"resource removed from food web, zostera spp",ZZ_coded,Nereididae,Nereididae,1596,Nereis eakini,polychaete,1,1592,Micronereis nanaimoensis,polychaete,NA,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,16320,8-Oct-24
"resource removed from food web, zostera spp",ZZ_coded,Nereididae,Nereididae,1596,Nereis eakini,polychaete,1,1593,Micronereis nanaimoensis,polychaete,NA,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,16321,8-Oct-24
"resource removed from food web, zostera spp",ZZ_coded,Nereididae,Nereididae,1597,Nereis latescens,polychaete,1,1592,Micronereis nanaimoensis,polychaete,NA,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,16305,8-Oct-24
"resource removed from food web, zostera spp",ZZ_coded,Nereididae,Nereididae,1597,Nereis latescens,polychaete,1,1593,Micronereis nanaimoensis,polychaete,NA,1,4,6,2,375,Sanak Archipelago,all,NA,no,y,,16306,8-Oct-24
"resource removed from food web, zostera spp",ZZ_coded,Nereididae,Nereididae,1598,Nereis pelagica,polychaete,1,1592,Micronereis nanaimoensis,polychaete,NA,1,4,6,2,375,Sanak Archipelago,all,NA,no,y,,16335,8-Oct-24
"resource removed from food web, zostera spp",ZZ_coded,Nereididae,Nereididae,1598,Nereis pelagica,polychaete,1,1593,Micronereis nanaimoensis,polychaete,NA,1,4,6,2,375,Sanak Archipelago,all,NA,no,y,,16336,8-Oct-24
"resource removed from food web, zostera spp",ZZ_coded,Nereididae,Nereididae,1599,Nereis procera,polychaete,1,1592,Micronereis nanaimoensis,polychaete,NA,1,4,6,2,375,Sanak Archipelago,all,NA,no,y,,16350,8-Oct-24
"resource removed from food web, zostera spp",ZZ_coded,Nereididae,Nereididae,1599,Nereis procera,polychaete,1,1593,Micronereis nanaimoensis,polychaete,NA,1,4,6,2,375,Sanak Archipelago,all,NA,no,y,,16351,8-Oct-24
"resource removed from food web, zostera spp",ZZ_coded,Nereididae,Nereididae,1600,Nereis vexillosa,polychaete,1,1592,Micronereis nanaimoensis,polychaete,NA,1,4,6,2,375,Sanak Archipelago,all,NA,no,y,,16365,8-Oct-24
"resource removed from food web, zostera spp",ZZ_coded,Nereididae,Nereididae,1600,Nereis vexillosa,polychaete,1,1593,Micronereis nanaimoensis,polychaete,NA,1,4,6,2,375,Sanak Archipelago,all,NA,no,y,,16366,8-Oct-24
"resource removed from food web, zostera spp",ZZ_coded,Nereididae,Nereididae,1601,Perinereis monterea,polychaete,1,1592,Micronereis nanaimoensis,polychaete,NA,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,16395,8-Oct-24
"resource removed from food web, zostera spp",ZZ_coded,Nereididae,Nereididae,1601,Perinereis monterea,polychaete,1,1593,Micronereis nanaimoensis,polychaete,NA,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,16396,8-Oct-24
"resource removed from food web, zostera spp",ZZ_coded,Nereididae,Glyceridae,1603,Glycera robusta,polychaete,1,1592,Micronereis nanaimoensis,polychaete,NA,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,16433,8-Oct-24
"resource removed from food web, zostera spp",ZZ_coded,Nereididae,Glyceridae,1603,Glycera robusta,polychaete,1,1593,Micronereis nanaimoensis,polychaete,NA,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,16434,8-Oct-24
"resource removed from food web, zostera spp",ZZ_coded,Nereididae,Lineidae,1701,Cerebratulus albifrons,nemertean,1,1592,Micronereis nanaimoensis,polychaete,NA,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,15610,8-Oct-24
"resource removed from food web, zostera spp",ZZ_coded,Nereididae,Lineidae,1701,Cerebratulus albifrons,nemertean,1,1593,Micronereis nanaimoensis,polychaete,NA,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,15611,8-Oct-24
"resource removed from food web, zostera spp",ZZ_coded,Nereididae,Lineidae,1703,Euborlasia nigrocincta,nemertean,1,1592,Micronereis nanaimoensis,polychaete,NA,1,4,6,2,375,Sanak Archipelago,all,NA,no,y,,15640,8-Oct-24
"resource removed from food web, zostera spp",ZZ_coded,Nereididae,Lineidae,1703,Euborlasia nigrocincta,nemertean,1,1593,Micronereis nanaimoensis,polychaete,NA,1,4,6,2,375,Sanak Archipelago,all,NA,no,y,,15641,8-Oct-24
"resource removed from food web, zostera spp",ZZ_coded,Nereididae,Lineidae,1704,Lineus bilineatus,nemertean,1,1592,Micronereis nanaimoensis,polychaete,NA,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,15670,8-Oct-24
"resource removed from food web, zostera spp",ZZ_coded,Nereididae,Lineidae,1704,Lineus bilineatus,nemertean,1,1593,Micronereis nanaimoensis,polychaete,NA,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,15671,8-Oct-24
"resource removed from food web, zostera spp",ZZ_coded,Nereididae,Lineidae,1705,Lineus flavescens,nemertean,1,1592,Micronereis nanaimoensis,polychaete,NA,1,4,6,2,375,Sanak Archipelago,all,NA,no,y,,15685,8-Oct-24
"resource removed from food web, zostera spp",ZZ_coded,Nereididae,Lineidae,1705,Lineus flavescens,nemertean,1,1593,Micronereis nanaimoensis,polychaete,NA,1,4,6,2,375,Sanak Archipelago,all,NA,no,y,,15686,8-Oct-24
"resource removed from food web, zostera spp",ZZ_coded,Nereididae,Lineidae,1706,Lineus pictifrons,nemertean,1,1592,Micronereis nanaimoensis,polychaete,NA,1,4,6,2,375,Sanak Archipelago,all,NA,no,y,,15700,8-Oct-24
"resource removed from food web, zostera spp",ZZ_coded,Nereididae,Lineidae,1706,Lineus pictifrons,nemertean,1,1593,Micronereis nanaimoensis,polychaete,NA,1,4,6,2,375,Sanak Archipelago,all,NA,no,y,,15701,8-Oct-24
"resource removed from food web, zostera spp",ZZ_coded,Nereididae,Lineidae,1707,Lineus ruber,nemertean,1,1592,Micronereis nanaimoensis,polychaete,NA,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,15745,8-Oct-24
"resource removed from food web, zostera spp",ZZ_coded,Nereididae,Lineidae,1707,Lineus ruber,nemertean,1,1593,Micronereis nanaimoensis,polychaete,NA,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,15746,8-Oct-24
"resource removed from food web, zostera spp",ZZ_coded,Nereididae,Lineidae,1710,Lineus rubescens,nemertean,1,1592,Micronereis nanaimoensis,polychaete,NA,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,15715,8-Oct-24
"resource removed from food web, zostera spp",ZZ_coded,Nereididae,Lineidae,1710,Lineus rubescens,nemertean,1,1593,Micronereis nanaimoensis,polychaete,NA,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,15716,8-Oct-24
"resource removed from food web, zostera spp",ZZ_coded,Nereididae,Lineidae,1711,Lineus torquatus,nemertean,1,1592,Micronereis nanaimoensis,polychaete,NA,1,4,6,2,375,Sanak Archipelago,all,NA,no,y,,15730,8-Oct-24
"resource removed from food web, zostera spp",ZZ_coded,Nereididae,Lineidae,1711,Lineus torquatus,nemertean,1,1593,Micronereis nanaimoensis,polychaete,NA,1,4,6,2,375,Sanak Archipelago,all,NA,no,y,,15731,8-Oct-24
"resource removed from food web, zostera spp",ZZ_coded,Nereididae,Lineidae,1712,Micrura alaskensis,nemertean,1,1592,Micronereis nanaimoensis,polychaete,NA,1,4,6,2,375,Sanak Archipelago,all,NA,no,y,,15790,8-Oct-24
"resource removed from food web, zostera spp",ZZ_coded,Nereididae,Lineidae,1712,Micrura alaskensis,nemertean,1,1593,Micronereis nanaimoensis,polychaete,NA,1,4,6,2,375,Sanak Archipelago,all,NA,no,y,,15791,8-Oct-24
"resource removed from food web, zostera spp",ZZ_coded,Nereididae,Lineidae,1713,Micrura coei,nemertean,1,1592,Micronereis nanaimoensis,polychaete,NA,1,4,6,2,375,Sanak Archipelago,all,NA,no,y,,15805,8-Oct-24
"resource removed from food web, zostera spp",ZZ_coded,Nereididae,Lineidae,1713,Micrura coei,nemertean,1,1593,Micronereis nanaimoensis,polychaete,NA,1,4,6,2,375,Sanak Archipelago,all,NA,no,y,,15806,8-Oct-24
"resource removed from food web, zostera spp",ZZ_coded,Nereididae,Lineidae,1714,Micrura olivaris,nemertean,1,1592,Micronereis nanaimoensis,polychaete,NA,1,4,6,2,375,Sanak Archipelago,all,NA,no,y,,15850,8-Oct-24
"resource removed from food web, zostera spp",ZZ_coded,Nereididae,Lineidae,1714,Micrura olivaris,nemertean,1,1593,Micronereis nanaimoensis,polychaete,NA,1,4,6,2,375,Sanak Archipelago,all,NA,no,y,,15851,8-Oct-24
"resource removed from food web, zostera spp",ZZ_coded,Nereididae,Lineidae,1715,Micrura verrilli,nemertean,1,1592,Micronereis nanaimoensis,polychaete,NA,1,4,6,2,375,Sanak Archipelago,all,NA,no,y,,15820,8-Oct-24
"resource removed from food web, zostera spp",ZZ_coded,Nereididae,Lineidae,1715,Micrura verrilli,nemertean,1,1593,Micronereis nanaimoensis,polychaete,NA,1,4,6,2,375,Sanak Archipelago,all,NA,no,y,,15821,8-Oct-24
"resource removed from food web, zostera spp",ZZ_coded,Nereididae,Lineidae,1716,Micrura wilsoni,nemertean,1,1592,Micronereis nanaimoensis,polychaete,NA,1,4,6,2,375,Sanak Archipelago,all,NA,no,y,,15835,8-Oct-24
"resource removed from food web, zostera spp",ZZ_coded,Nereididae,Lineidae,1716,Micrura wilsoni,nemertean,1,1593,Micronereis nanaimoensis,polychaete,NA,1,4,6,2,375,Sanak Archipelago,all,NA,no,y,,15836,8-Oct-24
"resource removed from food web, zostera spp",ZZ_coded,Nereididae,Lineidae,1717,Lineus sanguineus,nemertean,1,1592,Micronereis nanaimoensis,polychaete,NA,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,15655,8-Oct-24
"resource removed from food web, zostera spp",ZZ_coded,Nereididae,Lineidae,1717,Lineus sanguineus,nemertean,1,1593,Micronereis nanaimoensis,polychaete,NA,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,15656,8-Oct-24
"resource removed from food web, zostera spp",ZZ_coded,Nereididae,Emplectonematidae,1723,Emplectonema buergeri,nemertean,1,1592,Micronereis nanaimoensis,polychaete,NA,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,15889,8-Oct-24
"resource removed from food web, zostera spp",ZZ_coded,Nereididae,Emplectonematidae,1723,Emplectonema buergeri,nemertean,1,1593,Micronereis nanaimoensis,polychaete,NA,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,15890,8-Oct-24
resource removed from web,ZZ_coded,Lineidae,Lineidae,1702,Cerebratulus montgomeryi,nemertean,1,1701,Cerebratulus albifrons,nemertean,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,15148,8-Oct-24
resource removed from web,ZZ_coded,Lineidae,Lineidae,1702,Cerebratulus montgomeryi,nemertean,1,1702,Cerebratulus montgomeryi,nemertean,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,15149,8-Oct-24
resource removed from web,ZZ_coded,Lineidae,Lineidae,1703,Euborlasia nigrocincta,nemertean,1,1701,Cerebratulus albifrons,nemertean,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,15165,8-Oct-24
resource removed from web,ZZ_coded,Lineidae,Lineidae,1703,Euborlasia nigrocincta,nemertean,1,1702,Cerebratulus montgomeryi,nemertean,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,15166,8-Oct-24
resource removed from web,ZZ_coded,Lineidae,Lineidae,1704,Lineus bilineatus,nemertean,1,1701,Cerebratulus albifrons,nemertean,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,15199,8-Oct-24
resource removed from web,ZZ_coded,Lineidae,Lineidae,1704,Lineus bilineatus,nemertean,1,1702,Cerebratulus montgomeryi,nemertean,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,15200,8-Oct-24
resource removed from web,ZZ_coded,Lineidae,Lineidae,1705,Lineus flavescens,nemertean,1,1701,Cerebratulus albifrons,nemertean,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,15216,8-Oct-24
resource removed from web,ZZ_coded,Lineidae,Lineidae,1705,Lineus flavescens,nemertean,1,1702,Cerebratulus montgomeryi,nemertean,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,15217,8-Oct-24
resource removed from web,ZZ_coded,Lineidae,Lineidae,1706,Lineus pictifrons,nemertean,1,1701,Cerebratulus albifrons,nemertean,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,15233,8-Oct-24
resource removed from web,ZZ_coded,Lineidae,Lineidae,1706,Lineus pictifrons,nemertean,1,1702,Cerebratulus montgomeryi,nemertean,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,15234,8-Oct-24
resource removed from web,ZZ_coded,Lineidae,Lineidae,1707,Lineus ruber,nemertean,1,1701,Cerebratulus albifrons,nemertean,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,15284,8-Oct-24
resource removed from web,ZZ_coded,Lineidae,Lineidae,1707,Lineus ruber,nemertean,1,1702,Cerebratulus montgomeryi,nemertean,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,15285,8-Oct-24
resource removed from web,ZZ_coded,Lineidae,Lineidae,1708,Lineus ruber,nemertean,NA,1701,Cerebratulus albifrons,nemertean,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,15318,8-Oct-24
