resourceNum,resourceName,resourceCat,resourceStage,consumerNum,consumerName,consumerCat,consumerStage,interaction.type,ref_num,justification,zone,habitat,localities,confidence
2097,Scorpaenichthys marmoratus,fish,1,2161,Prosorhynchus scalpellus,trematode,1,6,205,3,all,pools,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island, Mexico; Gulf of California; Southern California; New York Aquarium; Northern California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Northeast Pacific",1
2097,Scorpaenichthys marmoratus,fish,1,2168,Janusion diminuta,leech,1,7,205,3,all,pools,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island, Mexico; Gulf of California; Southern California; New York Aquarium; Northern California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Northeast Pacific",1
2097,Scorpaenichthys marmoratus,fish,1,2190,Caballeronema wardlei,nematode,1,6,205,3,all,pools,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island, Mexico; Gulf of California; Southern California; New York Aquarium; Northern California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Northeast Pacific",1
2097,Scorpaenichthys marmoratus,fish,1,2203,Cryptobia sp.,protozoan,6,6,205,3,all,pools,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island, Mexico; Gulf of California; Southern California; New York Aquarium; Northern California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Northeast Pacific",1
2097,Scorpaenichthys marmoratus,fish,1,2211,Eimeria sp.,protozoan,6,6,205,3,all,pools,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island, Mexico; Gulf of California; Southern California; New York Aquarium; Northern California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Northeast Pacific",1
2097,Scorpaenichthys marmoratus,fish,1,3017,Larus argentatus,bird,1,1,414,4,all,pools,"Mandarte Island, BC",4
2097,Scorpaenichthys marmoratus,fish,1,3019,Larus glaucescens,bird,1,1,392,6,all,pools,"Kopachuck State Park, WA",2
2097,Scorpaenichthys marmoratus,fish,1,3043,Egretta thula,bird,1,1,393,6,all,pools,"Tampa Bay, FL; Florida",2
2097,Scorpaenichthys marmoratus,fish,1,3047,Urile penicillatus,bird,1,1,415,3,all,pools,Northeast Pacific,1
2098,Sebastes carnatus,fish,1,11,Artedius fenestralis,fish,1,1,72; 355,6,all,pools,Central California,3
2098,Sebastes carnatus,fish,1,15,Clinocottus analis,fish,1,1,72,6,all,pools,"Central California; San Mateo Coast State Beaches, CA",2
2098,Sebastes carnatus,fish,1,420,Enteroctopus dofleini,octopus,4,1,436; 435,6,very low,pools,,4
2098,Sebastes carnatus,fish,1,660,Larus occidentalis,bird,1,1,"416, 418",4,all,pools,California,4
2098,Sebastes carnatus,fish,1,1183,Caligus hobsoni,copepod,1,7,205,3,all,pools,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island, Mexico; Gulf of California; Southern California; New York Aquarium; Northern California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Northeast Pacific",1
2098,Sebastes carnatus,fish,1,1193,Naobranchia occidentalis,copepod,1,7,205,3,all,pools,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island, Mexico; Gulf of California; Southern California; New York Aquarium; Northern California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Northeast Pacific",1
2098,Sebastes carnatus,fish,1,1264,Gnathia steveni,isopod,3,3,"427, 428",4,all,pools,,4
2098,Sebastes carnatus,fish,1,1745,Enteroctopus dofleini,octopus,1,1,435,6,very low,pools,,3
2098,Sebastes carnatus,fish,1,2078,Artedius lateralis,fish,1,1,72,6,all,pools,"Central California; San Mateo Coast State Beaches, CA",2
2098,Sebastes carnatus,fish,1,2093,Oligocottus rubellio,fish,1,1,72,6,all,pools,"Central California; San Mateo Coast State Beaches, CA",4
2098,Sebastes carnatus,fish,1,2094,Oligocottus snyderi,fish,1,1,72,6,all,pools,"Central California; San Mateo Coast State Beaches, CA",2
2098,Sebastes carnatus,fish,1,2095,Oligocottus spp.,fish,1,1,72,6,all,pools,"Central California; San Mateo Coast State Beaches, CA",3
2098,Sebastes carnatus,fish,1,2128,Microcotyle sebastis,monogene,1,7,205,3,all,pools,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island, Mexico; Gulf of California; Southern California; New York Aquarium; Northern California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Northeast Pacific",1
2098,Sebastes carnatus,fish,1,2147,Myxidium incurvatum,myxozoan,1,6,205,3,all,pools,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island, Mexico; Gulf of California; Southern California; New York Aquarium; Northern California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Northeast Pacific",1
2098,Sebastes carnatus,fish,1,2160,Littorellicola sebastodorum,trematode,1,6,205,3,all,pools,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island, Mexico; Gulf of California; Southern California; New York Aquarium; Northern California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Northeast Pacific",1
2098,Sebastes carnatus,fish,1,2167,Myxidium calcariferi,myxozoan,1,6,205,3,all,pools,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island, Mexico; Gulf of California; Southern California; New York Aquarium; Northern California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Northeast Pacific",1
2098,Sebastes carnatus,fish,1,2196,Ceratomyxa lovei,myxozoan,1,6,205,3,all,pools,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island, Mexico; Gulf of California; Southern California; New York Aquarium; Northern California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Northeast Pacific",1
2098,Sebastes carnatus,fish,1,2198,Ceratomyxa vepallida,myxozoan,1,6,205,3,all,pools,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island, Mexico; Gulf of California; Southern California; New York Aquarium; Northern California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Northeast Pacific",1
2098,Sebastes carnatus,fish,1,2285,Megalocotyle marginata,monogene,1,7,205,3,all,pools,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island, Mexico; Gulf of California; Southern California; New York Aquarium; Northern California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Northeast Pacific",1
2098,Sebastes carnatus,fish,1,3017,Larus argentatus,bird,1,1,414,4,all,pools,"Mandarte Island, BC",4
2098,Sebastes carnatus,fish,1,3019,Larus glaucescens,bird,1,1,392,6,all,pools,"Kopachuck State Park, WA",2
2098,Sebastes carnatus,fish,1,3043,Egretta thula,bird,1,1,393,6,all,pools,"Tampa Bay, FL; Florida",2
2098,Sebastes carnatus,fish,1,3047,Urile penicillatus,bird,1,1,415,6,all,pools,Northeast Pacific,1
2098,Sebastes carnatus,fish,1,3048,Nannopterum auritum,bird,1,1,415,6,all,pools,Northeast Pacific,1
2099,Sebastes melanops,fish,1,11,Artedius fenestralis,fish,1,1,72; 355,6,all,pools,Central California,3
2099,Sebastes melanops,fish,1,15,Clinocottus analis,fish,1,1,72,6,all,pools,"Central California; San Mateo Coast State Beaches, CA",2
2099,Sebastes melanops,fish,1,420,Enteroctopus dofleini,octopus,4,1,436; 435,6,very low,pools,,4
2099,Sebastes melanops,fish,1,660,Larus occidentalis,bird,1,1,"416, 418",4,all,pools,California,4
2099,Sebastes melanops,fish,1,1137,Chondracanthus pinguis,copepod,1,7,205,3,all,pools,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island, Mexico; Gulf of California; Southern California; New York Aquarium; Northern California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Northeast Pacific",1
2099,Sebastes melanops,fish,1,1192,Clavella parva,copepod,1,7,205,3,all,pools,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island, Mexico; Gulf of California; Southern California; New York Aquarium; Northern California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Northeast Pacific",1
2099,Sebastes melanops,fish,1,1264,Gnathia steveni,isopod,3,3,"427, 428",4,all,pools,,4
2099,Sebastes melanops,fish,1,1745,Enteroctopus dofleini,octopus,1,1,435,6,very low,pools,,3
2099,Sebastes melanops,fish,1,2078,Artedius lateralis,fish,1,1,72,6,all,pools,"Central California; San Mateo Coast State Beaches, CA",2
2099,Sebastes melanops,fish,1,2093,Oligocottus rubellio,fish,1,1,72,6,all,pools,"Central California; San Mateo Coast State Beaches, CA",4
2099,Sebastes melanops,fish,1,2094,Oligocottus snyderi,fish,1,1,72,6,all,pools,"Central California; San Mateo Coast State Beaches, CA",2
2099,Sebastes melanops,fish,1,2095,Oligocottus spp.,fish,1,1,72,6,all,pools,"Central California; San Mateo Coast State Beaches, CA",3
2099,Sebastes melanops,fish,1,2114,Tubulovesicula lindbergi,trematode,1,6,205,3,all,pools,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island, Mexico; Gulf of California; Southern California; New York Aquarium; Northern California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Northeast Pacific",1
2099,Sebastes melanops,fish,1,2115,Lecithaster gibbosus,trematode,1,6,205,3,all,pools,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island, Mexico; Gulf of California; Southern California; New York Aquarium; Northern California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Northeast Pacific",1
2099,Sebastes melanops,fish,1,2128,Microcotyle sebastis,monogene,1,7,205,3,all,pools,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island, Mexico; Gulf of California; Southern California; New York Aquarium; Northern California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Northeast Pacific",1
2099,Sebastes melanops,fish,1,2140,Prosorhynchus sp.,trematode,5,6,205,3,all,pools,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island, Mexico; Gulf of California; Southern California; New York Aquarium; Northern California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Northeast Pacific",1
2099,Sebastes melanops,fish,1,2141,Prosorhynchus sp.,trematode,1,6,205,3,all,pools,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island, Mexico; Gulf of California; Southern California; New York Aquarium; Northern California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Northeast Pacific",1
2099,Sebastes melanops,fish,1,2160,Littorellicola sebastodorum,trematode,1,6,205,3,all,pools,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island, Mexico; Gulf of California; Southern California; New York Aquarium; Northern California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Northeast Pacific",1
2099,Sebastes melanops,fish,1,2168,Janusion diminuta,leech,1,7,205,3,all,pools,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island, Mexico; Gulf of California; Southern California; New York Aquarium; Northern California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Northeast Pacific",1
2099,Sebastes melanops,fish,1,2169,Henneguya sebasta,myxozoan,1,6,205,3,all,pools,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island, Mexico; Gulf of California; Southern California; New York Aquarium; Northern California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Northeast Pacific",1
2099,Sebastes melanops,fish,1,2178,Chondracanthus sp.,copepod,1,7,205,3,all,pools,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island, Mexico; Gulf of California; Southern California; New York Aquarium; Northern California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Northeast Pacific",1
2099,Sebastes melanops,fish,1,2181,Chondracanthus deltoideus,copepod,1,7,205,3,all,pools,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island, Mexico; Gulf of California; Southern California; New York Aquarium; Northern California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Northeast Pacific",1
2099,Sebastes melanops,fish,1,2252,Parabrachiella robusta,copepod,1,7,205,3,all,pools,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island, Mexico; Gulf of California; Southern California; New York Aquarium; Northern California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Northeast Pacific",1
2099,Sebastes melanops,fish,1,2256,Opechona parvasoma,trematode,1,6,205,3,all,pools,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island, Mexico; Gulf of California; Southern California; New York Aquarium; Northern California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Northeast Pacific",1
2099,Sebastes melanops,fish,1,2260,Ostreobdella papillata,leech,1,7,205,3,all,pools,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island, Mexico; Gulf of California; Southern California; New York Aquarium; Northern California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Northeast Pacific",1
2099,Sebastes melanops,fish,1,2285,Megalocotyle marginata,monogene,1,7,205,3,all,pools,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island, Mexico; Gulf of California; Southern California; New York Aquarium; Northern California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Northeast Pacific",1
2099,Sebastes melanops,fish,1,2362,Aporocotyle macfarlani,trematode,1,6,205,3,all,pools,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island, Mexico; Gulf of California; Southern California; New York Aquarium; Northern California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Northeast Pacific",1
2099,Sebastes melanops,fish,1,3017,Larus argentatus,bird,1,1,414,4,all,pools,"Mandarte Island, BC",4
2099,Sebastes melanops,fish,1,3019,Larus glaucescens,bird,1,1,392,6,all,pools,"Kopachuck State Park, WA",2
2099,Sebastes melanops,fish,1,3043,Egretta thula,bird,1,1,393,6,all,pools,"Tampa Bay, FL; Florida",2
2099,Sebastes melanops,fish,1,3047,Urile penicillatus,bird,1,1,415,6,all,pools,Northeast Pacific,1
2099,Sebastes melanops,fish,1,3048,Nannopterum auritum,bird,1,1,415,6,all,pools,Northeast Pacific,1
2100,Sebastes miniatus,fish,1,11,Artedius fenestralis,fish,1,1,72; 355,6,all,pools,Central California,3
2100,Sebastes miniatus,fish,1,15,Clinocottus analis,fish,1,1,72,6,all,pools,"Central California; San Mateo Coast State Beaches, CA",2
2100,Sebastes miniatus,fish,1,420,Enteroctopus dofleini,octopus,4,1,436; 435,6,very low,pools,,4
2100,Sebastes miniatus,fish,1,660,Larus occidentalis,bird,1,1,"416, 418",4,all,pools,California,4
2100,Sebastes miniatus,fish,1,1193,Naobranchia occidentalis,copepod,1,7,205,3,all,pools,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island, Mexico; Gulf of California; Southern California; New York Aquarium; Northern California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Northeast Pacific",1
2100,Sebastes miniatus,fish,1,1264,Gnathia steveni,isopod,3,3,"427, 428",4,all,pools,,4
2100,Sebastes miniatus,fish,1,1745,Enteroctopus dofleini,octopus,1,1,435,6,very low,pools,,3
2100,Sebastes miniatus,fish,1,2078,Artedius lateralis,fish,1,1,72,6,all,pools,"Central California; San Mateo Coast State Beaches, CA",2
2100,Sebastes miniatus,fish,1,2093,Oligocottus rubellio,fish,1,1,72,6,all,pools,"Central California; San Mateo Coast State Beaches, CA",4
2100,Sebastes miniatus,fish,1,2094,Oligocottus snyderi,fish,1,1,72,6,all,pools,"Central California; San Mateo Coast State Beaches, CA",2
2100,Sebastes miniatus,fish,1,2095,Oligocottus spp.,fish,1,1,72,6,all,pools,"Central California; San Mateo Coast State Beaches, CA",3
2100,Sebastes miniatus,fish,1,2118,Bothriocephalus scorpii,cestode,1,6,205,3,all,pools,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island, Mexico; Gulf of California; Southern California; New York Aquarium; Northern California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Northeast Pacific",1
2100,Sebastes miniatus,fish,1,2119,Anisakis sp.,nematode,5,6,205,3,all,pools,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island, Mexico; Gulf of California; Southern California; New York Aquarium; Northern California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Northeast Pacific",1
2100,Sebastes miniatus,fish,1,2128,Microcotyle sebastis,monogene,1,7,205,3,all,pools,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island, Mexico; Gulf of California; Southern California; New York Aquarium; Northern California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Northeast Pacific",1
2100,Sebastes miniatus,fish,1,2142,Phocanema sp.,nematode,5,6,205,3,all,pools,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island, Mexico; Gulf of California; Southern California; New York Aquarium; Northern California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Northeast Pacific",1
2100,Sebastes miniatus,fish,1,2167,Myxidium calcariferi,myxozoan,1,6,205,3,all,pools,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island, Mexico; Gulf of California; Southern California; New York Aquarium; Northern California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Northeast Pacific",1
2100,Sebastes miniatus,fish,1,2169,Henneguya sebasta,myxozoan,1,6,205,3,all,pools,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island, Mexico; Gulf of California; Southern California; New York Aquarium; Northern California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Northeast Pacific",1
2100,Sebastes miniatus,fish,1,3017,Larus argentatus,bird,1,1,414,4,all,pools,"Mandarte Island, BC",4
2100,Sebastes miniatus,fish,1,3019,Larus glaucescens,bird,1,1,392,6,all,pools,"Kopachuck State Park, WA",2
2100,Sebastes miniatus,fish,1,3043,Egretta thula,bird,1,1,393,6,all,pools,"Tampa Bay, FL; Florida",2
2100,Sebastes miniatus,fish,1,3047,Urile penicillatus,bird,1,1,415,6,all,pools,Northeast Pacific,1
2100,Sebastes miniatus,fish,1,3048,Nannopterum auritum,bird,1,1,415,6,all,pools,Northeast Pacific,1
2102,Xiphister atropurpureus,fish,1,660,Larus occidentalis,bird,1,1,418,4,all,pools,"California; Alcatraz Island, CA; East Anacapa Island, CA; Moss Landing, CA; Southeast Farallon Islands, CA; Santa Barbara Island, CA",4
2102,Xiphister atropurpureus,fish,1,717,Ardea herodias,bird,1,1,379,6,all,pools,"British Columbia; Strait of Georgia, BC",3
2102,Xiphister atropurpureus,fish,1,733,Lepeophtheirus parviventris,copepod,1,7,205,3,all,pools,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island, Mexico; Gulf of California; Southern California; New York Aquarium; Northern California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Northeast Pacific",1
2102,Xiphister atropurpureus,fish,1,762,Podocotyle reflexa,trematode,1,6,205,3,all,pools,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island, Mexico; Gulf of California; Southern California; New York Aquarium; Northern California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Northeast Pacific",1
2102,Xiphister atropurpureus,fish,1,1137,Chondracanthus pinguis,copepod,1,7,205,3,all,pools,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island, Mexico; Gulf of California; Southern California; New York Aquarium; Northern California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Northeast Pacific",1
2102,Xiphister atropurpureus,fish,1,1264,Gnathia steveni,isopod,3,3,"427, 428",4,all,pools,,4
2102,Xiphister atropurpureus,fish,1,2113,Podocotyle californica,trematode,1,6,205,3,all,pools,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island, Mexico; Gulf of California; Southern California; New York Aquarium; Northern California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Northeast Pacific",1
2102,Xiphister atropurpureus,fish,1,2126,Podocotyle atomon,trematode,1,6,205,3,all,pools,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island, Mexico; Gulf of California; Southern California; New York Aquarium; Northern California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Northeast Pacific",1
2102,Xiphister atropurpureus,fish,1,2163,Clavinema mariae,nematode,1,6,205,3,all,pools,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island, Mexico; Gulf of California; Southern California; New York Aquarium; Northern California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Northeast Pacific",1
2102,Xiphister atropurpureus,fish,1,3017,Larus argentatus,bird,1,1,414,4,all,pools,"Mandarte Island, BC",4
2102,Xiphister atropurpureus,fish,1,3019,Larus glaucescens,bird,1,1,392,6,all,pools,"Kopachuck State Park, WA",2
2102,Xiphister atropurpureus,fish,1,3043,Egretta thula,bird,1,1,393,6,all,pools,"Tampa Bay, FL; Florida",2
2103,Xiphister mucosus,fish,1,660,Larus occidentalis,bird,1,1,418,4,all,pools,"California; Alcatraz Island, CA; East Anacapa Island, CA; Moss Landing, CA; Southeast Farallon Islands, CA; Santa Barbara Island, CA",4
2103,Xiphister mucosus,fish,1,717,Ardea herodias,bird,1,1,379,6,all,pools,"British Columbia; Strait of Georgia, BC",3
2103,Xiphister mucosus,fish,1,1264,Gnathia steveni,isopod,3,3,"427, 428",4,all,pools,,4
2103,Xiphister mucosus,fish,1,2113,Podocotyle californica,trematode,1,6,205,3,all,pools,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island, Mexico; Gulf of California; Southern California; New York Aquarium; Northern California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Northeast Pacific",1
2103,Xiphister mucosus,fish,1,3017,Larus argentatus,bird,1,1,414,4,all,pools,"Mandarte Island, BC",4
2103,Xiphister mucosus,fish,1,3019,Larus glaucescens,bird,1,1,392,6,all,pools,"Kopachuck State Park, WA",2
2103,Xiphister mucosus,fish,1,3043,Egretta thula,bird,1,1,393,6,all,pools,"Tampa Bay, FL; Florida",2
2105,Trichodina jadranica,ciliate,1,15,Clinocottus analis,fish,1,7,76,3,all,pools,"Baja CA, Mexico",2
2109,Pseudodelphis oligocotti,fish,1,660,Larus occidentalis,bird,1,1,418,4,all,pools,"California; Alcatraz Island, CA; East Anacapa Island, CA; Moss Landing, CA; Southeast Farallon Islands, CA; Santa Barbara Island, CA",4
2109,Pseudodelphis oligocotti,fish,1,1264,Gnathia steveni,isopod,3,3,"427, 428",4,all,pools,,4
2109,Pseudodelphis oligocotti,fish,1,3017,Larus argentatus,bird,1,1,414,4,all,pools,"Mandarte Island, BC",4
2109,Pseudodelphis oligocotti,fish,1,3019,Larus glaucescens,bird,1,1,392,6,all,pools,"Kopachuck State Park, WA",2
2109,Pseudodelphis oligocotti,fish,1,3043,Egretta thula,bird,1,1,393,6,all,pools,"Tampa Bay, FL; Florida",2
2116,Hyperia medusarum,amphipod,1,562,Cancer gracilis,true crab,1,1,248,3,all,pools,"Victoria, British Columbia",2
2116,Hyperia medusarum,amphipod,1,995,Cancer gracilis,true crab,4,1,248,3,all,pools,"Victoria, British Columbia",2
2116,Hyperia medusarum,amphipod,1,996,Cancer gracilis,true crab,3,1,248,3,all,pools,"Victoria, British Columbia",2
2116,Hyperia medusarum,amphipod,1,3023,Arenaria melanocephala,bird,1,1,399,6,all,pools,"Seal Rock, OR",2
2116,Hyperia medusarum,amphipod,1,3027,Calidris alpina,bird,1,1,404,6,all,pools,"Bolinas Lagoon, CA",1
2127,Nerocila californica,isopod,1,3018,Larus brachyrynchus,bird,1,1,407,6,all,both,"Active Pass, BC",2
2134,Sterna elegans,bird,1,3017,Larus argentatus,bird,1,1,"375, 376",6,all,both,Sanak Archipelago,3
2149,Echinorhynchus gadi,acanthocephalan,1,14,Leptocottus armatus,fish,1,7,147,3,all,pools,"Oregon, USA; Oregon Institute of Marine Biology at Charleston, OR",2
2291,Zostera sp.,angiosperm,1,9,Triakis semifasciata,shark,1,1,101,3,"low, all",pools,"Elkhorn Slough, Monterey Bay, CA; California",1
2291,Zostera sp.,angiosperm,1,169,Strongylocentrotus franciscanus,urchin,1,1,436; 435,4,very low,both,,4
2291,Zostera sp.,angiosperm,1,200,Lottia fenestrata,limpet,1,1,436; 435,4,middle,both,,4
2291,Zostera sp.,angiosperm,1,206,Lottia strigatella,limpet,1,1,436; 435,4,middle,both,,4
2291,Zostera sp.,angiosperm,1,209,Lottia persona,limpet,1,1,436; 435,4,high,both,,4
2291,Zostera sp.,angiosperm,1,240,Tegula eiseni,snail,1,1,436; 435,4,all,both,,4
2291,Zostera sp.,angiosperm,1,245,Homalopoma luridum,snail,1,1,436; 435,4,middle,both,,4
2291,Zostera sp.,angiosperm,1,246,Lacuna marmorata,snail,1,3,436; 435,3,low,pools,,2
2291,Zostera sp.,angiosperm,1,252,Bittium eschrichtii,snail,1,3,436,4,low,both,,4
2291,Zostera sp.,angiosperm,1,300,Aplysia californica,sea hare,1,3,436,3,low,pools,,2
2291,Zostera sp.,angiosperm,1,477,Exosphaeroma amplicauda,isopod,1,1,436; 435,4,all,both,,4
2291,Zostera sp.,angiosperm,1,478,Exosphaeroma octoncum,isopod,1,1,436; 435,4,low,both,,4
2291,Zostera sp.,angiosperm,1,479,Exosphaeroma rhomburum,isopod,1,1,436; 435,4,low,both,,4
2291,Zostera sp.,angiosperm,1,480,Paracerceis cordata,isopod,1,3,297,3,low,both,"Bodega Harbor, CA",1
2291,Zostera sp.,angiosperm,1,482,Paracerceis gilliana,isopod,1,3,436,4,low,pools,,4
2291,Zostera sp.,angiosperm,1,491,Idotea montereyensis,isopod,1,3,436; 435,4,all,both,,4
2291,Zostera sp.,angiosperm,1,501,Ampithoe plumulosa,gammarid,1,1,436; 435,4,low,both,,4
2291,Zostera sp.,angiosperm,1,506,Caprella sp.,caprellid,1,1,436; 435,4,all,both,,4
