intials,consumerNum,consumerName,consumerCat,consumerStage,resourceNum,resourceName,resourceCat,resourceStage,interaction.type,confidence,justification,incl.code,ref_num,zone,pools_exposed,epibiota_consumed,notes,link.ID,date_added
ZZ_coded,194,Diodora arnoldi,limpet,1,2325,drift algae,algae,1,1,4,4,,NA,very low,both,yes, ,,18-Apr-2024
ZZ_coded,194,Diodora arnoldi,limpet,1,759,macroalgae,algae,1,1,4,4,,NA,very low,both,yes, ,,18-Apr-2024
ZZ_coded,194,Diodora arnoldi,limpet,1,608,Phyllospadix scouleri,angiosperm,1,1,4,4,,NA,very low,both,yes, ,,18-Apr-2024
ZZ_coded,194,Diodora arnoldi,limpet,1,607,Phyllospadix torreyi,angiosperm,1,1,4,4,,NA,very low,both,yes, ,,18-Apr-2024
ZZ_coded,194,Diodora arnoldi,limpet,1,2291,Zostera sp.,angiosperm,1,1,4,4,,NA,very low,both,yes, ,,18-Apr-2024
ZZ_coded,194,Diodora arnoldi,limpet,1,2323,coralline algae,coralline algae,1,1,4,4,,NA,very low,both,yes, ,,18-Apr-2024
ZZ_coded,194,Diodora arnoldi,limpet,1,2324,epiphytic diatoms,microalgae,1,1,4,4,,NA,very low,both,yes, ,,18-Apr-2024
ZZ_coded,194,Diodora arnoldi,limpet,1,2322,cyanobacteria,microorganism,1,1,4,4,,NA,very low,both,yes, ,,18-Apr-2024
ZZ_coded,194,Diodora arnoldi,limpet,1,602,benthic diatoms,microalgae,1,1,4,4,,NA,very low,both,yes, ,,18-Apr-2024
ZZ_coded,1878,Littorina plena,limpet,1,2325,drift algae,algae,1,1,4,4,,NA,all,both,yes, ,,18-Apr-2024
ZZ_coded,1878,Littorina plena,limpet,1,759,macroalgae,algae,1,1,4,4,,NA,all,both,yes, ,,18-Apr-2024
ZZ_coded,1878,Littorina plena,limpet,1,608,Phyllospadix scouleri,angiosperm,1,1,4,4,,NA,all,both,yes, ,,18-Apr-2024
ZZ_coded,1878,Littorina plena,limpet,1,607,Phyllospadix torreyi,angiosperm,1,1,4,4,,NA,all,both,yes, ,,18-Apr-2024
ZZ_coded,1878,Littorina plena,limpet,1,2291,Zostera sp.,angiosperm,1,1,4,4,,NA,all,both,yes, ,,18-Apr-2024
ZZ_coded,1878,Littorina plena,limpet,1,2323,coralline algae,coralline algae,1,1,4,4,,NA,all,both,yes, ,,18-Apr-2024
ZZ_coded,1878,Littorina plena,limpet,1,2324,epiphytic diatoms,microalgae,1,1,4,4,,NA,all,both,yes, ,,18-Apr-2024
ZZ_coded,1878,Littorina plena,limpet,1,2322,cyanobacteria,microorganism,1,1,4,4,,NA,all,both,yes, ,,18-Apr-2024
ZZ_coded,1878,Littorina plena,limpet,1,602,benthic diatoms,microalgae,1,1,4,4,,NA,all,both,yes, ,,18-Apr-2024
ZZ_coded,1876,Lottia digitalis situs,limpet,1,2325,drift algae,algae,1,1,4,4,,NA,all,both,yes, ,,18-Apr-2024
ZZ_coded,1876,Lottia digitalis situs,limpet,1,759,macroalgae,algae,1,1,4,4,,NA,all,both,yes, ,,18-Apr-2024
ZZ_coded,1876,Lottia digitalis situs,limpet,1,608,Phyllospadix scouleri,angiosperm,1,1,4,4,,NA,all,both,yes, ,,18-Apr-2024
ZZ_coded,1876,Lottia digitalis situs,limpet,1,607,Phyllospadix torreyi,angiosperm,1,1,4,4,,NA,all,both,yes, ,,18-Apr-2024
ZZ_coded,1876,Lottia digitalis situs,limpet,1,2291,Zostera sp.,angiosperm,1,1,4,4,,NA,all,both,yes, ,,18-Apr-2024
ZZ_coded,1876,Lottia digitalis situs,limpet,1,2323,coralline algae,coralline algae,1,1,4,4,,NA,all,both,yes, ,,18-Apr-2024
ZZ_coded,1876,Lottia digitalis situs,limpet,1,2324,epiphytic diatoms,microalgae,1,1,4,4,,NA,all,both,yes, ,,18-Apr-2024
ZZ_coded,1876,Lottia digitalis situs,limpet,1,2322,cyanobacteria,microorganism,1,1,4,4,,NA,all,both,yes, ,,18-Apr-2024
ZZ_coded,1876,Lottia digitalis situs,limpet,1,602,benthic diatoms,microalgae,1,1,4,4,,NA,all,both,yes, ,,18-Apr-2024
ZZ_coded,1881,Runcina macfarlandi,limpet,1,2325,drift algae,algae,1,1,4,4,,NA,high,both,yes, ,,18-Apr-2024
ZZ_coded,1881,Runcina macfarlandi,limpet,1,759,macroalgae,algae,1,1,4,4,,NA,high,both,yes, ,,18-Apr-2024
ZZ_coded,1881,Runcina macfarlandi,limpet,1,608,Phyllospadix scouleri,angiosperm,1,1,4,4,,NA,high,both,yes, ,,18-Apr-2024
ZZ_coded,1881,Runcina macfarlandi,limpet,1,607,Phyllospadix torreyi,angiosperm,1,1,4,4,,NA,high,both,yes, ,,18-Apr-2024
ZZ_coded,1881,Runcina macfarlandi,limpet,1,2291,Zostera sp.,angiosperm,1,1,4,4,,NA,high,both,yes, ,,18-Apr-2024
ZZ_coded,1881,Runcina macfarlandi,limpet,1,2323,coralline algae,coralline algae,1,1,4,4,,NA,high,both,yes, ,,18-Apr-2024
ZZ_coded,1881,Runcina macfarlandi,limpet,1,2324,epiphytic diatoms,microalgae,1,1,4,4,,NA,high,both,yes, ,,18-Apr-2024
ZZ_coded,1881,Runcina macfarlandi,limpet,1,2322,cyanobacteria,microorganism,1,1,4,4,,NA,high,both,yes, ,,18-Apr-2024
ZZ_coded,1881,Runcina macfarlandi,limpet,1,602,benthic diatoms,microalgae,1,1,4,4,,NA,high,both,yes, ,,18-Apr-2024
ZZ_coded,1875,Williamia peltoides,limpet,1,2325,drift algae,algae,1,1,4,4,,NA,low,both,yes, ,,18-Apr-2024
ZZ_coded,1875,Williamia peltoides,limpet,1,759,macroalgae,algae,1,1,4,4,,NA,low,both,yes, ,,18-Apr-2024
ZZ_coded,1875,Williamia peltoides,limpet,1,608,Phyllospadix scouleri,angiosperm,1,1,4,4,,NA,low,both,yes, ,,18-Apr-2024
ZZ_coded,1875,Williamia peltoides,limpet,1,607,Phyllospadix torreyi,angiosperm,1,1,4,4,,NA,low,both,yes, ,,18-Apr-2024
ZZ_coded,1875,Williamia peltoides,limpet,1,2291,Zostera sp.,angiosperm,1,1,4,4,,NA,low,both,yes, ,,18-Apr-2024
ZZ_coded,1875,Williamia peltoides,limpet,1,2323,coralline algae,coralline algae,1,1,4,4,,NA,low,both,yes, ,,18-Apr-2024
ZZ_coded,1875,Williamia peltoides,limpet,1,2324,epiphytic diatoms,microalgae,1,1,4,4,,NA,low,both,yes, ,,18-Apr-2024
ZZ_coded,1875,Williamia peltoides,limpet,1,2322,cyanobacteria,microorganism,1,1,4,4,,NA,low,both,yes, ,,18-Apr-2024
ZZ_coded,1875,Williamia peltoides,limpet,1,602,benthic diatoms,microalgae,1,1,4,4,,NA,low,both,yes, ,,18-Apr-2024
ZZ_coded,1458,Ameronothroiid mites,mite,1,2325,drift algae,algae,1,1,4,4,,NA,high,both,yes, ,,18-Apr-2024
ZZ_coded,1458,Ameronothroiid mites,mite,1,759,macroalgae,algae,1,1,4,4,,NA,high,both,yes, ,,18-Apr-2024
ZZ_coded,1458,Ameronothroiid mites,mite,1,608,Phyllospadix scouleri,angiosperm,1,1,4,4,,NA,high,both,yes, ,,18-Apr-2024
ZZ_coded,1458,Ameronothroiid mites,mite,1,607,Phyllospadix torreyi,angiosperm,1,1,4,4,,NA,high,both,yes, ,,18-Apr-2024
ZZ_coded,1458,Ameronothroiid mites,mite,1,2291,Zostera sp.,angiosperm,1,1,4,4,,NA,high,both,yes, ,,18-Apr-2024
ZZ_coded,1458,Ameronothroiid mites,mite,1,2323,coralline algae,coralline algae,1,1,4,4,,NA,high,both,yes, ,,18-Apr-2024
ZZ_coded,1458,Ameronothroiid mites,mite,1,2324,epiphytic diatoms,microalgae,1,1,4,4,,NA,high,both,yes, ,,18-Apr-2024
ZZ_coded,1458,Ameronothroiid mites,mite,1,2322,cyanobacteria,microorganism,1,1,4,4,,NA,high,both,yes, ,,18-Apr-2024
ZZ_coded,1458,Ameronothroiid mites,mite,1,602,benthic diatoms,microalgae,1,1,4,4,,NA,high,both,yes, ,,18-Apr-2024
ZZ_coded,240,Tegula eiseni,snail,1,2325,drift algae,algae,1,1,4,4,,NA,NA,both,yes, ,,18-Apr-2024
ZZ_coded,240,Tegula eiseni,snail,1,759,macroalgae,algae,1,1,4,4,,NA,NA,both,yes, ,,18-Apr-2024
ZZ_coded,240,Tegula eiseni,snail,1,608,Phyllospadix scouleri,angiosperm,1,1,4,4,,NA,NA,both,yes, ,,18-Apr-2024
ZZ_coded,240,Tegula eiseni,snail,1,607,Phyllospadix torreyi,angiosperm,1,1,4,4,,NA,NA,both,yes, ,,18-Apr-2024
ZZ_coded,240,Tegula eiseni,snail,1,2291,Zostera sp.,angiosperm,1,1,4,4,,NA,NA,both,yes, ,,18-Apr-2024
ZZ_coded,240,Tegula eiseni,snail,1,2323,coralline algae,coralline algae,1,1,4,4,,NA,NA,both,yes, ,,18-Apr-2024
ZZ_coded,240,Tegula eiseni,snail,1,2324,epiphytic diatoms,microalgae,1,1,4,4,,NA,NA,both,yes, ,,18-Apr-2024
ZZ_coded,240,Tegula eiseni,snail,1,2322,cyanobacteria,microorganism,1,1,4,4,,NA,NA,both,yes, ,,18-Apr-2024
ZZ_coded,240,Tegula eiseni,snail,1,602,benthic diatoms,microalgae,1,1,4,4,,NA,NA,both,yes, ,,18-Apr-2024
ZZ_coded,245,Homalopoma luridum,topsnail,1,2325,drift algae,algae,1,1,4,4,,NA,middle to low,both,yes, ,,18-Apr-2024
ZZ_coded,245,Homalopoma luridum,topsnail,1,759,macroalgae,algae,1,1,4,4,,NA,middle to low,both,yes, ,,18-Apr-2024
ZZ_coded,245,Homalopoma luridum,topsnail,1,608,Phyllospadix scouleri,angiosperm,1,1,4,4,,NA,middle to low,both,yes, ,,18-Apr-2024
ZZ_coded,245,Homalopoma luridum,topsnail,1,607,Phyllospadix torreyi,angiosperm,1,1,4,4,,NA,middle to low,both,yes, ,,18-Apr-2024
ZZ_coded,245,Homalopoma luridum,topsnail,1,2291,Zostera sp.,angiosperm,1,1,4,4,,NA,middle to low,both,yes, ,,18-Apr-2024
ZZ_coded,245,Homalopoma luridum,topsnail,1,2323,coralline algae,coralline algae,1,1,4,4,,NA,middle to low,both,yes, ,,18-Apr-2024
ZZ_coded,245,Homalopoma luridum,topsnail,1,2324,epiphytic diatoms,microalgae,1,1,4,4,,NA,middle to low,both,yes, ,,18-Apr-2024
ZZ_coded,245,Homalopoma luridum,topsnail,1,2322,cyanobacteria,microorganism,1,1,4,4,,NA,middle to low,both,yes, ,,18-Apr-2024
ZZ_coded,245,Homalopoma luridum,topsnail,1,602,benthic diatoms,microalgae,1,1,4,4,,NA,middle to low,both,yes, ,,18-Apr-2024
ZZ_coded,537,Epialtoides hiltoni,true crab,1,2325,drift algae,algae,1,1,4,4,,NA,low,both,yes, ,,18-Apr-2024
ZZ_coded,537,Epialtoides hiltoni,true crab,1,759,macroalgae,algae,1,1,4,4,,NA,low,both,yes, ,,18-Apr-2024
ZZ_coded,537,Epialtoides hiltoni,true crab,1,608,Phyllospadix scouleri,angiosperm,1,1,4,4,,NA,low,both,yes, ,,18-Apr-2024
ZZ_coded,537,Epialtoides hiltoni,true crab,1,607,Phyllospadix torreyi,angiosperm,1,1,4,4,,NA,low,both,yes, ,,18-Apr-2024
ZZ_coded,537,Epialtoides hiltoni,true crab,1,2291,Zostera sp.,angiosperm,1,1,4,4,,NA,low,both,yes, ,,18-Apr-2024
ZZ_coded,537,Epialtoides hiltoni,true crab,1,2323,coralline algae,coralline algae,1,1,4,4,,NA,low,both,yes, ,,18-Apr-2024
ZZ_coded,537,Epialtoides hiltoni,true crab,1,2324,epiphytic diatoms,microalgae,1,1,4,4,,NA,low,both,yes, ,,18-Apr-2024
ZZ_coded,537,Epialtoides hiltoni,true crab,1,2322,cyanobacteria,microorganism,1,1,4,4,,NA,low,both,yes, ,,18-Apr-2024
ZZ_coded,537,Epialtoides hiltoni,true crab,1,602,benthic diatoms,microalgae,1,1,4,4,,NA,low,both,yes, ,,18-Apr-2024
ZZ_coded,200,Lottia fenestrata,true limpet,1,2325,drift algae,algae,1,1,4,4,,NA,middle to low,both,yes, ,,18-Apr-2024
ZZ_coded,200,Lottia fenestrata,true limpet,1,759,macroalgae,algae,1,1,4,4,,NA,middle to low,both,yes, ,,18-Apr-2024
ZZ_coded,200,Lottia fenestrata,true limpet,1,608,Phyllospadix scouleri,angiosperm,1,1,4,4,,NA,middle to low,both,yes, ,,18-Apr-2024
ZZ_coded,200,Lottia fenestrata,true limpet,1,607,Phyllospadix torreyi,angiosperm,1,1,4,4,,NA,middle to low,both,yes, ,,18-Apr-2024
ZZ_coded,200,Lottia fenestrata,true limpet,1,2291,Zostera sp.,angiosperm,1,1,4,4,,NA,middle to low,both,yes, ,,18-Apr-2024
ZZ_coded,200,Lottia fenestrata,true limpet,1,2323,coralline algae,coralline algae,1,1,4,4,,NA,middle to low,both,yes, ,,18-Apr-2024
ZZ_coded,200,Lottia fenestrata,true limpet,1,2324,epiphytic diatoms,microalgae,1,1,4,4,,NA,middle to low,both,yes, ,,18-Apr-2024
ZZ_coded,200,Lottia fenestrata,true limpet,1,2322,cyanobacteria,microorganism,1,1,4,4,,NA,middle to low,both,yes, ,,18-Apr-2024
ZZ_coded,200,Lottia fenestrata,true limpet,1,602,benthic diatoms,microalgae,1,1,4,4,,NA,middle to low,both,yes, ,,18-Apr-2024
ZZ_coded,209,Lottia persona,true limpet,1,2325,drift algae,algae,1,1,4,4,,NA,high to middle,both,yes, ,,18-Apr-2024
ZZ_coded,209,Lottia persona,true limpet,1,759,macroalgae,algae,1,1,4,4,,NA,high to middle,both,yes, ,,18-Apr-2024
ZZ_coded,209,Lottia persona,true limpet,1,608,Phyllospadix scouleri,angiosperm,1,1,4,4,,NA,high to middle,both,yes, ,,18-Apr-2024
ZZ_coded,209,Lottia persona,true limpet,1,607,Phyllospadix torreyi,angiosperm,1,1,4,4,,NA,high to middle,both,yes, ,,18-Apr-2024
ZZ_coded,209,Lottia persona,true limpet,1,2291,Zostera sp.,angiosperm,1,1,4,4,,NA,high to middle,both,yes, ,,18-Apr-2024
ZZ_coded,209,Lottia persona,true limpet,1,2323,coralline algae,coralline algae,1,1,4,4,,NA,high to middle,both,yes, ,,18-Apr-2024
ZZ_coded,209,Lottia persona,true limpet,1,2324,epiphytic diatoms,microalgae,1,1,4,4,,NA,high to middle,both,yes, ,,18-Apr-2024
ZZ_coded,209,Lottia persona,true limpet,1,2322,cyanobacteria,microorganism,1,1,4,4,,NA,high to middle,both,yes, ,,18-Apr-2024
ZZ_coded,209,Lottia persona,true limpet,1,602,benthic diatoms,microalgae,1,1,4,4,,NA,high to middle,both,yes, ,,18-Apr-2024
ZZ_coded,206,Lottia strigatella,true limpet,1,2325,drift algae,algae,1,1,4,4,,NA,middle to low,both,yes, ,,18-Apr-2024
ZZ_coded,206,Lottia strigatella,true limpet,1,759,macroalgae,algae,1,1,4,4,,NA,middle to low,both,yes, ,,18-Apr-2024
ZZ_coded,206,Lottia strigatella,true limpet,1,608,Phyllospadix scouleri,angiosperm,1,1,4,4,,NA,middle to low,both,yes, ,,18-Apr-2024
ZZ_coded,206,Lottia strigatella,true limpet,1,607,Phyllospadix torreyi,angiosperm,1,1,4,4,,NA,middle to low,both,yes, ,,18-Apr-2024
ZZ_coded,206,Lottia strigatella,true limpet,1,2291,Zostera sp.,angiosperm,1,1,4,4,,NA,middle to low,both,yes, ,,18-Apr-2024
ZZ_coded,206,Lottia strigatella,true limpet,1,2323,coralline algae,coralline algae,1,1,4,4,,NA,middle to low,both,yes, ,,18-Apr-2024
ZZ_coded,206,Lottia strigatella,true limpet,1,2324,epiphytic diatoms,microalgae,1,1,4,4,,NA,middle to low,both,yes, ,,18-Apr-2024
ZZ_coded,206,Lottia strigatella,true limpet,1,2322,cyanobacteria,microorganism,1,1,4,4,,NA,middle to low,both,yes, ,,18-Apr-2024
ZZ_coded,206,Lottia strigatella,true limpet,1,602,benthic diatoms,microalgae,1,1,4,4,,NA,middle to low,both,yes, ,,18-Apr-2024
ZZ_coded,169,Strongylocentrotus franciscanus,urchin,1,2325,drift algae,algae,1,1,4,4,,NA,very low,both,yes, ,,18-Apr-2024
ZZ_coded,169,Strongylocentrotus franciscanus,urchin,1,759,macroalgae,algae,1,1,4,4,,NA,very low,both,yes, ,,18-Apr-2024
ZZ_coded,169,Strongylocentrotus franciscanus,urchin,1,608,Phyllospadix scouleri,angiosperm,1,1,4,4,,NA,very low,both,yes, ,,18-Apr-2024
ZZ_coded,169,Strongylocentrotus franciscanus,urchin,1,607,Phyllospadix torreyi,angiosperm,1,1,4,4,,NA,very low,both,yes, ,,18-Apr-2024
ZZ_coded,169,Strongylocentrotus franciscanus,urchin,1,2291,Zostera sp.,angiosperm,1,1,4,4,,NA,very low,both,yes, ,,18-Apr-2024
ZZ_coded,169,Strongylocentrotus franciscanus,urchin,1,2323,coralline algae,coralline algae,1,1,4,4,,NA,very low,both,yes, ,,18-Apr-2024
ZZ_coded,169,Strongylocentrotus franciscanus,urchin,1,2324,epiphytic diatoms,microalgae,1,1,4,4,,NA,very low,both,yes, ,,18-Apr-2024
ZZ_coded,169,Strongylocentrotus franciscanus,urchin,1,2322,cyanobacteria,microorganism,1,1,4,4,,NA,very low,both,yes, ,,18-Apr-2024
ZZ_coded,169,Strongylocentrotus franciscanus,urchin,1,602,benthic diatoms,microalgae,1,1,4,4,,NA,very low,both,yes, ,,18-Apr-2024
ZZ_coded,1475,Sarcophagid flies,insect,1,750,Carrion,dead stuff,NA,1,1,3,,Light & Smith,all,pools,yes, ,,22-Apr-2024
ZZ_coded,1475,Sarcophagid flies,insect,1,749,Detritus,dead stuff,NA,1,1,3,,Light & Smith,all,pools,yes, ,,22-Apr-2024
ZZ_coded,1475,Sarcophagid flies,insect,1,752,Mulm,dead stuff,NA,1,1,3,,Light & Smith,all,pools,yes, ,,22-Apr-2024
ZZ_coded,1475,Sarcophagid flies,insect,1,751,Wrack,dead stuff,NA,1,1,3,,Light & Smith,all,pools,yes, ,,22-Apr-2024
ZZ_coded,1475,Sarcophagid flies,insect,1,2374,fecal pellets,dead stuff,NA,1,1,3,,Light & Smith,all,pools,yes, ,,22-Apr-2024
ZZ_coded,1559,Nereiphylla castanea,polychaete,1,750,Carrion,dead stuff,NA,1,1,3,,Light & Smith,all,pools,yes, ,,22-Apr-2024
ZZ_coded,1559,Nereiphylla castanea,polychaete,1,749,Detritus,dead stuff,NA,1,1,3,,Light & Smith,all,pools,yes, ,,22-Apr-2024
ZZ_coded,1559,Nereiphylla castanea,polychaete,1,752,Mulm,dead stuff,NA,1,1,3,,Light & Smith,all,pools,yes, ,,22-Apr-2024
ZZ_coded,1559,Nereiphylla castanea,polychaete,1,751,Wrack,dead stuff,NA,1,1,3,,Light & Smith,all,pools,yes, ,,22-Apr-2024
ZZ_coded,1559,Nereiphylla castanea,polychaete,1,2374,fecal pellets,dead stuff,NA,1,1,3,,Light & Smith,all,pools,yes, ,,22-Apr-2024
ZZ_coded,293,Callianax biplicata,snail,1,750,Carrion,dead stuff,NA,1,1,3,,"Morris, Abbott, & Haderlie",low,pools,yes, ,,22-Apr-2024
ZZ_coded,293,Callianax biplicata,snail,1,749,Detritus,dead stuff,NA,1,1,3,,"Morris, Abbott, & Haderlie",low,pools,yes, ,,22-Apr-2024
ZZ_coded,293,Callianax biplicata,snail,1,752,Mulm,dead stuff,NA,1,1,3,,"Morris, Abbott, & Haderlie",low,pools,yes, ,,22-Apr-2024
ZZ_coded,293,Callianax biplicata,snail,1,751,Wrack,dead stuff,NA,1,1,3,,"Morris, Abbott, & Haderlie",low,pools,yes, ,,22-Apr-2024
ZZ_coded,293,Callianax biplicata,snail,1,2374,fecal pellets,dead stuff,NA,1,1,3,,"Morris, Abbott, & Haderlie",low,pools,yes, ,,22-Apr-2024
ZZ_coded,1982,Amphiodia akosmos,brittle star,1,749,Detritus,dead stuff,NA,1,4,4,,NA,all,pools,yes, ,,22-Apr-2024
ZZ_coded,1982,Amphiodia akosmos,brittle star,1,752,Mulm,dead stuff,NA,1,4,4,,NA,all,pools,yes, ,,22-Apr-2024
ZZ_coded,1982,Amphiodia akosmos,brittle star,1,2374,fecal pellets,dead stuff,NA,1,4,4,,NA,all,pools,yes, ,,22-Apr-2024
ZZ_coded,1983,Amphiodia occidentalis,brittle star,1,749,Detritus,dead stuff,NA,1,4,4,,NA,all,pools,yes, ,,22-Apr-2024
ZZ_coded,1983,Amphiodia occidentalis,brittle star,1,752,Mulm,dead stuff,NA,1,4,4,,NA,all,pools,yes, ,,22-Apr-2024
ZZ_coded,1983,Amphiodia occidentalis,brittle star,1,2374,fecal pellets,dead stuff,NA,1,4,4,,NA,all,pools,yes, ,,22-Apr-2024
ZZ_coded,1984,Ophiactis simplex,brittle star,1,749,Detritus,dead stuff,NA,1,4,4,,NA,all,pools,yes, ,,22-Apr-2024
ZZ_coded,1984,Ophiactis simplex,brittle star,1,752,Mulm,dead stuff,NA,1,4,4,,NA,all,pools,yes, ,,22-Apr-2024
ZZ_coded,1984,Ophiactis simplex,brittle star,1,2374,fecal pellets,dead stuff,NA,1,4,4,,NA,all,pools,yes, ,,22-Apr-2024
ZZ_coded,160,Ophiopholis aculeata,brittle star,1,749,Detritus,dead stuff,NA,1,4,4,,NA,low,pools,yes, ,,22-Apr-2024
ZZ_coded,160,Ophiopholis aculeata,brittle star,1,752,Mulm,dead stuff,NA,1,4,4,,NA,low,pools,yes, ,,22-Apr-2024
ZZ_coded,160,Ophiopholis aculeata,brittle star,1,2374,fecal pellets,dead stuff,NA,1,4,4,,NA,low,pools,yes, ,,22-Apr-2024
ZZ_coded,1985,Ophiopholis kennerlyi,brittle star,1,749,Detritus,dead stuff,NA,1,4,4,,NA,all,pools,yes, ,,22-Apr-2024
ZZ_coded,1985,Ophiopholis kennerlyi,brittle star,1,752,Mulm,dead stuff,NA,1,4,4,,NA,all,pools,yes, ,,22-Apr-2024
ZZ_coded,1985,Ophiopholis kennerlyi,brittle star,1,2374,fecal pellets,dead stuff,NA,1,4,4,,NA,all,pools,yes, ,,22-Apr-2024
ZZ_coded,164,Ophiothrix rudis,brittle star,1,749,Detritus,dead stuff,NA,1,4,4,,NA,low,pools,yes, ,,22-Apr-2024
ZZ_coded,164,Ophiothrix rudis,brittle star,1,752,Mulm,dead stuff,NA,1,4,4,,NA,low,pools,yes, ,,22-Apr-2024
ZZ_coded,164,Ophiothrix rudis,brittle star,1,2374,fecal pellets,dead stuff,NA,1,4,4,,NA,low,pools,yes, ,,22-Apr-2024
ZZ_coded,163,Ophiothrix spiculata,brittle star,1,749,Detritus,dead stuff,NA,1,4,4,,NA,low,pools,yes, ,,22-Apr-2024
ZZ_coded,163,Ophiothrix spiculata,brittle star,1,752,Mulm,dead stuff,NA,1,4,4,,NA,low,pools,yes, ,,22-Apr-2024
ZZ_coded,163,Ophiothrix spiculata,brittle star,1,2374,fecal pellets,dead stuff,NA,1,4,4,,NA,low,pools,yes, ,,22-Apr-2024
ZZ_coded,155,Cucumaria miniata,cucumber,1,749,Detritus,dead stuff,NA,1,4,4,,NA,low,pools,yes, ,,22-Apr-2024
ZZ_coded,155,Cucumaria miniata,cucumber,1,752,Mulm,dead stuff,NA,1,4,4,,NA,low,pools,yes, ,,22-Apr-2024
ZZ_coded,155,Cucumaria miniata,cucumber,1,2374,fecal pellets,dead stuff,NA,1,4,4,,NA,low,pools,yes, ,,22-Apr-2024
ZZ_coded,158,Lissothuria nutriens,cucumber,1,749,Detritus,dead stuff,NA,1,4,4,,NA,low,pools,yes, ,,22-Apr-2024
ZZ_coded,158,Lissothuria nutriens,cucumber,1,752,Mulm,dead stuff,NA,1,4,4,,NA,low,pools,yes, ,,22-Apr-2024
ZZ_coded,158,Lissothuria nutriens,cucumber,1,2374,fecal pellets,dead stuff,NA,1,4,4,,NA,low,pools,yes, ,,22-Apr-2024
ZZ_coded,157,Pachythyone rubra,cucumber,1,749,Detritus,dead stuff,NA,1,4,4,,NA,low,pools,yes, ,,22-Apr-2024
ZZ_coded,157,Pachythyone rubra,cucumber,1,752,Mulm,dead stuff,NA,1,4,4,,NA,low,pools,yes, ,,22-Apr-2024
ZZ_coded,157,Pachythyone rubra,cucumber,1,2374,fecal pellets,dead stuff,NA,1,4,4,,NA,low,pools,yes, ,,22-Apr-2024
ZZ_coded,1478,Thalassotrechus barbarae,insect,1,749,Detritus,dead stuff,NA,1,4,4,,NA,all,pools,yes, ,,22-Apr-2024
ZZ_coded,1478,Thalassotrechus barbarae,insect,1,752,Mulm,dead stuff,NA,1,4,4,,NA,all,pools,yes, ,,22-Apr-2024
ZZ_coded,1478,Thalassotrechus barbarae,insect,1,2374,fecal pellets,dead stuff,NA,1,4,4,,NA,all,pools,yes, ,,22-Apr-2024
ZZ_coded,1477,Thalassotrechus nigripennis,insect,1,749,Detritus,dead stuff,NA,1,4,4,,NA,all,pools,yes, ,,22-Apr-2024
ZZ_coded,1477,Thalassotrechus nigripennis,insect,1,752,Mulm,dead stuff,NA,1,4,4,,NA,all,pools,yes, ,,22-Apr-2024
ZZ_coded,1477,Thalassotrechus nigripennis,insect,1,2374,fecal pellets,dead stuff,NA,1,4,4,,NA,all,pools,yes, ,,22-Apr-2024
ZZ_coded,1462,Collembola,insect,1,749,Detritus,dead stuff,NA,1,4,4,,NA,high,pools,yes, ,,22-Apr-2024
ZZ_coded,1462,Collembola,insect,1,752,Mulm,dead stuff,NA,1,4,4,,NA,high,pools,yes, ,,22-Apr-2024
ZZ_coded,1462,Collembola,insect,1,2374,fecal pellets,dead stuff,NA,1,4,4,,NA,high,pools,yes, ,,22-Apr-2024
ZZ_coded,1234,Caecijaera horvathi,isopod,1,749,Detritus,dead stuff,NA,1,4,4,,NA,all,pools,yes, ,,22-Apr-2024
ZZ_coded,1234,Caecijaera horvathi,isopod,1,752,Mulm,dead stuff,NA,1,4,4,,NA,all,pools,yes, ,,22-Apr-2024
ZZ_coded,1234,Caecijaera horvathi,isopod,1,2374,fecal pellets,dead stuff,NA,1,4,4,,NA,all,pools,yes, ,,22-Apr-2024
ZZ_coded,1205,Ianiropsis analoga,isopod,1,749,Detritus,dead stuff,NA,1,4,4,,NA,all,pools,yes, ,,22-Apr-2024
ZZ_coded,1205,Ianiropsis analoga,isopod,1,752,Mulm,dead stuff,NA,1,4,4,,NA,all,pools,yes, ,,22-Apr-2024
ZZ_coded,1205,Ianiropsis analoga,isopod,1,2374,fecal pellets,dead stuff,NA,1,4,4,,NA,all,pools,yes, ,,22-Apr-2024
ZZ_coded,1206,Ianiropsis derjugini,isopod,1,749,Detritus,dead stuff,NA,1,4,4,,NA,all,pools,yes, ,,22-Apr-2024
ZZ_coded,1206,Ianiropsis derjugini,isopod,1,752,Mulm,dead stuff,NA,1,4,4,,NA,all,pools,yes, ,,22-Apr-2024
ZZ_coded,1206,Ianiropsis derjugini,isopod,1,2374,fecal pellets,dead stuff,NA,1,4,4,,NA,all,pools,yes, ,,22-Apr-2024
ZZ_coded,1207,Ianiropsis epilittoralis,isopod,1,749,Detritus,dead stuff,NA,1,4,4,,NA,high,pools,yes, ,,22-Apr-2024
ZZ_coded,1207,Ianiropsis epilittoralis,isopod,1,752,Mulm,dead stuff,NA,1,4,4,,NA,high,pools,yes, ,,22-Apr-2024
ZZ_coded,1207,Ianiropsis epilittoralis,isopod,1,2374,fecal pellets,dead stuff,NA,1,4,4,,NA,high,pools,yes, ,,22-Apr-2024
ZZ_coded,1208,Ianiropsis kincaidi,isopod,1,749,Detritus,dead stuff,NA,1,4,4,,NA,all,pools,yes, ,,22-Apr-2024
