resourceNum,resourceName,resourceCat,resourceStage,consumerNum,consumerName,consumerCat,consumerStage,interaction.type,confidence,justification,incl.code,ref_num,localities,zone,pools_exposed_interstitial,MorrisHaderlie,epibiota_consumed,notes,link.ID
2323,coralline algae,coralline algae,1,1758,Lepidozona radians,chiton,1,1,4,4,1,NA,NA,low,both,NA,yes,NA,8029
2323,coralline algae,coralline algae,1,1878,Littorina plena,limpet,1,1,4,4,1,NA,NA,all,both,NA,yes,NA,8560
2323,coralline algae,coralline algae,1,1771,Tonicella lokii,chiton,1,1,4,4,1,NA,NA,middle to low,both,NA,yes,NA,8182
2323,coralline algae,coralline algae,1,1458,Ameronothroiid mites,mite,1,1,4,4,1,NA,NA,high,both,NA,yes,NA,8596
2323,coralline algae,coralline algae,1,1457,Hyadesiid mites,mite,1,3,4,3,2,"344, 345",NA,high,pools,no,yes,NA,10504
2323,coralline algae,coralline algae,1,506,Caprella sp.,caprellid,1,1,4,4,1,NA,NA,all,both,NA,yes,NA,7975
2323,coralline algae,coralline algae,1,1403,Caprella alaskana,caprellid,1,1,4,4,1,NA,NA,all,both,NA,yes,NA,7885
2323,coralline algae,coralline algae,1,1404,Caprella brevirostris,caprellid,1,1,4,4,1,NA,NA,all,both,NA,yes,NA,7894
2323,coralline algae,coralline algae,1,1407,Caprella ferrea,caprellid,1,1,4,4,1,NA,NA,all,both,NA,yes,NA,7903
2323,coralline algae,coralline algae,1,1408,Caprella greenleyi,caprellid,1,1,4,4,1,NA,NA,all,both,NA,yes,NA,7912
2323,coralline algae,coralline algae,1,1409,Caprella incisa,caprellid,1,1,4,4,1,NA,NA,all,both,NA,yes,NA,7921
2323,coralline algae,coralline algae,1,1410,Caprella kennerlyi,caprellid,1,1,4,4,1,NA,NA,all,both,NA,yes,NA,7930
2323,coralline algae,coralline algae,1,1411,Caprella laeviuscula,caprellid,1,1,4,4,1,NA,NA,all,both,NA,yes,NA,7939
2323,coralline algae,coralline algae,1,1412,Caprella natalensis,caprellid,1,1,4,4,1,NA,NA,all,both,NA,yes,NA,7948
2323,coralline algae,coralline algae,1,1413,Caprella penantis,caprellid,1,1,4,4,1,NA,NA,all,both,NA,yes,NA,7957
2323,coralline algae,coralline algae,1,1414,Caprella pilipalma,caprellid,1,1,4,4,1,NA,NA,all,both,NA,yes,NA,7966
2323,coralline algae,coralline algae,1,1415,Caprella verrucosa,caprellid,1,1,4,4,1,NA,NA,all,both,NA,yes,NA,7984
2323,coralline algae,coralline algae,1,1419,Cercops compactus,caprellid,1,1,4,4,1,NA,NA,all,both,NA,yes,NA,7993
2323,coralline algae,coralline algae,1,1417,Tritella laevis,caprellid,1,1,4,4,1,NA,NA,all,both,NA,yes,NA,8002
2323,coralline algae,coralline algae,1,1418,Tritella pilimana,caprellid,1,1,4,4,1,NA,NA,all,both,NA,yes,NA,8011
2323,coralline algae,coralline algae,1,491,Idotea montereyensis,isopod,1,3,4,4,1,"Morris, Abbott, & Haderlie; Light & Smith",NA,all,both,NA,yes,NA,4244
2323,coralline algae,coralline algae,1,169,Strongylocentrotus franciscanus,urchin,1,1,4,4,1,NA,NA,very low,both,NA,yes,NA,8659
2323,coralline algae,coralline algae,1,1000,Lophopanopeus bellus bellus,true crab,1,3,4,5,2,280,NA,all,both,NA,yes,NA,4156
2323,coralline algae,coralline algae,1,1001,Lophopanopeus bellus digensis,true crab,1,3,4,5,2,280,NA,all,both,NA,yes,NA,4160
2323,coralline algae,coralline algae,1,1002,Lophopanopeus leucomanus,true crab,1,3,1,3,1,293,NA,NA,NA,NA,NA,NA,4012
2323,coralline algae,coralline algae,1,1002,Lophopanopeus leucomanus,true crab,1,3,1,3,1,293,NA,all,both,NA,yes,NA,4165
2323,coralline algae,coralline algae,1,429,Nereis grubei,polychaete,1,3,1,3,1,342,NA,all,both,no,yes,NA,10414
2323,coralline algae,coralline algae,1,557,Lophopanopeus leucomanus leucomanus,true crab,1,3,NA,3,1,"Morris, Abbott, & Haderlie",NA,low,both,NA,no,NA,3142
2323,coralline algae,coralline algae,1,245,Homalopoma luridum,topsnail,1,1,4,4,1,NA,NA,middle to low,both,NA,yes,NA,8614
2323,coralline algae,coralline algae,1,1239,Dynamenella sheareri,isopod,1,1,4,4,1,NA,NA,all,both,NA,yes,NA,8470
2323,coralline algae,coralline algae,1,477,Exosphaeroma amplicauda,isopod,1,1,4,4,1,NA,NA,all,both,NA,yes,NA,8479
2323,coralline algae,coralline algae,1,1256,Synidotea berolzheimeri,isopod,1,3,4,4,1,317,NA,all,both,NA,yes,NA,4437
2323,coralline algae,coralline algae,1,1257,Synidotea consolidata,isopod,1,3,4,4,1,317,NA,all,both,NA,yes,NA,4438
2323,coralline algae,coralline algae,1,1258,Synidotea harfordi,isopod,1,3,4,4,1,317,NA,all,both,NA,yes,NA,4439
2323,coralline algae,coralline algae,1,1259,Synidotea pettiboneae,isopod,1,3,4,4,1,317,NA,all,both,NA,yes,NA,4440
2323,coralline algae,coralline algae,1,1260,Synidotea ritteri,isopod,1,3,4,4,1,317,NA,all,both,NA,yes,NA,4441
2323,coralline algae,coralline algae,1,1252,Idotea ochotensis,isopod,1,3,4,4,1,Light & Smith,NA,all,both,NA,yes,NA,4252
2323,coralline algae,coralline algae,1,1254,Idotea rufescens,isopod,1,1,4,4,1,NA,NA,all,both,NA,yes,NA,8434
2323,coralline algae,coralline algae,1,1295,Ampithoe ramondi,gammarid,1,1,4,4,1,NA,NA,all,both,NA,yes,NA,8290
2323,coralline algae,coralline algae,1,1296,Ampithoe sectimanus,gammarid,1,1,4,4,1,NA,NA,all,both,NA,yes,NA,8299
2323,coralline algae,coralline algae,1,1291,Ampithoe dalli,gammarid,1,1,4,4,1,NA,NA,all,both,NA,yes,NA,8254
2323,coralline algae,coralline algae,1,1292,Ampithoe lacertosa,gammarid,1,1,4,4,1,NA,NA,all,both,NA,yes,NA,8263
2323,coralline algae,coralline algae,1,537,Epialtoides hiltoni,true crab,1,1,4,4,1,NA,NA,low,both,NA,yes,NA,8623
2323,coralline algae,coralline algae,1,212,Lottia triangularis,true limpet,1,3,NA,3,1,"Morris, Abbott, & Haderlie; Light & Smith",NA,low,both,NA,no,NA,3073
2323,coralline algae,coralline algae,1,256,Antisabia panamensis,slipper snail,1,3,NA,3,1,"Morris, Abbott, & Haderlie; Light & Smith",NA,low,pools,NA,no,NA,3075
2323,coralline algae,coralline algae,1,556,Cycloxanthops novemdentatus,true crab,1,3,NA,3,1,"Morris, Abbott, & Haderlie",NA,low,both,NA,no,NA,3078
2323,coralline algae,coralline algae,1,481,Paracerceis sculpta,isopod,1,3,1,3,1,298,NA,low,both,NA,yes,NA,4050
2323,coralline algae,coralline algae,1,481,Paracerceis sculpta,isopod,1,3,1,3,1,298,NA,low,both,NA,yes,NA,4185
2323,coralline algae,coralline algae,1,482,Paracerceis gilliana,isopod,1,3,4,4,1,"Morris, Abbott, & Haderlie",NA,low,pools,NA,yes,NA,4186
2323,coralline algae,coralline algae,1,252,Bittium eschrichtii,snail,1,3,4,4,1,"Morris, Abbott, & Haderlie",NA,low,both,NA,yes,NA,4228
2323,coralline algae,coralline algae,1,257,Hipponix tumens,slipper snail,1,3,1,3,1,"Morris, Abbott, & Haderlie; Light & Smith",NA,low,both,NA,yes,NA,4218
2323,coralline algae,coralline algae,1,1249,Colidotea findleyi,isopod,1,3,4,4,1,317,NA,all,both,NA,yes,NA,4432
2323,coralline algae,coralline algae,1,1250,Erichsonella crenulata,isopod,1,3,4,4,1,317,NA,all,both,NA,yes,NA,4433
2323,coralline algae,coralline algae,1,1251,Erichsonella pseudoculata,isopod,1,3,4,4,1,317,NA,all,both,NA,yes,NA,4434
2323,coralline algae,coralline algae,1,492,Pentidotea kirchanskii,isopod,1,3,4,4,1,317,NA,low,both,NA,yes,NA,4435
2323,coralline algae,coralline algae,1,1255,Pentidotea schmitti,isopod,1,3,4,4,1,317,NA,all,both,NA,yes,NA,4436
2323,coralline algae,coralline algae,1,1777,Mopalia kennerleyi,chiton,1,1,4,4,1,NA,NA,middle to low,both,NA,yes,NA,8083
2323,coralline algae,coralline algae,1,1778,Mopalia lionota,chiton,1,1,4,4,1,NA,NA,low,both,NA,yes,NA,8092
2323,coralline algae,coralline algae,1,1779,Mopalia plumosa,chiton,1,1,4,4,1,NA,NA,low,both,NA,yes,NA,8101
2323,coralline algae,coralline algae,1,1763,Cyanoplax berryana,chiton,1,1,4,4,1,NA,NA,middle to low,both,NA,yes,NA,8110
2323,coralline algae,coralline algae,1,1764,Cyanoplax caverna,chiton,1,1,4,4,1,NA,NA,middle to low,both,NA,yes,NA,8119
2323,coralline algae,coralline algae,1,1768,Cyanoplax cryptica,chiton,1,1,4,4,1,NA,NA,middle to low,both,NA,yes,NA,8128
2323,coralline algae,coralline algae,1,1765,Cyanoplax dentiens,chiton,1,1,4,4,1,NA,NA,middle to low,both,NA,yes,NA,8137
2323,coralline algae,coralline algae,1,1766,Cyanoplax keepiana,chiton,1,1,4,4,1,NA,NA,middle to low,both,NA,yes,NA,8146
2323,coralline algae,coralline algae,1,1767,Cyanoplax lowei,chiton,1,1,4,4,1,NA,NA,middle to low,both,NA,yes,NA,8155
2323,coralline algae,coralline algae,1,1769,Cyanoplax thomasi,chiton,1,1,4,4,1,NA,NA,middle,both,NA,yes,NA,8164
2323,coralline algae,coralline algae,1,1770,Nuttallina fluxa,chiton,1,1,4,4,1,NA,NA,middle to low,both,NA,yes,NA,8173
2323,coralline algae,coralline algae,1,1290,Ampithoe corallina,gammarid,1,1,4,4,1,NA,NA,all,both,NA,yes,NA,8245
2323,coralline algae,coralline algae,1,1294,Ampithoe pollex,gammarid,1,1,4,4,1,NA,NA,all,both,NA,yes,NA,8281
2323,coralline algae,coralline algae,1,1301,Peramphithoe lindbergi,gammarid,1,1,4,4,1,NA,NA,all,both,NA,yes,NA,8308
2323,coralline algae,coralline algae,1,1303,Peramphithoe plea,gammarid,1,1,4,4,1,NA,NA,all,both,NA,yes,NA,8326
2323,coralline algae,coralline algae,1,1305,Peramphithoe tea,gammarid,1,1,4,4,1,NA,NA,all,both,NA,yes,NA,8335
2323,coralline algae,coralline algae,1,1332,Apohyale anceps,gammarid,1,1,4,4,1,NA,NA,all,both,NA,yes,NA,8344
2323,coralline algae,coralline algae,1,1333,Apohyale californica,gammarid,1,1,4,4,1,NA,NA,all,both,NA,yes,NA,8353
2323,coralline algae,coralline algae,1,1334,Apohyale pugettensis,gammarid,1,1,4,4,1,NA,NA,high,both,NA,yes,NA,8362
2323,coralline algae,coralline algae,1,1335,Parallorchestes americana,gammarid,1,1,4,4,1,NA,NA,all,both,NA,yes,NA,8371
2323,coralline algae,coralline algae,1,1336,Parallorchestes cowani,gammarid,1,1,4,4,1,NA,NA,low,both,NA,yes,NA,8380
2323,coralline algae,coralline algae,1,1337,Parallorchestes leblondi,gammarid,1,1,4,4,1,NA,NA,low,both,NA,yes,NA,8389
2323,coralline algae,coralline algae,1,1338,Protohyale (Leptohyale) longipalpa,gammarid,1,1,4,4,1,NA,NA,all,both,NA,yes,NA,8398
2323,coralline algae,coralline algae,1,1339,Ptilohyale littoralis,gammarid,1,1,4,4,1,NA,NA,high,both,NA,yes,NA,8407
2323,coralline algae,coralline algae,1,1235,Ancinus granulatus,isopod,1,1,4,4,1,NA,NA,all,both,NA,yes,NA,8425
2323,coralline algae,coralline algae,1,1236,Dynamene benedicti,isopod,1,1,4,4,1,NA,NA,all,both,NA,yes,NA,8443
2323,coralline algae,coralline algae,1,1237,Dynamenella dilatata,isopod,1,1,4,4,1,NA,NA,all,both,NA,yes,NA,8452
2323,coralline algae,coralline algae,1,1238,Dynamenella glabra,isopod,1,1,4,4,1,NA,NA,all,both,NA,yes,NA,8461
2323,coralline algae,coralline algae,1,1241,Exosphaeroma inornata,isopod,1,1,4,4,1,NA,NA,all,both,NA,yes,NA,8488
2323,coralline algae,coralline algae,1,478,Exosphaeroma octoncum,isopod,1,1,4,4,1,NA,NA,low,both,NA,yes,NA,8497
2323,coralline algae,coralline algae,1,479,Exosphaeroma rhomburum,isopod,1,1,4,4,1,NA,NA,low,both,NA,yes,NA,8506
2323,coralline algae,coralline algae,1,1242,Gnorimosphaeroma noblei,isopod,1,1,4,4,1,NA,NA,high,both,NA,yes,NA,8515
2323,coralline algae,coralline algae,1,1243,Paradella dianae,isopod,1,1,4,4,1,NA,NA,all,both,NA,yes,NA,8524
2323,coralline algae,coralline algae,1,1244,Sphaeroma quoianum,isopod,1,1,4,4,1,NA,NA,all,both,NA,yes,NA,8533
2323,coralline algae,coralline algae,1,1245,Sphaeroma walkeri,isopod,1,1,4,4,1,NA,NA,all,both,NA,yes,NA,8542
2323,coralline algae,coralline algae,1,1876,Lottia digitalis situs,limpet,1,1,4,4,1,NA,NA,all,both,NA,yes,NA,8569
2323,coralline algae,coralline algae,1,1881,Runcina macfarlandi,limpet,1,1,4,4,1,NA,NA,high,both,NA,yes,NA,8578
2323,coralline algae,coralline algae,1,1875,Williamia peltoides,limpet,1,1,4,4,1,NA,NA,low,both,NA,yes,NA,8587
2076,Artedius corallinus,fish,1,420,Enteroctopus dofleini,octopus,4,1,3,6,1,"Morris, Abbott, & Haderlie",low,low,pools,NA,yes,NA,3746
2076,Artedius corallinus,fish,1,1745,Enteroctopus dofleini,octopus,1,1,3,6,1,"Morris, Abbott, & Haderlie",low,low,pools,NA,yes,NA,3766
2076,Artedius corallinus,fish,1,1129,Holobomolochus spinulus,copepod,1,7,NA,6,1,Light & Smith,NA,all,pools,NA,no,NA,3080
2076,Artedius corallinus,fish,1,1192,Clavella parva,copepod,1,7,NA,6,1,Light & Smith,NA,all,pools,NA,no,NA,3100
2076,Artedius corallinus,fish,1,1193,Naobranchia occidentalis,copepod,1,7,NA,6,1,Light & Smith,NA,all,pools,NA,no,NA,3120
11,Artedius fenestralis,fish,1,420,Enteroctopus dofleini,octopus,4,1,3,6,1,"Morris, Abbott, & Haderlie",low,low,pools,NA,yes,NA,3747
11,Artedius fenestralis,fish,1,1745,Enteroctopus dofleini,octopus,1,1,3,6,1,"Morris, Abbott, & Haderlie",low,low,pools,NA,yes,NA,3767
11,Artedius fenestralis,fish,1,1129,Holobomolochus spinulus,copepod,1,7,NA,6,1,Light & Smith,NA,all,pools,NA,no,NA,3081
11,Artedius fenestralis,fish,1,1192,Clavella parva,copepod,1,7,NA,6,1,Light & Smith,NA,all,pools,NA,no,NA,3101
11,Artedius fenestralis,fish,1,1193,Naobranchia occidentalis,copepod,1,7,NA,6,1,Light & Smith,NA,all,pools,NA,no,NA,3121
11,Artedius fenestralis,fish,1,2112,Genolinea laticauda,trematode,1,6,NA,3,1,205,NA,NA,NA,no,NA,NA,1914
11,Artedius fenestralis,fish,1,2284,Trichodina vancouverense,ciliate,1,7,NA,3,1,205,NA,NA,NA,no,NA,NA,1915
11,Artedius fenestralis,fish,1,2156,Trichodina lairdi,ciliate,1,7,NA,3,1,205,NA,NA,NA,no,NA,NA,1916
11,Artedius fenestralis,fish,1,2283,Trichodina rectuncinata,ciliate,1,7,NA,3,1,205,NA,NA,NA,no,NA,NA,1917
11,Artedius fenestralis,fish,1,2221,Haemogregarina bigemina,protozoan,6,6,NA,3,1,205,NA,NA,NA,no,NA,NA,1918
2077,Artedius harringtoni,fish,1,420,Enteroctopus dofleini,octopus,4,1,3,6,1,"Morris, Abbott, & Haderlie",low,low,pools,NA,yes,NA,3748
2077,Artedius harringtoni,fish,1,1745,Enteroctopus dofleini,octopus,1,1,3,6,1,"Morris, Abbott, & Haderlie",low,low,pools,NA,yes,NA,3768
2077,Artedius harringtoni,fish,1,721,Haemobaphes intermedius,copepod,1,7,NA,3,1,205,NA,NA,NA,no,NA,NA,1920
2077,Artedius harringtoni,fish,1,1129,Holobomolochus spinulus,copepod,1,7,NA,6,1,Light & Smith,NA,all,pools,NA,no,NA,3082
2077,Artedius harringtoni,fish,1,1192,Clavella parva,copepod,1,7,NA,6,1,Light & Smith,NA,all,pools,NA,no,NA,3102
2077,Artedius harringtoni,fish,1,1192,Clavella parva,copepod,1,7,NA,3,1,205,NA,NA,NA,no,NA,NA,1919
2077,Artedius harringtoni,fish,1,1193,Naobranchia occidentalis,copepod,1,7,NA,6,1,Light & Smith,NA,all,pools,NA,no,NA,3122
2077,Artedius harringtoni,fish,1,2123,Contracaecum sp.,nematode,5,6,NA,3,1,205,NA,NA,NA,no,NA,NA,2287
2077,Artedius harringtoni,fish,1,2118,Bothriocephalus scorpii,cestode,1,6,NA,3,1,205,NA,NA,NA,no,NA,NA,2286
2077,Artedius harringtoni,fish,1,2132,Ascarophis sebastodis,nematode,1,6,NA,3,1,205,NA,NA,NA,no,NA,NA,1922
2077,Artedius harringtoni,fish,1,2279,Stephanostomum californicum,trematode,1,6,NA,3,1,205,NA,NA,NA,no,NA,NA,1921
2078,Artedius lateralis,fish,1,420,Enteroctopus dofleini,octopus,4,1,3,6,1,"Morris, Abbott, & Haderlie",low,low,pools,NA,yes,NA,3749
2078,Artedius lateralis,fish,1,1745,Enteroctopus dofleini,octopus,1,1,3,6,1,"Morris, Abbott, & Haderlie",low,low,pools,NA,yes,NA,3769
2078,Artedius lateralis,fish,1,1129,Holobomolochus spinulus,copepod,1,7,NA,6,1,Light & Smith,NA,all,pools,NA,no,NA,3083
2078,Artedius lateralis,fish,1,1192,Clavella parva,copepod,1,7,NA,6,1,Light & Smith,NA,all,pools,NA,no,NA,3103
2078,Artedius lateralis,fish,1,1193,Naobranchia occidentalis,copepod,1,7,NA,6,1,Light & Smith,NA,all,pools,NA,no,NA,3123
2078,Artedius lateralis,fish,1,2148,Ceratomyxa noblei,myxozoan,1,6,NA,3,1,205,NA,NA,NA,no,NA,NA,2093
2078,Artedius lateralis,fish,1,2277,Sphaeromyxa lateralis,myxozoan,1,6,NA,3,1,205,NA,NA,NA,no,NA,NA,2094
2079,Ascelichthys rhodorus,fish,1,420,Enteroctopus dofleini,octopus,4,1,3,6,1,"Morris, Abbott, & Haderlie",low,low,pools,NA,yes,NA,3750
2079,Ascelichthys rhodorus,fish,1,1745,Enteroctopus dofleini,octopus,1,1,3,6,1,"Morris, Abbott, & Haderlie",low,low,pools,NA,yes,NA,3770
2079,Ascelichthys rhodorus,fish,1,1129,Holobomolochus spinulus,copepod,1,7,NA,6,1,Light & Smith,NA,all,pools,NA,no,NA,3084
2079,Ascelichthys rhodorus,fish,1,1192,Clavella parva,copepod,1,7,NA,6,1,Light & Smith,NA,all,pools,NA,no,NA,3104
2079,Ascelichthys rhodorus,fish,1,1193,Naobranchia occidentalis,copepod,1,7,NA,6,1,Light & Smith,NA,all,pools,NA,no,NA,3124
2079,Ascelichthys rhodorus,fish,1,2120,Podocotyle sp.,trematode,1,6,NA,3,1,205,NA,NA,NA,no,NA,NA,2025
2079,Ascelichthys rhodorus,fish,1,2113,Podocotyle californica,trematode,1,6,NA,3,1,205,NA,NA,NA,no,NA,NA,2026
2079,Ascelichthys rhodorus,fish,1,2121,Podocotyle enophrysi,trematode,1,6,NA,3,1,205,NA,NA,NA,no,NA,NA,2027
2079,Ascelichthys rhodorus,fish,1,2147,Myxidium incurvatum,myxozoan,1,6,NA,3,1,205,NA,NA,NA,no,NA,NA,2170
2081,Clinocottus acuticeps,fish,1,420,Enteroctopus dofleini,octopus,4,1,3,6,1,"Morris, Abbott, & Haderlie",low,low,pools,NA,yes,NA,3751
2081,Clinocottus acuticeps,fish,1,1745,Enteroctopus dofleini,octopus,1,1,3,6,1,"Morris, Abbott, & Haderlie",low,low,pools,NA,yes,NA,3771
2081,Clinocottus acuticeps,fish,1,1129,Holobomolochus spinulus,copepod,1,7,NA,6,1,Light & Smith,NA,all,pools,NA,no,NA,3085
2081,Clinocottus acuticeps,fish,1,1192,Clavella parva,copepod,1,7,NA,6,1,Light & Smith,NA,all,pools,NA,no,NA,3105
2081,Clinocottus acuticeps,fish,1,1193,Naobranchia occidentalis,copepod,1,7,NA,6,1,Light & Smith,NA,all,pools,NA,no,NA,3125
2081,Clinocottus acuticeps,fish,1,2115,Lecithaster gibbosus,trematode,1,6,NA,3,1,205,NA,NA,NA,no,NA,NA,2052
2081,Clinocottus acuticeps,fish,1,2217,Gyrodactylus bodegensis,monogene,1,7,NA,3,1,205,NA,NA,NA,no,NA,NA,2029
15,Clinocottus analis,fish,1,737,Ascarophis morronei,nematode,1,6,NA,3,1,73,NA,NA,NA,no,NA,NA,1790
15,Clinocottus analis,fish,1,2105,Trichodina jadranica,ciliate,1,6,NA,3,1,76,NA,NA,NA,no,NA,NA,1794
15,Clinocottus analis,fish,1,420,Enteroctopus dofleini,octopus,4,1,3,6,1,"Morris, Abbott, & Haderlie",low,low,pools,NA,yes,NA,3752
15,Clinocottus analis,fish,1,1745,Enteroctopus dofleini,octopus,1,1,3,6,1,"Morris, Abbott, & Haderlie",low,low,pools,NA,yes,NA,3772
15,Clinocottus analis,fish,1,1129,Holobomolochus spinulus,copepod,1,7,NA,6,1,Light & Smith,NA,all,pools,NA,no,NA,3086
15,Clinocottus analis,fish,1,1192,Clavella parva,copepod,1,7,NA,6,1,Light & Smith,NA,all,pools,NA,no,NA,3106
15,Clinocottus analis,fish,1,1193,Naobranchia occidentalis,copepod,1,7,NA,6,1,Light & Smith,NA,all,pools,NA,no,NA,3126
15,Clinocottus analis,fish,1,2117,Helicometrina nimia,trematode,1,6,NA,3,1,205,NA,NA,NA,no,NA,NA,2000
15,Clinocottus analis,fish,1,2120,Podocotyle sp.,trematode,1,6,1,3,1,205,NA,all,pools,NA,no,NA,3898
15,Clinocottus analis,fish,1,2122,Helicometrina elongata,trematode,1,6,NA,3,1,205,NA,NA,NA,no,NA,NA,2103
15,Clinocottus analis,fish,1,2104,Ceratomyxa gracilis,myxozoan,1,6,NA,3,1,74,NA,NA,NA,no,NA,NA,1791
15,Clinocottus analis,fish,1,2146,Opecoelus adsphaericus,trematode,1,6,NA,3,1,205,NA,NA,NA,no,NA,NA,1903
15,Clinocottus analis,fish,1,2146,Opecoelus adsphaericus,trematode,1,6,NA,3,1,205,NA,NA,NA,no,NA,NA,2104
15,Clinocottus analis,fish,1,2112,Genolinea laticauda,trematode,1,6,NA,3,1,205,NA,NA,NA,no,NA,NA,1999
15,Clinocottus analis,fish,1,2172,Genolinea anura,trematode,1,6,NA,3,1,205,NA,NA,NA,no,NA,NA,1988
15,Clinocottus analis,fish,1,2195,Ceratomyxa obesa,myxozoan,1,6,NA,3,1,205,NA,NA,NA,no,NA,NA,2001
15,Clinocottus analis,fish,1,2113,Podocotyle californica,trematode,1,6,NA,3,1,205,NA,NA,NA,no,NA,NA,2030
15,Clinocottus analis,fish,1,2164,Opecoelus cameroni,trematode,1,6,NA,3,1,205,NA,NA,NA,no,NA,NA,2105
15,Clinocottus analis,fish,1,1544,Heptacyclus buthi,leech,1,6,NA,3,1,Light & Smith,NA,all,NA,no,NA,NA,2527
2082,Clinocottus embryum,fish,1,420,Enteroctopus dofleini,octopus,4,1,3,6,1,"Morris, Abbott, & Haderlie",low,low,pools,NA,yes,NA,3753
2082,Clinocottus embryum,fish,1,1745,Enteroctopus dofleini,octopus,1,1,3,6,1,"Morris, Abbott, & Haderlie",low,low,pools,NA,yes,NA,3773
2082,Clinocottus embryum,fish,1,1129,Holobomolochus spinulus,copepod,1,7,NA,6,1,Light & Smith,NA,all,pools,NA,no,NA,3087
2082,Clinocottus embryum,fish,1,1192,Clavella parva,copepod,1,7,NA,6,1,Light & Smith,NA,all,pools,NA,no,NA,3107
2082,Clinocottus embryum,fish,1,1193,Naobranchia occidentalis,copepod,1,7,NA,6,1,Light & Smith,NA,all,pools,NA,no,NA,3127
2082,Clinocottus embryum,fish,1,2131,Derogenes varicus,trematode,1,6,NA,3,1,205,NA,NA,NA,no,NA,NA,2171
2082,Clinocottus embryum,fish,1,2115,Lecithaster gibbosus,trematode,1,6,NA,3,1,205,NA,NA,NA,no,NA,NA,2193
2083,Clinocottus globiceps,fish,1,762,Podocotyle reflexa,trematode,1,6,NA,3,1,205,NA,NA,NA,no,NA,NA,2057
2083,Clinocottus globiceps,fish,1,420,Enteroctopus dofleini,octopus,4,1,3,6,1,"Morris, Abbott, & Haderlie",low,low,pools,NA,yes,NA,3754
2083,Clinocottus globiceps,fish,1,1745,Enteroctopus dofleini,octopus,1,1,3,6,1,"Morris, Abbott, & Haderlie",low,low,pools,NA,yes,NA,3774
2083,Clinocottus globiceps,fish,1,1129,Holobomolochus spinulus,copepod,1,7,NA,6,1,Light & Smith,NA,all,pools,NA,no,NA,3088
2083,Clinocottus globiceps,fish,1,1192,Clavella parva,copepod,1,7,NA,6,1,Light & Smith,NA,all,pools,NA,no,NA,3108
2083,Clinocottus globiceps,fish,1,1193,Naobranchia occidentalis,copepod,1,7,NA,6,1,Light & Smith,NA,all,pools,NA,no,NA,3128
2083,Clinocottus globiceps,fish,1,2112,Genolinea laticauda,trematode,1,6,NA,3,1,205,NA,NA,NA,no,NA,NA,2054
2083,Clinocottus globiceps,fish,1,2115,Lecithaster gibbosus,trematode,1,6,NA,3,1,205,NA,NA,NA,no,NA,NA,2053
2083,Clinocottus globiceps,fish,1,2126,Podocotyle atomon,trematode,1,6,NA,3,1,205,NA,NA,NA,no,NA,NA,2055
2083,Clinocottus globiceps,fish,1,2113,Podocotyle californica,trematode,1,6,NA,3,1,205,NA,NA,NA,no,NA,NA,2031
2083,Clinocottus globiceps,fish,1,2121,Podocotyle enophrysi,trematode,1,6,NA,3,1,205,NA,NA,NA,no,NA,NA,2032
2083,Clinocottus globiceps,fish,1,2121,Podocotyle enophrysi,trematode,1,6,NA,3,1,205,NA,NA,NA,no,NA,NA,2056
2083,Clinocottus globiceps,fish,1,2183,Zoogonoides viviparus,trematode,1,6,NA,3,1,205,NA,NA,NA,no,NA,NA,2058
2084,Clinocottus recalvus,fish,1,420,Enteroctopus dofleini,octopus,4,1,3,6,1,"Morris, Abbott, & Haderlie",low,low,pools,NA,yes,NA,3755
2084,Clinocottus recalvus,fish,1,1745,Enteroctopus dofleini,octopus,1,1,3,6,1,"Morris, Abbott, & Haderlie",low,low,pools,NA,yes,NA,3775
2084,Clinocottus recalvus,fish,1,1129,Holobomolochus spinulus,copepod,1,7,NA,6,1,Light & Smith,NA,all,pools,NA,no,NA,3089
2084,Clinocottus recalvus,fish,1,1192,Clavella parva,copepod,1,7,NA,6,1,Light & Smith,NA,all,pools,NA,no,NA,3109
2084,Clinocottus recalvus,fish,1,1193,Naobranchia occidentalis,copepod,1,7,NA,6,1,Light & Smith,NA,all,pools,NA,no,NA,3129
2085,Clinocottus spp.,fish,1,420,Enteroctopus dofleini,octopus,4,1,3,6,1,"Morris, Abbott, & Haderlie",low,low,pools,NA,yes,NA,3756
2085,Clinocottus spp.,fish,1,1745,Enteroctopus dofleini,octopus,1,1,3,6,1,"Morris, Abbott, & Haderlie",low,low,pools,NA,yes,NA,3776
2085,Clinocottus spp.,fish,1,1129,Holobomolochus spinulus,copepod,1,7,NA,6,1,Light & Smith,NA,all,pools,NA,no,NA,3090
2085,Clinocottus spp.,fish,1,1192,Clavella parva,copepod,1,7,NA,6,1,Light & Smith,NA,all,pools,NA,no,NA,3110
2085,Clinocottus spp.,fish,1,1193,Naobranchia occidentalis,copepod,1,7,NA,6,1,Light & Smith,NA,all,pools,NA,no,NA,3130
2088,Hemilepidotus hemilepidotus,fish,1,2149,Echinorhynchus gadi,acanthocephalan,1,6,NA,3,1,205,NA,NA,NA,no,NA,NA,1927
2088,Hemilepidotus hemilepidotus,fish,1,420,Enteroctopus dofleini,octopus,4,1,3,6,1,"Morris, Abbott, & Haderlie",low,low,pools,NA,yes,NA,3758
