INITIALS,consumerNum,consumerName,consumerCat,consumerStage,resourceNum,resourceName,resourceCat,resourceStage,interaction.type,confidence,justification,incl.code,ref_num,localities,zone,pools_exposed_interstitial,MorrisHaderlie,epibiota_consumed,notes,link.ID,date_added
ZZ_coded,177,Ritterella aequalisiphonis,tunicate,1,753,Phytoplankton,phytoplankton,6,1,4,4,,NA,,low,pools,,yes,,7790,22-Apr-24
ZZ_coded,177,Ritterella aequalisiphonis,tunicate,1,754,Zooplankton,zooplankton,6,1,4,4,,NA,,low,pools,,yes,,7791,22-Apr-24
ZZ_coded,177,Ritterella aequalisiphonis,tunicate,1,755,Microorganisms,microorganism,6,1,4,4,,NA,,low,pools,,yes,,7792,22-Apr-24
ZZ_coded,177,Ritterella aequalisiphonis,tunicate,1,756,Bacteria,microorganism,6,1,4,4,,NA,,low,pools,,yes,,7793,22-Apr-24
ZZ_coded,177,Ritterella aequalisiphonis,tunicate,1,603,planktonic diatoms,phytoplankton,6,1,4,4,,NA,,low,pools,,yes,,7794,22-Apr-24
ZZ_coded,177,Ritterella aequalisiphonis,tunicate,1,770,Holoplankton (planktonic larvae),zooplankton,6,1,4,4,,NA,,low,pools,,yes,,7795,22-Apr-24
ZZ_coded,904,Ritterella rubra,tunicate,1,771,Viruses,microorganism,6,1,4,4,,NA,,low,pools,,yes,,7796,22-Apr-24
ZZ_coded,904,Ritterella rubra,tunicate,1,753,Phytoplankton,phytoplankton,6,1,4,4,,NA,,low,pools,,yes,,7797,22-Apr-24
ZZ_coded,904,Ritterella rubra,tunicate,1,754,Zooplankton,zooplankton,6,1,4,4,,NA,,low,pools,,yes,,7798,22-Apr-24
ZZ_coded,904,Ritterella rubra,tunicate,1,755,Microorganisms,microorganism,6,1,4,4,,NA,,low,pools,,yes,,7799,22-Apr-24
ZZ_coded,904,Ritterella rubra,tunicate,1,756,Bacteria,microorganism,6,1,4,4,,NA,,low,pools,,yes,,7800,22-Apr-24
ZZ_coded,904,Ritterella rubra,tunicate,1,603,planktonic diatoms,phytoplankton,6,1,4,4,,NA,,low,pools,,yes,,7801,22-Apr-24
ZZ_coded,904,Ritterella rubra,tunicate,1,770,Holoplankton (planktonic larvae),zooplankton,6,1,4,4,,NA,,low,pools,,yes,,7802,22-Apr-24
ZZ_coded,906,Botryllus tuberatus,tunicate,1,771,Viruses,microorganism,6,1,4,4,,NA,,low,pools,,yes,,7803,22-Apr-24
ZZ_coded,906,Botryllus tuberatus,tunicate,1,753,Phytoplankton,phytoplankton,6,1,4,4,,NA,,low,pools,,yes,,7804,22-Apr-24
ZZ_coded,906,Botryllus tuberatus,tunicate,1,754,Zooplankton,zooplankton,6,1,4,4,,NA,,low,pools,,yes,,7805,22-Apr-24
ZZ_coded,906,Botryllus tuberatus,tunicate,1,755,Microorganisms,microorganism,6,1,4,4,,NA,,low,pools,,yes,,7806,22-Apr-24
ZZ_coded,906,Botryllus tuberatus,tunicate,1,756,Bacteria,microorganism,6,1,4,4,,NA,,low,pools,,yes,,7807,22-Apr-24
ZZ_coded,906,Botryllus tuberatus,tunicate,1,603,planktonic diatoms,phytoplankton,6,1,4,4,,NA,,low,pools,,yes,,7808,22-Apr-24
ZZ_coded,906,Botryllus tuberatus,tunicate,1,770,Holoplankton (planktonic larvae),zooplankton,6,1,4,4,,NA,,low,pools,,yes,,7809,22-Apr-24
ZZ_coded,907,Dendrodoa abbotti,tunicate,1,771,Viruses,microorganism,6,1,4,4,,NA,,low,pools,,yes,,7810,22-Apr-24
ZZ_coded,907,Dendrodoa abbotti,tunicate,1,753,Phytoplankton,phytoplankton,6,1,4,4,,NA,,low,pools,,yes,,7811,22-Apr-24
ZZ_coded,907,Dendrodoa abbotti,tunicate,1,754,Zooplankton,zooplankton,6,1,4,4,,NA,,low,pools,,yes,,7812,22-Apr-24
ZZ_coded,907,Dendrodoa abbotti,tunicate,1,755,Microorganisms,microorganism,6,1,4,4,,NA,,low,pools,,yes,,7813,22-Apr-24
ZZ_coded,907,Dendrodoa abbotti,tunicate,1,756,Bacteria,microorganism,6,1,4,4,,NA,,low,pools,,yes,,7814,22-Apr-24
ZZ_coded,907,Dendrodoa abbotti,tunicate,1,603,planktonic diatoms,phytoplankton,6,1,4,4,,NA,,low,pools,,yes,,7815,22-Apr-24
ZZ_coded,907,Dendrodoa abbotti,tunicate,1,770,Holoplankton (planktonic larvae),zooplankton,6,1,4,4,,NA,,low,pools,,yes,,7816,22-Apr-24
ZZ_coded,216,Metandrocarpa taylori,tunicate,1,771,Viruses,microorganism,6,1,4,4,,NA,,low,pools,,yes,,7817,22-Apr-24
ZZ_coded,216,Metandrocarpa taylori,tunicate,1,753,Phytoplankton,phytoplankton,6,1,4,4,,NA,,low,pools,,yes,,7818,22-Apr-24
ZZ_coded,216,Metandrocarpa taylori,tunicate,1,754,Zooplankton,zooplankton,6,1,4,4,,NA,,low,pools,,yes,,7819,22-Apr-24
ZZ_coded,216,Metandrocarpa taylori,tunicate,1,755,Microorganisms,microorganism,6,1,4,4,,NA,,low,pools,,yes,,7820,22-Apr-24
ZZ_coded,216,Metandrocarpa taylori,tunicate,1,756,Bacteria,microorganism,6,1,4,4,,NA,,low,pools,,yes,,7821,22-Apr-24
ZZ_coded,216,Metandrocarpa taylori,tunicate,1,603,planktonic diatoms,phytoplankton,6,1,4,4,,NA,,low,pools,,yes,,7822,22-Apr-24
ZZ_coded,216,Metandrocarpa taylori,tunicate,1,770,Holoplankton (planktonic larvae),zooplankton,6,1,4,4,,NA,,low,pools,,yes,,7823,22-Apr-24
ZZ_coded,218,Styela clava,tunicate,1,771,Viruses,microorganism,6,1,4,4,,NA,,low,pools,,yes,,7824,22-Apr-24
ZZ_coded,218,Styela clava,tunicate,1,753,Phytoplankton,phytoplankton,6,1,4,4,,NA,,low,pools,,yes,,7825,22-Apr-24
ZZ_coded,218,Styela clava,tunicate,1,754,Zooplankton,zooplankton,6,1,4,4,,NA,,low,pools,,yes,,7826,22-Apr-24
ZZ_coded,218,Styela clava,tunicate,1,755,Microorganisms,microorganism,6,1,4,4,,NA,,low,pools,,yes,,7827,22-Apr-24
ZZ_coded,218,Styela clava,tunicate,1,756,Bacteria,microorganism,6,1,4,4,,NA,,low,pools,,yes,,7828,22-Apr-24
ZZ_coded,218,Styela clava,tunicate,1,603,planktonic diatoms,phytoplankton,6,1,4,4,,NA,,low,pools,,yes,,7829,22-Apr-24
ZZ_coded,218,Styela clava,tunicate,1,770,Holoplankton (planktonic larvae),zooplankton,6,1,4,4,,NA,,low,pools,,yes,,7830,22-Apr-24
ZZ_coded,622,Styela gibbsii,tunicate,1,771,Viruses,microorganism,6,1,4,4,,NA,,very low,pools,,yes,,7831,22-Apr-24
ZZ_coded,622,Styela gibbsii,tunicate,1,753,Phytoplankton,phytoplankton,6,1,4,4,,NA,,very low,pools,,yes,,7832,22-Apr-24
ZZ_coded,622,Styela gibbsii,tunicate,1,754,Zooplankton,zooplankton,6,1,4,4,,NA,,very low,pools,,yes,,7833,22-Apr-24
ZZ_coded,622,Styela gibbsii,tunicate,1,755,Microorganisms,microorganism,6,1,4,4,,NA,,very low,pools,,yes,,7834,22-Apr-24
ZZ_coded,622,Styela gibbsii,tunicate,1,756,Bacteria,microorganism,6,1,4,4,,NA,,very low,pools,,yes,,7835,22-Apr-24
ZZ_coded,622,Styela gibbsii,tunicate,1,603,planktonic diatoms,phytoplankton,6,1,4,4,,NA,,very low,pools,,yes,,7836,22-Apr-24
ZZ_coded,622,Styela gibbsii,tunicate,1,770,Holoplankton (planktonic larvae),zooplankton,6,1,4,4,,NA,,very low,pools,,yes,,7837,22-Apr-24
ZZ_coded,219,Styela truncata,tunicate,1,771,Viruses,microorganism,6,1,4,4,,NA,,low,pools,,yes,,7838,22-Apr-24
ZZ_coded,219,Styela truncata,tunicate,1,753,Phytoplankton,phytoplankton,6,1,4,4,,NA,,low,pools,,yes,,7839,22-Apr-24
ZZ_coded,219,Styela truncata,tunicate,1,754,Zooplankton,zooplankton,6,1,4,4,,NA,,low,pools,,yes,,7840,22-Apr-24
ZZ_coded,219,Styela truncata,tunicate,1,755,Microorganisms,microorganism,6,1,4,4,,NA,,low,pools,,yes,,7841,22-Apr-24
ZZ_coded,219,Styela truncata,tunicate,1,756,Bacteria,microorganism,6,1,4,4,,NA,,low,pools,,yes,,7842,22-Apr-24
ZZ_coded,219,Styela truncata,tunicate,1,603,planktonic diatoms,phytoplankton,6,1,4,4,,NA,,low,pools,,yes,,7843,22-Apr-24
ZZ_coded,219,Styela truncata,tunicate,1,770,Holoplankton (planktonic larvae),zooplankton,6,1,4,4,,NA,,low,pools,,yes,,7844,22-Apr-24
ZZ_coded,1016,Evadne nordmanni,water flea,1,771,Viruses,microorganism,6,1,4,4,,NA,,all,pools,,yes,,7845,22-Apr-24
ZZ_coded,1016,Evadne nordmanni,water flea,1,753,Phytoplankton,phytoplankton,6,1,4,4,,NA,,all,pools,,yes,,7846,22-Apr-24
ZZ_coded,1016,Evadne nordmanni,water flea,1,754,Zooplankton,zooplankton,6,1,4,4,,NA,,all,pools,,yes,,7847,22-Apr-24
ZZ_coded,1016,Evadne nordmanni,water flea,1,755,Microorganisms,microorganism,6,1,4,4,,NA,,all,pools,,yes,,7848,22-Apr-24
ZZ_coded,1016,Evadne nordmanni,water flea,1,756,Bacteria,microorganism,6,1,4,4,,NA,,all,pools,,yes,,7849,22-Apr-24
ZZ_coded,1016,Evadne nordmanni,water flea,1,603,planktonic diatoms,phytoplankton,6,1,4,4,,NA,,all,pools,,yes,,7850,22-Apr-24
ZZ_coded,1016,Evadne nordmanni,water flea,1,770,Holoplankton (planktonic larvae),zooplankton,6,1,4,4,,NA,,all,pools,,yes,,7851,22-Apr-24
ZZ_coded,1015,Evadne spinifera,water flea,1,771,Viruses,microorganism,6,1,4,4,,NA,,all,pools,,yes,,7852,22-Apr-24
ZZ_coded,1015,Evadne spinifera,water flea,1,753,Phytoplankton,phytoplankton,6,1,4,4,,NA,,all,pools,,yes,,7853,22-Apr-24
ZZ_coded,1015,Evadne spinifera,water flea,1,754,Zooplankton,zooplankton,6,1,4,4,,NA,,all,pools,,yes,,7854,22-Apr-24
ZZ_coded,1015,Evadne spinifera,water flea,1,755,Microorganisms,microorganism,6,1,4,4,,NA,,all,pools,,yes,,7855,22-Apr-24
ZZ_coded,1015,Evadne spinifera,water flea,1,756,Bacteria,microorganism,6,1,4,4,,NA,,all,pools,,yes,,7856,22-Apr-24
ZZ_coded,1015,Evadne spinifera,water flea,1,603,planktonic diatoms,phytoplankton,6,1,4,4,,NA,,all,pools,,yes,,7857,22-Apr-24
ZZ_coded,1015,Evadne spinifera,water flea,1,770,Holoplankton (planktonic larvae),zooplankton,6,1,4,4,,NA,,all,pools,,yes,,7858,22-Apr-24
ZZ_coded,1018,Pleopis polyphemoides,water flea,1,771,Viruses,microorganism,6,1,4,4,,NA,,all,pools,,yes,,7859,22-Apr-24
ZZ_coded,1018,Pleopis polyphemoides,water flea,1,753,Phytoplankton,phytoplankton,6,1,4,4,,NA,,all,pools,,yes,,7860,22-Apr-24
ZZ_coded,1018,Pleopis polyphemoides,water flea,1,754,Zooplankton,zooplankton,6,1,4,4,,NA,,all,pools,,yes,,7861,22-Apr-24
ZZ_coded,1018,Pleopis polyphemoides,water flea,1,755,Microorganisms,microorganism,6,1,4,4,,NA,,all,pools,,yes,,7862,22-Apr-24
ZZ_coded,1018,Pleopis polyphemoides,water flea,1,756,Bacteria,microorganism,6,1,4,4,,NA,,all,pools,,yes,,7863,22-Apr-24
ZZ_coded,1018,Pleopis polyphemoides,water flea,1,603,planktonic diatoms,phytoplankton,6,1,4,4,,NA,,all,pools,,yes,,7864,22-Apr-24
ZZ_coded,1018,Pleopis polyphemoides,water flea,1,770,Holoplankton (planktonic larvae),zooplankton,6,1,4,4,,NA,,all,pools,,yes,,7865,22-Apr-24
ZZ_coded,1019,Pseudevadne tergestina,water flea,1,771,Viruses,microorganism,6,1,4,4,,NA,,all,pools,,yes,,7866,22-Apr-24
ZZ_coded,1019,Pseudevadne tergestina,water flea,1,753,Phytoplankton,phytoplankton,6,1,4,4,,NA,,all,pools,,yes,,7867,22-Apr-24
ZZ_coded,1019,Pseudevadne tergestina,water flea,1,754,Zooplankton,zooplankton,6,1,4,4,,NA,,all,pools,,yes,,7868,22-Apr-24
ZZ_coded,1019,Pseudevadne tergestina,water flea,1,755,Microorganisms,microorganism,6,1,4,4,,NA,,all,pools,,yes,,7869,22-Apr-24
ZZ_coded,1019,Pseudevadne tergestina,water flea,1,756,Bacteria,microorganism,6,1,4,4,,NA,,all,pools,,yes,,7870,22-Apr-24
ZZ_coded,1019,Pseudevadne tergestina,water flea,1,603,planktonic diatoms,phytoplankton,6,1,4,4,,NA,,all,pools,,yes,,7871,22-Apr-24
ZZ_coded,1019,Pseudevadne tergestina,water flea,1,770,Holoplankton (planktonic larvae),zooplankton,6,1,4,4,,NA,,all,pools,,yes,,7872,22-Apr-24
ZZ_coded,1017,Penilia avirostris,water flea,1,771,Viruses,microorganism,6,1,4,4,,NA,,all,pools,,yes,,7873,22-Apr-24
ZZ_coded,1017,Penilia avirostris,water flea,1,753,Phytoplankton,phytoplankton,6,1,4,4,,NA,,all,pools,,yes,,7874,22-Apr-24
ZZ_coded,1017,Penilia avirostris,water flea,1,754,Zooplankton,zooplankton,6,1,4,4,,NA,,all,pools,,yes,,7875,22-Apr-24
ZZ_coded,1017,Penilia avirostris,water flea,1,755,Microorganisms,microorganism,6,1,4,4,,NA,,all,pools,,yes,,7876,22-Apr-24
ZZ_coded,1017,Penilia avirostris,water flea,1,756,Bacteria,microorganism,6,1,4,4,,NA,,all,pools,,yes,,7877,22-Apr-24
ZZ_coded,1017,Penilia avirostris,water flea,1,603,planktonic diatoms,phytoplankton,6,1,4,4,,NA,,all,pools,,yes,,7878,22-Apr-24
ZZ_coded,1017,Penilia avirostris,water flea,1,770,Holoplankton (planktonic larvae),zooplankton,6,1,4,4,,NA,,all,pools,,yes,,7879,22-Apr-24
ZZ_coded,1403,Caprella alaskana,caprellid,1,2325,drift algae,algae,1,1,4,4,,NA,,all,both,,yes,,7880,22-Apr-24
ZZ_coded,1403,Caprella alaskana,caprellid,1,759,macroalgae,algae,1,1,4,4,,NA,,all,both,,yes,,7881,22-Apr-24
ZZ_coded,1403,Caprella alaskana,caprellid,1,608,Phyllospadix scouleri,angiosperm,1,1,4,4,,NA,,all,both,,yes,,7882,22-Apr-24
ZZ_coded,1403,Caprella alaskana,caprellid,1,607,Phyllospadix torreyi,angiosperm,1,1,4,4,,NA,,all,both,,yes,,7883,22-Apr-24
ZZ_coded,1403,Caprella alaskana,caprellid,1,2291,Zostera sp.,angiosperm,1,1,4,4,,NA,,all,both,,yes,,7884,22-Apr-24
ZZ_coded,1403,Caprella alaskana,caprellid,1,2323,coralline algae,coralline algae,1,1,4,4,,NA,,all,both,,yes,,7885,22-Apr-24
ZZ_coded,1403,Caprella alaskana,caprellid,1,2324,epiphytic diatoms,microalgae,1,1,4,4,,NA,,all,both,,yes,,7886,22-Apr-24
ZZ_coded,1403,Caprella alaskana,caprellid,1,2322,cyanobacteria,microorganism,1,1,4,4,,NA,,all,both,,yes,,7887,22-Apr-24
ZZ_coded,1403,Caprella alaskana,caprellid,1,602,benthic diatoms,microalgae,1,1,4,4,,NA,,all,both,,yes,,7888,22-Apr-24
ZZ_coded,1404,Caprella brevirostris,caprellid,1,2325,drift algae,algae,1,1,4,4,,NA,,all,both,,yes,,7889,22-Apr-24
ZZ_coded,1404,Caprella brevirostris,caprellid,1,759,macroalgae,algae,1,1,4,4,,NA,,all,both,,yes,,7890,22-Apr-24
ZZ_coded,1404,Caprella brevirostris,caprellid,1,608,Phyllospadix scouleri,angiosperm,1,1,4,4,,NA,,all,both,,yes,,7891,22-Apr-24
ZZ_coded,1404,Caprella brevirostris,caprellid,1,607,Phyllospadix torreyi,angiosperm,1,1,4,4,,NA,,all,both,,yes,,7892,22-Apr-24
ZZ_coded,1404,Caprella brevirostris,caprellid,1,2291,Zostera sp.,angiosperm,1,1,4,4,,NA,,all,both,,yes,,7893,22-Apr-24
ZZ_coded,1404,Caprella brevirostris,caprellid,1,2323,coralline algae,coralline algae,1,1,4,4,,NA,,all,both,,yes,,7894,22-Apr-24
ZZ_coded,1404,Caprella brevirostris,caprellid,1,2324,epiphytic diatoms,microalgae,1,1,4,4,,NA,,all,both,,yes,,7895,22-Apr-24
ZZ_coded,1404,Caprella brevirostris,caprellid,1,2322,cyanobacteria,microorganism,1,1,4,4,,NA,,all,both,,yes,,7896,22-Apr-24
ZZ_coded,1404,Caprella brevirostris,caprellid,1,602,benthic diatoms,microalgae,1,1,4,4,,NA,,all,both,,yes,,7897,22-Apr-24
ZZ_coded,1407,Caprella ferrea,caprellid,1,2325,drift algae,algae,1,1,4,4,,NA,,all,both,,yes,,7898,22-Apr-24
ZZ_coded,1407,Caprella ferrea,caprellid,1,759,macroalgae,algae,1,1,4,4,,NA,,all,both,,yes,,7899,22-Apr-24
ZZ_coded,1407,Caprella ferrea,caprellid,1,608,Phyllospadix scouleri,angiosperm,1,1,4,4,,NA,,all,both,,yes,,7900,22-Apr-24
ZZ_coded,1407,Caprella ferrea,caprellid,1,607,Phyllospadix torreyi,angiosperm,1,1,4,4,,NA,,all,both,,yes,,7901,22-Apr-24
ZZ_coded,1407,Caprella ferrea,caprellid,1,2291,Zostera sp.,angiosperm,1,1,4,4,,NA,,all,both,,yes,,7902,22-Apr-24
ZZ_coded,1407,Caprella ferrea,caprellid,1,2323,coralline algae,coralline algae,1,1,4,4,,NA,,all,both,,yes,,7903,22-Apr-24
ZZ_coded,1407,Caprella ferrea,caprellid,1,2324,epiphytic diatoms,microalgae,1,1,4,4,,NA,,all,both,,yes,,7904,22-Apr-24
ZZ_coded,1407,Caprella ferrea,caprellid,1,2322,cyanobacteria,microorganism,1,1,4,4,,NA,,all,both,,yes,,7905,22-Apr-24
ZZ_coded,1407,Caprella ferrea,caprellid,1,602,benthic diatoms,microalgae,1,1,4,4,,NA,,all,both,,yes,,7906,22-Apr-24
ZZ_coded,1408,Caprella greenleyi,caprellid,1,2325,drift algae,algae,1,1,4,4,,NA,,all,both,,yes,,7907,22-Apr-24
ZZ_coded,1408,Caprella greenleyi,caprellid,1,759,macroalgae,algae,1,1,4,4,,NA,,all,both,,yes,,7908,22-Apr-24
ZZ_coded,1408,Caprella greenleyi,caprellid,1,608,Phyllospadix scouleri,angiosperm,1,1,4,4,,NA,,all,both,,yes,,7909,22-Apr-24
ZZ_coded,1408,Caprella greenleyi,caprellid,1,607,Phyllospadix torreyi,angiosperm,1,1,4,4,,NA,,all,both,,yes,,7910,22-Apr-24
ZZ_coded,1408,Caprella greenleyi,caprellid,1,2291,Zostera sp.,angiosperm,1,1,4,4,,NA,,all,both,,yes,,7911,22-Apr-24
ZZ_coded,1408,Caprella greenleyi,caprellid,1,2323,coralline algae,coralline algae,1,1,4,4,,NA,,all,both,,yes,,7912,22-Apr-24
ZZ_coded,1408,Caprella greenleyi,caprellid,1,2324,epiphytic diatoms,microalgae,1,1,4,4,,NA,,all,both,,yes,,7913,22-Apr-24
ZZ_coded,1408,Caprella greenleyi,caprellid,1,2322,cyanobacteria,microorganism,1,1,4,4,,NA,,all,both,,yes,,7914,22-Apr-24
ZZ_coded,1408,Caprella greenleyi,caprellid,1,602,benthic diatoms,microalgae,1,1,4,4,,NA,,all,both,,yes,,7915,22-Apr-24
ZZ_coded,1409,Caprella incisa,caprellid,1,2325,drift algae,algae,1,1,4,4,,NA,,all,both,,yes,,7916,22-Apr-24
ZZ_coded,1409,Caprella incisa,caprellid,1,759,macroalgae,algae,1,1,4,4,,NA,,all,both,,yes,,7917,22-Apr-24
ZZ_coded,1409,Caprella incisa,caprellid,1,608,Phyllospadix scouleri,angiosperm,1,1,4,4,,NA,,all,both,,yes,,7918,22-Apr-24
ZZ_coded,1409,Caprella incisa,caprellid,1,607,Phyllospadix torreyi,angiosperm,1,1,4,4,,NA,,all,both,,yes,,7919,22-Apr-24
ZZ_coded,1409,Caprella incisa,caprellid,1,2291,Zostera sp.,angiosperm,1,1,4,4,,NA,,all,both,,yes,,7920,22-Apr-24
ZZ_coded,1409,Caprella incisa,caprellid,1,2323,coralline algae,coralline algae,1,1,4,4,,NA,,all,both,,yes,,7921,22-Apr-24
ZZ_coded,1409,Caprella incisa,caprellid,1,2324,epiphytic diatoms,microalgae,1,1,4,4,,NA,,all,both,,yes,,7922,22-Apr-24
ZZ_coded,1409,Caprella incisa,caprellid,1,2322,cyanobacteria,microorganism,1,1,4,4,,NA,,all,both,,yes,,7923,22-Apr-24
ZZ_coded,1409,Caprella incisa,caprellid,1,602,benthic diatoms,microalgae,1,1,4,4,,NA,,all,both,,yes,,7924,22-Apr-24
ZZ_coded,1410,Caprella kennerlyi,caprellid,1,2325,drift algae,algae,1,1,4,4,,NA,,all,both,,yes,,7925,22-Apr-24
ZZ_coded,1410,Caprella kennerlyi,caprellid,1,759,macroalgae,algae,1,1,4,4,,NA,,all,both,,yes,,7926,22-Apr-24
ZZ_coded,1410,Caprella kennerlyi,caprellid,1,608,Phyllospadix scouleri,angiosperm,1,1,4,4,,NA,,all,both,,yes,,7927,22-Apr-24
ZZ_coded,1410,Caprella kennerlyi,caprellid,1,607,Phyllospadix torreyi,angiosperm,1,1,4,4,,NA,,all,both,,yes,,7928,22-Apr-24
ZZ_coded,1410,Caprella kennerlyi,caprellid,1,2291,Zostera sp.,angiosperm,1,1,4,4,,NA,,all,both,,yes,,7929,22-Apr-24
ZZ_coded,1410,Caprella kennerlyi,caprellid,1,2323,coralline algae,coralline algae,1,1,4,4,,NA,,all,both,,yes,,7930,22-Apr-24
ZZ_coded,1410,Caprella kennerlyi,caprellid,1,2324,epiphytic diatoms,microalgae,1,1,4,4,,NA,,all,both,,yes,,7931,22-Apr-24
ZZ_coded,1410,Caprella kennerlyi,caprellid,1,2322,cyanobacteria,microorganism,1,1,4,4,,NA,,all,both,,yes,,7932,22-Apr-24
ZZ_coded,1410,Caprella kennerlyi,caprellid,1,602,benthic diatoms,microalgae,1,1,4,4,,NA,,all,both,,yes,,7933,22-Apr-24
ZZ_coded,1411,Caprella laeviuscula,caprellid,1,2325,drift algae,algae,1,1,4,4,,NA,,all,both,,yes,,7934,22-Apr-24
ZZ_coded,1411,Caprella laeviuscula,caprellid,1,759,macroalgae,algae,1,1,4,4,,NA,,all,both,,yes,,7935,22-Apr-24
ZZ_coded,1411,Caprella laeviuscula,caprellid,1,608,Phyllospadix scouleri,angiosperm,1,1,4,4,,NA,,all,both,,yes,,7936,22-Apr-24
ZZ_coded,1411,Caprella laeviuscula,caprellid,1,607,Phyllospadix torreyi,angiosperm,1,1,4,4,,NA,,all,both,,yes,,7937,22-Apr-24
ZZ_coded,1411,Caprella laeviuscula,caprellid,1,2291,Zostera sp.,angiosperm,1,1,4,4,,NA,,all,both,,yes,,7938,22-Apr-24
ZZ_coded,1411,Caprella laeviuscula,caprellid,1,2323,coralline algae,coralline algae,1,1,4,4,,NA,,all,both,,yes,,7939,22-Apr-24
ZZ_coded,1411,Caprella laeviuscula,caprellid,1,2324,epiphytic diatoms,microalgae,1,1,4,4,,NA,,all,both,,yes,,7940,22-Apr-24
ZZ_coded,1411,Caprella laeviuscula,caprellid,1,2322,cyanobacteria,microorganism,1,1,4,4,,NA,,all,both,,yes,,7941,22-Apr-24
ZZ_coded,1411,Caprella laeviuscula,caprellid,1,602,benthic diatoms,microalgae,1,1,4,4,,NA,,all,both,,yes,,7942,22-Apr-24
ZZ_coded,1412,Caprella natalensis,caprellid,1,2325,drift algae,algae,1,1,4,4,,NA,,all,both,,yes,,7943,22-Apr-24
ZZ_coded,1412,Caprella natalensis,caprellid,1,759,macroalgae,algae,1,1,4,4,,NA,,all,both,,yes,,7944,22-Apr-24
ZZ_coded,1412,Caprella natalensis,caprellid,1,608,Phyllospadix scouleri,angiosperm,1,1,4,4,,NA,,all,both,,yes,,7945,22-Apr-24
ZZ_coded,1412,Caprella natalensis,caprellid,1,607,Phyllospadix torreyi,angiosperm,1,1,4,4,,NA,,all,both,,yes,,7946,22-Apr-24
ZZ_coded,1412,Caprella natalensis,caprellid,1,2291,Zostera sp.,angiosperm,1,1,4,4,,NA,,all,both,,yes,,7947,22-Apr-24
ZZ_coded,1412,Caprella natalensis,caprellid,1,2323,coralline algae,coralline algae,1,1,4,4,,NA,,all,both,,yes,,7948,22-Apr-24
ZZ_coded,1412,Caprella natalensis,caprellid,1,2324,epiphytic diatoms,microalgae,1,1,4,4,,NA,,all,both,,yes,,7949,22-Apr-24
ZZ_coded,1412,Caprella natalensis,caprellid,1,2322,cyanobacteria,microorganism,1,1,4,4,,NA,,all,both,,yes,,7950,22-Apr-24
ZZ_coded,1412,Caprella natalensis,caprellid,1,602,benthic diatoms,microalgae,1,1,4,4,,NA,,all,both,,yes,,7951,22-Apr-24
ZZ_coded,1413,Caprella penantis,caprellid,1,2325,drift algae,algae,1,1,4,4,,NA,,all,both,,yes,,7952,22-Apr-24
ZZ_coded,1413,Caprella penantis,caprellid,1,759,macroalgae,algae,1,1,4,4,,NA,,all,both,,yes,,7953,22-Apr-24
ZZ_coded,1413,Caprella penantis,caprellid,1,608,Phyllospadix scouleri,angiosperm,1,1,4,4,,NA,,all,both,,yes,,7954,22-Apr-24
ZZ_coded,1413,Caprella penantis,caprellid,1,607,Phyllospadix torreyi,angiosperm,1,1,4,4,,NA,,all,both,,yes,,7955,22-Apr-24
ZZ_coded,1413,Caprella penantis,caprellid,1,2291,Zostera sp.,angiosperm,1,1,4,4,,NA,,all,both,,yes,,7956,22-Apr-24
ZZ_coded,1413,Caprella penantis,caprellid,1,2323,coralline algae,coralline algae,1,1,4,4,,NA,,all,both,,yes,,7957,22-Apr-24
ZZ_coded,1413,Caprella penantis,caprellid,1,2324,epiphytic diatoms,microalgae,1,1,4,4,,NA,,all,both,,yes,,7958,22-Apr-24
ZZ_coded,1413,Caprella penantis,caprellid,1,2322,cyanobacteria,microorganism,1,1,4,4,,NA,,all,both,,yes,,7959,22-Apr-24
ZZ_coded,1413,Caprella penantis,caprellid,1,602,benthic diatoms,microalgae,1,1,4,4,,NA,,all,both,,yes,,7960,22-Apr-24
ZZ_coded,1414,Caprella pilipalma,caprellid,1,2325,drift algae,algae,1,1,4,4,,NA,,all,both,,yes,,7961,22-Apr-24
ZZ_coded,1414,Caprella pilipalma,caprellid,1,759,macroalgae,algae,1,1,4,4,,NA,,all,both,,yes,,7962,22-Apr-24
ZZ_coded,1414,Caprella pilipalma,caprellid,1,608,Phyllospadix scouleri,angiosperm,1,1,4,4,,NA,,all,both,,yes,,7963,22-Apr-24
ZZ_coded,1414,Caprella pilipalma,caprellid,1,607,Phyllospadix torreyi,angiosperm,1,1,4,4,,NA,,all,both,,yes,,7964,22-Apr-24
ZZ_coded,1414,Caprella pilipalma,caprellid,1,2291,Zostera sp.,angiosperm,1,1,4,4,,NA,,all,both,,yes,,7965,22-Apr-24
ZZ_coded,1414,Caprella pilipalma,caprellid,1,2323,coralline algae,coralline algae,1,1,4,4,,NA,,all,both,,yes,,7966,22-Apr-24
ZZ_coded,1414,Caprella pilipalma,caprellid,1,2324,epiphytic diatoms,microalgae,1,1,4,4,,NA,,all,both,,yes,,7967,22-Apr-24
ZZ_coded,1414,Caprella pilipalma,caprellid,1,2322,cyanobacteria,microorganism,1,1,4,4,,NA,,all,both,,yes,,7968,22-Apr-24
ZZ_coded,1414,Caprella pilipalma,caprellid,1,602,benthic diatoms,microalgae,1,1,4,4,,NA,,all,both,,yes,,7969,22-Apr-24
